CPA ID 6,CPA label 6,CPA ID 4,CPA ID 3,CPA ID 2,CPA label 4,CPA label 3,CPA label 2,CPA ID 1
289620,Parts for machinery n.e.c. for working plastics and rubber or for the manufacture of products from these materials,2896,289,28,Plastics and rubber machinery,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289699,Sub-contracted operations as part of manufacturing of plastics and rubber machinery,2896,289,28,Plastics and rubber machinery,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289911,"Book-binding machinery, including book-sewing machines",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289912,"Machinery, apparatus and equipment, for type-setting, for preparing or making printing blocks, plates",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289913,"Offset printing machinery, excluding those of the office type",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289914,"Other printing machinery, excluding those of the office type",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289920,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289931,"Dryers for wood, paper pulp, paper or paperboard; non-domestic dryers n.e.c.",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289932,"Roundabouts, swings, shooting galleries and other fairground amusements",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289939,Aircraft launching gear; deck-arrestors or similar gear; tyre balancing equipment; special-purpose machinery n.e.c.,2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289940,Parts of printing and book-binding machinery,2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289951,"Parts of machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289952,Parts of other special-purpose machinery,2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
289999,Sub-contracted operations as part of manufacturing of other special-purpose machinery n.e.c.,2899,289,28,Other special-purpose machinery n.e.c.,Other special-purpose machinery,Machinery and equipment n.e.c.,C
293110,"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",2931,293,29,Electrical and electronic equipment for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293121,Sparking plugs; ignition magnetos; magneto-dynamos; magnetic flywheels; distributors; ignition coils,2931,293,29,Electrical and electronic equipment for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293122,Starter motors and dual purpose starter-generators; other generators and other equipment,2931,293,29,Electrical and electronic equipment for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293123,"Electrical signalling equipment, windscreen wipers, defrosters and demisters for motor vehicles and motorcycles",2931,293,29,Electrical and electronic equipment for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293130,Parts of other electrical equipment for motor vehicles and motorcycles,2931,293,29,Electrical and electronic equipment for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293199,Sub-contracted operations as part of manufacturing of electrical and electronic equipment for motor vehicles,2931,293,29,Electrical and electronic equipment for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293210,Seats for motor vehicles,2932,293,29,Other parts and accessories for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293220,"Safety seat belts, airbags and parts and accessories of bodies",2932,293,29,Other parts and accessories for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293230,"Parts and accessories n.e.c., for motor vehicles",2932,293,29,Other parts and accessories for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293291,Subcontracted assembly services for complete sets for motor vehicles,2932,293,29,Other parts and accessories for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293292,"Assembly services of parts and accessories for motor vehicles, n.e.c.",2932,293,29,Other parts and accessories for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
293299,Sub-contracted operations as part of manufacturing of other parts and accessories for motor vehicles,2932,293,29,Other parts and accessories for motor vehicles,Parts and accessories for motor vehicles,"Motor vehicles, trailers and semi-trailers",C
301110,Naval ships,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301121,"Cruise ships, excursion boats and similar vessels for the transport of persons; ferry-boats of all kinds",3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301122,"Tankers for the transport of crude oil, oil products, chemicals, liquefied gas",3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301123,"Refrigerated vessels, except tankers",3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301124,Dry cargo ships,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301131,Fishing vessels; factory ships and other vessels for processing or preserving fishery products,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301132,Tugs and pusher craft,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301133,"Dredgers; light-vessels, floating cranes; other vessels",3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301140,Offshore vessels and infrastructure,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301150,"Other floating structures (including rafts, tanks, coffer-dams, landing stages, buoys and beacons)",3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301191,"Conversion and reconstruction of ships, floating platforms and structures",3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301192,Fitting out services of ships and floating platforms and structures,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301199,Sub-contracted operations as part of manufacturing of ships and floating structures,3011,301,30,Ships and floating structures,Ships and boats,Other transport equipment,C
301211,"Sailboats (except inflatable) for pleasure or sports, with or without auxiliary motor",3012,301,30,Pleasure and sporting boats,Ships and boats,Other transport equipment,C
301212,Inflatable vessels for pleasure or sports,3012,301,30,Pleasure and sporting boats,Ships and boats,Other transport equipment,C
301219,Other vessels for pleasure or sports; rowing boats and canoes,3012,301,30,Pleasure and sporting boats,Ships and boats,Other transport equipment,C
301299,Sub-contracted operations as part of manufacturing of pleasure and sporting boats,3012,301,30,Pleasure and sporting boats,Ships and boats,Other transport equipment,C
309111,Motorcycles and cycles with an auxiliary motor with reciprocating internal combustion piston engine ≤ 50 cm³,3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309112,Motorcycles with reciprocating internal combustion piston engine > 50 cm³,3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309113,Motorcycles n.e.c.; side-cars,3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309120,Parts and accessories of motorcycles and side-cars,3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309131,"Spark-ignition reciprocating internal combustion piston engines for motorcycles, of a cylinder capacity ≤ 1 000 cm³",3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309132,"Spark-ignition reciprocating internal combustion piston engines for motorcycles, of a cylinder capacity > 1 000 cm³",3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309199,Sub-contracted operations as part of manufacturing of motorcycles,3091,309,30,Motorcycles,Transport equipment n.e.c.,Other transport equipment,C
309210,"Bicycles and other cycles, not motorised",3092,309,30,Bicycles and invalid carriages,Transport equipment n.e.c.,Other transport equipment,C
309220,"Invalid carriages, excluding parts and accessories",3092,309,30,Bicycles and invalid carriages,Transport equipment n.e.c.,Other transport equipment,C
309230,"Parts and accessories of bicycles and other cycles, not motorised, and of invalid carriages",3092,309,30,Bicycles and invalid carriages,Transport equipment n.e.c.,Other transport equipment,C
309240,Baby carriages and parts thereof,3092,309,30,Bicycles and invalid carriages,Transport equipment n.e.c.,Other transport equipment,C
309299,Sub-contracted operations as part of manufacturing of bicycles and invalid carriages,3092,309,30,Bicycles and invalid carriages,Transport equipment n.e.c.,Other transport equipment,C
309910,Other transport equipment n.e.c.,3099,309,30,Other transport equipment n.e.c.,Transport equipment n.e.c.,Other transport equipment,C
309999,Sub-contracted operations as part of manufacturing of other transport equipment n.e.c.,3099,309,30,Other transport equipment n.e.c.,Transport equipment n.e.c.,Other transport equipment,C
321110,Coins,3211,321,32,Coins,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321199,Sub-contracted operations as part of manufacturing of coins,3211,321,32,Coins,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321211,"Cultured pearls, precious or semi-precious stones, including synthetic or reconstructed, worked but not set",3212,321,32,Jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321212,"Industrial diamonds, worked; dust and powder of natural or synthetic precious or semi-precious stones",3212,321,32,Jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321213,Articles of jewellery and parts thereof; articles of goldsmiths' or silversmiths' wares and parts thereof,3212,321,32,Jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321214,"Other articles of precious metal; articles of natural or cultured pearls, precious or semi precious stones",3212,321,32,Jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321299,Sub-contracted operations as part of manufacturing of jewellery and related articles,3212,321,32,Jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321310,Imitation jewellery and related articles,3213,321,32,Imitation jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
321399,Sub-contracted operations as part of manufacturing of imitation jewellery and related articles,3213,321,32,Imitation jewellery and related articles,"Jewellery, bijouterie and related articles",Other manufactured goods,C
329111,Brooms and brushes for household cleaning,3291,329,32,Brooms and brushes,Manufactured goods n.e.c.,Other manufactured goods,C
329112,"Tooth brushes, hair brushes and other toilet brushes for use on the person; artists' brushes, writing brushes and brushes for cosmetics",3291,329,32,Brooms and brushes,Manufactured goods n.e.c.,Other manufactured goods,C
329119,Other brushes n.e.c.,3291,329,32,Brooms and brushes,Manufactured goods n.e.c.,Other manufactured goods,C
329199,Sub-contracted operations as part of manufacturing of brooms and brushes,3291,329,32,Brooms and brushes,Manufactured goods n.e.c.,Other manufactured goods,C
329911,Safety headgear and other safety products,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329912,Ball point pens; felt-tipped and other porous-tipped pens and markers; propelling or sliding pencils,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329913,"Indian ink drawing pens; fountain pens, stylograph pens and other pens",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329914,"Sets of writing implements, pen- and pencil-holders and similar holders; parts thereof",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329915,"Pencils, crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329916,"Slates and boards; date, sealing or numbering stamps and the like; typewriter or similar ribbons; ink-pads",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329921,"Umbrellas and sun umbrellas; walking-sticks, seat-sticks, whips and the like",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329922,"Parts, trimmings and accessories of umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips and the like",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329923,"Press-fasteners, snap-fasteners, press-studs and parts thereof; buttons; slide fasteners",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329924,Button moulds and other parts of buttons; button blanks; parts of slide fasteners,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329930,Products of human or animal hair; similar products of textile materials,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329941,Cigarette lighters and other lighters; smoking pipes and cigar or cigarette holders and parts thereof,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329942,Parts of lighters; pyrophoric alloys; articles of combustible materials,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329943,"Liquid or liquefied-gas fuels for lighters, in containers of a capacity ≤ 300 cm³",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329951,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329952,Scent sprays and mounts and heads therefor,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329953,"Instruments, apparatus and models designed for demonstrational purposes",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329954,"Candles, tapers and the like",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329955,"Artificial flowers, foliage and fruit and parts thereof",3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329959,Other miscellaneous articles n.e.c.,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329960,Taxidermy services,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
329999,Sub-contracted operations as part of manufacturing of other manufactured goods n.e.c.,3299,329,32,Other manufactured goods n.e.c.,Manufactured goods n.e.c.,Other manufactured goods,C
331111,Repair and maintenance services of structural metal products,3311,331,33,Repair services of fabricated metal products,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331112,"Repair and maintenance services of tanks, reservoirs and containers of metal",3311,331,33,Repair services of fabricated metal products,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331113,"Repair and maintenance services of steam generators, except central heating hot water boilers",3311,331,33,Repair services of fabricated metal products,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331114,Repair and maintenance services of weapons and ammunition,3311,331,33,Repair services of fabricated metal products,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331119,Repair and maintenance services of other fabricated metal products,3311,331,33,Repair services of fabricated metal products,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331211,"Repair and maintenance services of engines and turbines, except aircraft, vehicle and cycle engines",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331212,"Repair and maintenance services of fluid power equipment, other pumps, compressors, taps and valves",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331213,"Repair and maintenance services of bearings, gears, gearing and driving elements",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331214,"Repair and maintenance services of ovens, furnaces and furnace burners",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331215,Repair and maintenance services of lifting and handling equipment,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331216,Repair and maintenance services of office machinery and equipment (except computers and peripherical equipment),3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331217,Repair and maintenance services of power-driven hand tools,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331218,Repair and maintenance services of non-domestic cooling and ventilation equipment,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331219,Repair and maintenance services of other general-purpose machinery n.e.c.,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331221,Repair and maintenance services of agricultural and forestry machinery,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331222,Repair and maintenance services of metal forming machinery and machine tools,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331223,Repair and maintenance services of machinery for metallurgy,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331224,"Repair and maintenance services of machinery for mining, quarrying and construction",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331225,"Repair and maintenance services of machinery for food, beverage and tobacco processing",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331226,"Repair and maintenance services of machinery for textile, apparel and leather production",3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331227,Repair and maintenance services of machinery for paper and paperboard production,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331228,Repair and maintenance services of machinery for plastics and rubber,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331229,Repair and maintenance services of other special-purpose machinery,3312,331,33,Repair services of machinery,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331311,"Repair and maintenance services of instruments and appliances for measuring, testing and navigation",3313,331,33,Repair services of electronic and optical equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331312,"Repair and maintenance services of irradiation, electromedical and electrotherapeutic equipment",3313,331,33,Repair services of electronic and optical equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331313,Repair and maintenance services of professional optical instruments and photographic equipment,3313,331,33,Repair services of electronic and optical equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331319,Repair and maintenance services of other professional electronic equipment,3313,331,33,Repair services of electronic and optical equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331411,"Repair and maintenance of electric motors, generators, transformers and electricity distribution and control apparatus",3314,331,33,Repair services of electrical equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331419,Repair and maintenance services of other professional electrical equipment,3314,331,33,Repair services of electrical equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331510,Repair and maintenance services of ships and boats,3315,331,33,Repair and maintenance services of ships and boats,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331610,Repair and maintenance services of aircraft and spacecraft,3316,331,33,Repair and maintenance services of aircraft and spacecraft,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331711,Repair and maintenance services of railway locomotives and rolling-stock,3317,331,33,Repair and maintenance services of other transport equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331719,Repair and maintenance services of other transport equipment n.e.c.,3317,331,33,Repair and maintenance services of other transport equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
331910,Repair services of other equipment,3319,331,33,Repair services of other equipment,"Repair services of fabricated metal products, machinery and equipment",Repair and installation services of machinery and equipment,C
351110,Electricity,3511,351,35,Electricity,"Electricity, transmission and distribution services","Electricity, gas, steam and air conditioning",D
351210,Transmission services of electricity,3512,351,35,Transmission services of electricity,"Electricity, transmission and distribution services","Electricity, gas, steam and air conditioning",D
351310,Distribution services of electricity,3513,351,35,Distribution services of electricity,"Electricity, transmission and distribution services","Electricity, gas, steam and air conditioning",D
351410,Trade services of electricity,3514,351,35,Trade services of electricity,"Electricity, transmission and distribution services","Electricity, gas, steam and air conditioning",D
352110,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases",3521,352,35,Manufactured gas,Manufactured gas; distribution services of gaseous fuels through mains,"Electricity, gas, steam and air conditioning",D
352210,Distribution services of gaseous fuels through mains,3522,352,35,Distribution services of gaseous fuels through mains,Manufactured gas; distribution services of gaseous fuels through mains,"Electricity, gas, steam and air conditioning",D
352310,Trade services of gas through mains,3523,352,35,Trade services of gas through mains,Manufactured gas; distribution services of gaseous fuels through mains,"Electricity, gas, steam and air conditioning",D
381111,"Collection services of non-hazardous recyclable waste, municipal",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381119,"Collection services of non-hazardous recyclable waste, other",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381121,"Collection services of non-hazardous non-recyclable waste, municipal",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381129,"Collection services of non-hazardous non-recyclable waste, other",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381131,Non-recyclable non-hazardous municipal waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381139,Other non-recyclable non-hazardous waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381141,"Vessels and other floating structures, for breaking up",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381149,"Wrecks, other than vessels and floating structures, for dismantling",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381151,Glass waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381152,Paper and paperboard waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381153,Used pneumatic tyres of rubber,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381154,Other rubber waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381155,Plastic waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381156,Textile waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381157,Leather waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381158,Non-hazardous metal waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381159,"Other non-hazardous recyclable waste, n.e.c.",3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381161,Services of transfer facilities for non-hazardous recyclable waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381169,Services of transfer facilities for other non-hazardous waste,3811,381,38,Non-hazardous waste; collection services of non-hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381211,Collection services of hazardous medical and other biohazardous waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381212,Collection services of other hazardous industrial waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381213,Collection services of hazardous municipal waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381221,Spent (irradiated) fuel elements (cartridges) of nuclear reactors,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381222,Pharmaceutical waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381223,Other medical hazardous waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381224,Hazardous chemical waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381225,Waste oils,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381226,Hazardous metal waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381227,"Waste and scrap of primary cells, primary batteries and electric accumulators",3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381229,Other hazardous waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
381230,Services of transfer facilities for hazardous waste,3812,381,38,Hazardous waste; collection services of hazardous waste,Waste; waste collection services,"Waste collection, treatment and disposal services; materials recovery services",E
382110,Non-hazardous waste treatment for final disposal services,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382121,Sanitary landfill services,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382122,Other landfill services,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382123,Incineration services of non-hazardous waste,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382129,Other non-hazardous waste disposal services,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382130,Waste organic solvents,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382140,Ashes and residues from waste incineration,3821,382,38,Treatment and disposal services of non-hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382211,Nuclear waste treatment services,3822,382,38,Treatment and disposal services of hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382219,Other hazardous waste treatment services,3822,382,38,Treatment and disposal services of hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382221,Nuclear waste disposal services,3822,382,38,Treatment and disposal services of hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
382229,Other hazardous waste disposal services,3822,382,38,Treatment and disposal services of hazardous waste,Waste treatment and disposal services,"Waste collection, treatment and disposal services; materials recovery services",E
