q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
1,56,0.5,5828,10813344027.619562,11083334886.762054,11533473968.016363,11835077040.118477,12198633817.878105,12024183833.140182,12090260655.77564,12136073744.861914,12124509254.23101,12397872029.48892,12220513748.707283,12103750735.12323,12193440005.264711,12101985104.835224,12204447539.414824,12334341077.46427,12225189983.36046,Q
2,56,0.5,2161,10136959593.824104,10207737897.634604,10545445504.728485,10788842924.91116,11160993525.4346,11538501049.421137,11593086671.88442,11940445361.377851,11975165163.174248,12454352857.760664,12277259506.056396,12254799530.594284,12487775337.315641,12457895790.247519,12374786437.130587,12333245384.485209,12449887751.429995,Q
3,56,0.5,1020,9938960619.213617,10419274747.462606,10849806006.173334,11175734360.719118,11465702345.053583,11459655315.967253,11931528944.154882,12143931979.554836,12304502192.518538,12882969914.712898,12564329227.29659,12804186743.9986,12927328532.805136,13057555800.80367,13119911967.251965,13127757630.001362,12980874100.718035,Q
4,56,0.5,507,9665270649.764568,10018811400.937338,10468227818.333824,10673013649.377996,11302254642.234539,11367379521.622604,11316570014.354378,11622416791.299599,12131624217.298347,12240407162.307562,12434540714.69653,12476037974.268972,12462299526.613623,12710538727.76038,13266689015.006855,13343627158.1309,13767890387.772554,Q
5,56,0.5,265,8660347332.706148,8879021332.16126,9519457948.154137,9696655521.436823,10405780791.165684,10960371543.738115,11112029044.320145,11330938273.107845,11961613257.136255,11684040310.394941,12066281261.997438,12146354954.890665,12658894870.460566,12690669057.34997,13202226848.764326,12852783095.35923,12695291591.813751,Q
6,56,0.5,138,7509859869.472638,8142700240.004924,8512310109.077647,8942990669.146864,10167711404.837551,10272159746.150963,10729718256.64402,10858397248.438118,10830567701.79892,11505850298.741863,11986478782.373936,11905634315.26978,12169531219.472702,12592488805.191956,12421653162.936562,13547329593.255135,13574582493.02332,Q
7,56,0.5,70,8426335166.399296,8578257589.046127,9019912500.00008,9333428588.061216,9794364504.06631,10261788685.256174,10261788685.256174,11441234869.196024,11880710761.402754,12057873429.519445,12057873429.519445,13311336174.618212,12825100796.313402,12772044307.857347,12781865958.216284,12403459118.514856,12513111290.233877,Q
8,56,0.5,34,7468178775.310591,7862479017.354216,8499782757.603329,8527692793.394676,8568997576.041893,8568997576.041893,8568997576.041893,9944228856.962795,9944228856.962795,9944228856.962795,10816509737.71933,10992394218.667555,10960794836.542437,10423157911.878849,9942378729.14717,9941537063.13505,9900232280.487835,Q
9,56,0.5,18,8415698547.1258545,8415698547.1258545,8925097491.587536,8925097491.587536,8925097491.587536,10010623077.857023,11629844409.688553,12838269732.43631,14153699603.319784,15547174960.138762,15547174960.138762,15547174960.138762,15547174960.138762,15547174960.138762,15547174960.138762,15547174960.138762,33794146901.13877,Q
0,56,0.02,24649,8580778268.762424,8959919574.316284,10004320588.400875,10227845451.464937,10831694145.732643,10709498085.708906,10744967620.862364,12159472780.023155,12358358622.997475,12699053536.226654,12800337917.31727,12394184146.389334,12508357782.532003,12730190468.254917,12988056092.50567,13100477157.12061,13124292735.310522,P
1,56,0.02,24040,9387249700.328941,9451368001.578732,9698037227.050802,9958411269.926966,10196777556.941418,10296212702.749535,10395271808.916367,11525226567.145693,11724668412.73074,12227688809.907404,12461274295.263077,12566096400.321514,12792743896.751799,12914888418.293804,12907566490.699509,14182075359.05217,14154522764.59768,P
2,56,0.02,23952,9654977519.03166,9905854176.905787,10332162516.625443,10744585864.504309,11314325890.919672,11839902744.925291,12033523749.115595,12248965341.068495,12434944917.557175,12455433011.744326,12471834906.976957,12460043118.88176,12150516977.967146,11772152980.952665,11796877103.776346,11663240312.536966,11679344501.50366,P
3,56,0.02,22792,9205634030.18649,9422867066.276484,9597317063.157066,9882037929.695253,9912038971.692493,10014849258.355337,10088636284.939232,10729843858.589813,11113925607.604956,12802461179.660988,12885485667.766092,13372529454.359594,13392001228.753965,13378932849.870207,13385073450.097178,13249829368.367094,14113315727.908184,P
4,56,0.02,22506,8326315417.74523,8376134713.858976,8578744113.824065,8749040393.44683,9249044873.099052,9325726672.37574,11236235075.437273,11408229743.572397,12849841759.549515,12780212008.683233,13278561953.144966,13544183161.541761,13822372341.216494,13769124818.924473,13701724643.365221,13618393943.070227,13585432941.147652,P
5,56,0.02,21746,9794159840.053692,10456637946.37466,10751182435.713266,10891347146.573233,11211302056.180151,10822916288.542824,11043761383.014109,11098254581.014547,11178409497.395067,12041736991.92083,11771913403.616974,11815529821.2849,12348795416.48328,12087145199.821001,11914503756.803505,11632444569.135876,11708166778.49323,P
6,56,0.02,20702,9933699232.69682,10092611144.492634,10601227483.811562,10739097557.375395,11023639033.888556,12226772793.126585,12284333206.44733,12361848662.962013,12486031722.718655,12630736199.959774,12300416342.36798,12447484738.812174,12379767588.02146,12587390208.447138,12667809536.886019,12724685103.837317,12781379080.252657,P
7,56,0.02,19596,8932928929.231249,9036652071.22028,9272624700.484581,9389765925.64362,10298029955.112272,10365834762.423502,10411278511.99503,11160318966.984259,11150152676.999807,10986210874.266161,10903016859.013483,11072362765.512573,11004853409.49192,11005814640.965878,11134871643.551386,11204750501.2831,29281345967.771114,P
8,56,0.02,16601,8658847034.078415,8800527734.563354,9649380666.710398,10095460878.1176,10477710295.250916,10955837902.535612,11297854135.730074,11878043933.118832,11984000384.814434,12125714054.596754,13123907611.98346,13195129620.032827,13218134356.045876,13509495771.711626,12808853846.66509,12627774710.016222,12620681324.536167,P
9,56,0.02,13726,10005608298.133856,10565219838.813545,10893093311.95208,10904250546.26965,10772748244.825792,10953846929.215126,10726704209.583391,10914112469.667316,11509521814.753147,11545754786.682196,11662982106.732906,12536876101.261005,12629046903.304468,12722148117.063942,12871416374.764858,12913903930.46464,13002217534.295193,P
0,56,0.05,24655,8582534905.75844,8961676211.3123,10006081036.39689,10229602088.460953,10833458515.142511,10711254722.704922,10746731990.272232,12161250092.239702,12360115259.99349,12700811328.22267,12802115229.533817,12395940783.38535,12510114419.528019,12731968371.55021,12989833995.800964,13102255060.415903,13126049372.306538,P
1,56,0.05,23952,9401868813.215374,9465935798.310333,9712796529.13399,9973397158.709337,10212482192.850565,10311730845.440578,10410682289.081383,11540047693.492575,11740294196.935184,12244275930.045824,12477226684.208036,12583292492.797592,12809553091.426004,12931090505.647436,12923198073.517265,14198658757.022717,14170930920.133154,P
2,56,0.05,23916,9638410036.886997,9889379640.84269,10315404988.249231,10727718614.949768,11296733670.999437,11822504750.63702,12016184055.012756,12232071228.802176,12417397651.828756,12436877209.047146,12453935945.179438,12440921128.773653,12131781885.660908,11754003729.667725,11779421571.628508,11644832965.236324,11661133662.937382,P
3,56,0.05,22792,9205825762.44871,9423017168.611963,9597554841.45408,9882162653.471409,9912162186.29371,10014972472.956553,10088801129.467188,10730139532.29271,11114090452.132912,12802672070.223738,12885654928.402102,13372698714.995605,13392170489.389977,13379102110.506216,13385119496.131971,13249875414.401888,14113361773.942978,P
4,56,0.05,22506,8326315417.74523,8376134713.858976,8578744113.824065,8749040393.44683,9249044873.099052,9325726672.37574,11236235075.437273,11408229743.572397,12849841759.549515,12780212008.683233,13278561953.144966,13544183161.541761,13822372341.216494,13769124818.924473,13701724643.365221,13618393943.070227,13585432941.147652,P
5,56,0.05,21858,9794159840.053692,10456637946.37466,10751182435.713266,10891347146.573233,11211302056.180151,10822916288.542824,11043761383.014109,11098254581.014547,11178409497.395067,12041736991.92083,11771913403.616974,11815529821.2849,12348795416.48328,12087145199.821001,11914503756.803505,11632444569.135876,11708166778.49323,P
6,56,0.05,20708,9881454398.665949,10040366310.461763,10548939738.39121,10686731100.997717,10971158211.763472,12174303304.82015,12231863718.140896,12309637807.666454,12433273555.162878,12577863825.771309,12247475127.25763,12394654022.198473,12324154347.336483,12531820702.16839,12615332003.050941,12671554863.289387,12728688926.107075,P
7,56,0.05,19620,8985173763.26212,9088896905.251152,9324912445.90493,9442132382.021296,10350510777.237358,10418304250.729942,10463748000.301462,11212529822.279823,11202910844.555593,11039083248.454618,10955958074.123829,11125193482.126276,11060466650.176905,11061384147.244627,11187349177.386456,11257880741.831028,29334036121.916702,P
8,56,0.05,16577,8658847034.078415,8800527734.563354,9649380666.710398,10095460878.1176,10477710295.250916,10955837902.535612,11297854135.730074,11878043933.118832,11984000384.814434,12125714054.596754,13123907611.98346,13195129620.032827,13218134356.045876,13509495771.711626,12808853846.66509,12627774710.016222,12620681324.536167,P
9,56,0.05,13726,10005608298.133856,10565219838.813545,10893093311.95208,10904250546.26965,10772748244.825792,10953846929.215126,10726704209.583391,10914112469.667316,11509521814.753147,11545754786.682196,11662982106.732906,12536876101.261005,12629046903.304468,12722148117.063942,12871416374.764858,12913903930.46464,13002217534.295193,P
0,56,0.1,24521,8586133299.3108425,8965081007.864702,10009478591.949293,10232999644.013355,10836856070.694914,10714652278.257324,10750129545.824635,12164647647.792105,12363512815.545893,12704208883.775072,12805512785.08622,12399345325.937752,12513511975.080421,12735365927.102613,12993231551.353367,13106026445.968306,13129446927.85894,P
1,56,0.1,23965,9449561762.257961,9512636914.033268,9760430478.254654,10020868367.601116,10258226142.091919,10357634577.677114,10454547198.230347,11582492641.751339,11785942569.392628,12287050112.655226,12517837886.279219,12624717161.553877,12853309702.435675,12975844421.169514,12967266280.345467,14236042601.344091,14206277629.563683,P
2,56,0.1,23730,9586989573.517893,9839144607.79325,10264244362.802053,10676720729.731483,11247433638.384878,11773044935.027287,11968763062.490593,12186021523.817606,12368143326.645508,12390498269.711935,12409130335.932316,12395299654.84144,12083835456.475307,11705589174.41985,11731748608.074501,11603499941.235846,11622211603.827736,P
3,56,0.1,22792,9153204711.917286,9369452256.759342,9544501750.669695,9828607116.128502,9863856508.687313,9966540031.319496,10040101917.110764,10680941902.82137,11065904254.749908,12750295299.32675,12833780711.360233,13321549468.243214,13340636823.992823,13325093961.97507,13333034420.946224,13199135095.035456,14063056910.533026,P
4,56,0.1,22599,8379065589.050752,8429828746.485692,8631926325.382545,8802725051.563843,9297509078.526237,9374317641.833586,11285092815.614487,11457634574.217133,12898236354.105911,12832795980.753614,13331233021.810354,13596124670.917675,13874698269.23717,13823396051.629015,13754016919.724365,13669312056.563368,13635915598.68431,P
5,56,0.1,22032,9794159840.053692,10456637946.37466,10751182435.713266,10891347146.573233,11211302056.180151,10822916288.542824,11043761383.014109,11098254581.014547,11178409497.395067,12041736991.92083,11771913403.616974,11815529821.2849,12348795416.48328,12087145199.821001,11914503756.803505,11632444569.135876,11708166778.49323,P
6,56,0.1,20713,9881454398.665949,10040366310.461763,10548939738.39121,10686731100.997717,10971158211.763472,12174303304.82015,12231863718.140896,12309637807.666454,12433273555.162878,12577863825.771309,12247475127.25763,12394654022.198473,12324154347.336483,12531820702.16839,12615332003.050941,12671554863.289387,12728688926.107075,P
7,56,0.1,19514,8968121476.517185,9071208686.99883,9307440890.044144,9424225418.107552,10332647753.044731,10400656010.218409,10447275947.820686,11195637265.854126,11185550873.849945,11021299658.504707,10937213338.074991,11106008706.879099,11041193651.320007,11043499029.683435,11168383562.605907,11240258392.073393,29316197785.834652,P
8,56,0.1,16577,8658993606.217806,8800654077.377441,9581283711.748552,10027142879.98697,10409669057.101595,10955489818.381067,11295564782.271255,11875672658.872,11982708414.932432,12124461043.737486,13123603748.53198,13203258803.654705,13226367080.072376,13517230380.478966,12819024094.35326,12636665977.425062,12629787542.7897,P
9,56,0.1,13867,10022514012.739395,10582781714.251776,10978661822.77471,10990475508.314022,10858652507.167746,10971843253.881207,10745465615.522993,10933376300.339855,11528173755.340805,11564791387.491377,11682030706.233223,12547931692.886307,12640087178.134863,12732298625.8578,12880211741.857235,12922635012.81344,13010949652.123707,P
0,56,0.25,23843,8650876502.268595,9029928733.717028,10073472747.818995,10297117816.658026,10902013342.29702,10780058991.81374,10817378537.788704,12231834304.811256,12430842903.872587,12770298923.388937,12871521105.810661,12465923391.768286,12582095062.45397,12801978380.19727,13063298892.159002,13174549183.112612,13198170991.166775,P
1,56,0.25,23754,9589987067.019142,9653872633.415144,9915444169.92051,10183317219.83655,10434557714.637333,10522564447.174511,10617346022.261574,11769797008.939838,11982122631.485928,12479108728.36447,12708155885.240717,12817457964.25335,13086491977.629692,13198804325.468632,13168236502.543064,14439861403.195503,14402342201.343542,P
2,56,0.25,23032,9398534836.432798,9648626013.526005,10060979643.192205,10465756087.115139,11021829554.996693,11560787103.583954,11757706370.05903,11950681917.106113,12123692283.613579,12150497724.668356,12171592172.824942,12152501590.52614,11798431361.889156,11431848450.55404,11475788882.303253,11345977346.454466,11372458340.110023,P
3,56,0.25,22953,8901289917.34243,9103815402.778769,9272779999.692282,9562831977.704601,9603136699.91281,9703366029.224342,9772665671.317856,10408551022.493305,10806583879.944248,12496735615.717552,12579489304.48216,13074354120.459826,13101625119.605204,13087074102.304398,13104415157.175526,12968657983.85293,13838158046.423693,P
4,56,0.25,22907,8593718100.08344,8659426061.3587,8838266658.769339,9000741820.601189,9488332385.671228,9560234340.787056,11472917729.848608,11646963885.198269,13072746931.571978,13003261748.723658,13503350877.822735,13763584914.847778,14034223828.381853,13980511185.774593,13903018871.949091,13802019965.733366,13762858164.619226,P
5,56,0.25,22871,9814708352.962027,10477112634.515287,10800820725.378225,10943503133.696028,11265313797.050344,10882094840.074066,11104381591.009176,11162164732.865313,11244160187.346594,12106682797.280449,11835298797.904087,11878744120.92345,12411920293.744785,12152218291.818113,11979043231.11747,11715394826.934044,11791087705.297632,P
6,56,0.25,20775,9822974862.354303,9981899718.456524,10490546930.41459,10620681588.191048,10899874435.976496,12102660181.492977,12167967914.321371,12251662542.061104,12375204822.61131,12516130506.98268,12186109817.171175,12339413027.389818,12270331657.14517,12477889614.288738,12561599564.656927,12617537585.789566,12676140781.729807,P
7,56,0.25,19364,8900405626.33948,9002698409.726429,9234322676.171638,9362196099.76302,10277329236.592216,10343577927.766172,10381878826.659355,11123262714.740198,11112264001.806173,10951693405.64836,10867467988.387552,11030210231.21151,10964691560.831142,11014808072.384356,11140765499.032919,11213488634.08968,29290351117.57299,P
8,56,0.25,16495,8650354012.616102,8791205148.752575,9571705599.446619,10002310907.19546,10380171672.552069,10940483397.576944,11280238217.741642,11862223445.331396,11981143812.875853,12122216153.541208,13122857395.910275,13200909951.797022,13224058891.56133,13465170573.007475,12769848701.90965,12596160532.088041,12588560971.866589,P
9,56,0.25,14316,10157348992.830439,10719207512.154285,11119750956.925777,11143386312.25676,11014752183.956774,11115570880.464745,10890085105.033468,11077175330.599743,11661093961.992699,11698375849.332628,11813887718.628807,12681320015.22023,12772720147.326075,12866980478.508026,13010737636.267845,13043927493.633982,13130571035.685741,P
0,56,0.5,23827,9005610821.500994,9382509307.60281,10428649158.517199,10659395365.814642,11265898997.145382,11142942747.880383,11178702033.134161,12596496584.66053,12798021255.662949,13143193075.443033,13250759593.705242,12844896427.372343,12960688982.98765,13174418207.955526,13433747552.326725,13543614974.615261,13565114564.951727,P
1,56,0.5,23741,9656478705.256191,9728239646.710487,9987027037.608316,10245297500.55372,10508331170.338404,10604572175.688047,10700884590.084312,11857791927.242409,12051424593.069454,12538192309.163717,12778239221.542135,12873976328.963032,13129706319.966383,13243065558.999752,13209290528.386791,14501283527.391628,14436657800.111988,P
2,56,0.5,23722,9563064493.020796,9806979222.28573,10236667644.335041,10617484255.823425,11163669760.439676,11704569739.451986,11889430901.510422,12096965819.002443,12285955014.202608,12324735345.48979,12367118473.633858,12326385330.064814,11974249183.902586,11579160624.690203,11635145460.467913,11500075305.194004,11615107426.913496,P
3,56,0.5,22972,8155190420.5081215,8300421895.027473,8504265512.683536,8818948125.215637,8857942119.23733,8953229747.237432,9038769933.365252,9652235843.467142,10061284139.52697,11742378125.396313,11749083764.595427,12275640555.666756,12315080222.59762,12342595247.073359,12359645670.716301,12213878241.029066,13013561879.537888,P
4,56,0.5,22106,8552358371.54293,8675283074.159735,8798923715.473043,8938560211.810034,9448402004.370037,9521395786.017923,11436983320.881311,11617328232.889765,13033575143.909224,12957020074.536182,13497442953.606186,13770227809.443449,14035742223.692083,13971485115.032467,13892006149.781078,13798789266.019035,13744121206.006947,P
5,56,0.5,21404,9462093493.364769,10126808481.632385,10436604937.182817,10580782758.993961,10871648459.31791,10481752990.67836,10670857855.455105,10714345958.815828,10819518835.32481,11458704021.732634,11210664736.891922,11239278879.043165,11688542078.809261,11440264087.240805,11277408291.836235,11071224903.107168,11127960954.152704,P
6,56,0.5,21003,10553142290.58266,10715432757.563639,11240543226.471321,11401245635.752113,11694378384.864084,12892230511.80328,12996140840.437992,13077910989.172644,13177523088.472996,13555793154.76264,13199062323.21715,13352348649.852423,13373542691.994953,13570372029.092546,13634834492.672974,13620888614.413267,13723952750.945347,P
7,56,0.5,19040,8769925038.325584,8867835757.225224,9107462355.397896,9223005852.10898,10130598214.290005,10204463058.98315,10230435966.593405,10981738278.62255,10972745953.813261,10805736812.973661,10721550346.630863,10891261686.81976,10824212293.104977,10875790912.623264,11006276867.691935,11079758943.826681,29155266199.09966,P
8,56,0.5,18443,8212024906.396963,8359574223.214079,9136398551.9853,9574218040.024197,9940278657.218208,10504737891.984625,10837241678.16822,11419759182.728394,11526494136.861662,11619784646.03105,12619334493.923616,12702915131.843643,12730005698.560888,12971571988.961935,12281666724.46288,12102668250.874027,12102270645.914019,P
9,56,0.5,14052,10550309729.74975,11104707902.979147,11501547968.075642,11522905216.921055,11406163256.421942,11501503490.233349,11283118866.410627,11469744087.544838,12063313256.277077,12149463888.119345,12266475156.436775,13127488529.32803,13214820204.95199,13308559702.635777,13446731200.771927,13485392928.414114,13566685928.182247,P
0,57,0.02,202748,14530641178.074497,14441317746.089771,14687657435.606531,14847606692.926271,14429953317.268957,14373668198.95703,14339974894.158031,14525767942.830486,14779207679.896944,14846614962.978762,14954006527.99915,15147888005.83641,15244337106.567055,15382058916.452929,14561085494.125631,14638150018.193396,15237408597.740005,Q
1,57,0.02,4756,13247880448.98155,13482166989.886385,13923121639.326492,14038813834.388039,14775290906.829624,14661163693.806976,15028078691.853474,15131411782.31094,15036884620.37745,15329899188.303955,15054546912.840261,14856956504.413595,15205739506.929182,15265267736.423672,15362790291.93075,15304051298.745813,15214198353.103733,Q
2,57,0.02,1568,12643094069.907932,12955610033.836061,13396202699.659395,13936151367.001959,14196903602.580265,14658347548.313435,14797893159.072836,14733153344.808374,14994610955.930807,15495758519.61701,15303617851.76219,15586167249.529346,15599490837.002823,15543854710.673256,15671673930.453045,15844291429.7107,15623769054.836725,Q
3,57,0.02,688,11675054812.088053,12080729828.747086,12514985778.269714,12983820840.337976,13714568989.521637,13975950178.948454,14561214306.02495,14933166700.644455,15337224411.686163,15593398101.566347,15690768226.45411,15722410424.455761,15966670070.470264,16309974075.531328,16610890722.971363,16739004082.773796,16509743725.624104,Q
4,57,0.02,323,11436046347.773172,11704331594.453783,12380345328.137579,12603755187.577757,13380189621.793941,13799757945.599775,13965839873.053034,14592561640.728455,15583244561.397339,15617006624.514606,16162390685.283644,16166416534.133736,16649778319.829075,16491900205.16253,16903370355.732298,16675057430.420603,16531512126.152277,Q
5,57,0.02,143,11202008378.2917,12019077171.2448,12146474812.643202,12618108673.026793,13571523557.769958,13503515453.832832,14113955720.464415,14379216642.973185,15226026417.204401,15695853936.994009,16468714662.717377,16655267962.24166,17292894257.15528,17028637547.686653,16658728316.096195,16311518917.534681,16350034518.7063,Q
6,57,0.02,61,10055444637.170246,9937018713.254166,11152558727.390623,12746555493.75584,13306788402.162504,13790060644.850643,13790060644.850643,15326096009.85728,15759232687.502361,15856420547.813076,15680536066.864853,17111721507.631104,16596849882.817846,16596849882.817846,16570539227.356455,16568077071.510164,15966388632.94697,Q
7,57,0.02,16,10518407520.000662,10518407520.000662,10518407520.000662,11924724379.37361,11924724379.37361,11924724379.37361,13543945711.20514,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,32999342974.9529,Q
8,57,0.02,5,13324428731.13745,13324428731.13745,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,13324428731.13745,13324428731.13745,Q
9,57,0.02,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,57,0.05,202744,14524341758.812666,14435018326.82794,14681358016.3447,14841307273.66444,14423653898.007126,14369718891.163492,14336025586.364494,14521818635.03695,14775258372.103407,14840315543.71693,14943126024.506784,15137007502.344046,15233456603.07469,15371178412.960564,14550204990.633266,14627269514.70103,15226528094.24764,Q
1,57,0.05,4759,13247393969.828257,13481680510.733091,13922635160.173199,14038327355.234743,14774804427.676329,14658327103.185387,15025242101.231886,15128575191.689354,15034048029.755863,15329412709.150661,15058641517.917501,14861051109.490835,15209834112.00642,15269362341.50091,15366884897.007988,15308145903.823051,15218292958.180971,Q
2,57,0.05,1568,12632424697.087038,12944940661.015167,13385533326.838503,13925481994.181065,14186234229.759373,14647678175.492542,14787223786.251944,14722483971.987482,14983941583.109913,15485089146.796118,15292948478.941296,15575497876.708452,15588821464.181929,15533185337.852364,15661004557.632153,15833622056.889805,15613099682.015831,Q
3,57,0.05,688,11659874413.871334,12065549430.530363,12499805380.052996,12968640442.121258,13699388591.304918,13960769780.731735,14546033907.808228,14917986302.427732,15322044013.46944,15578217703.349625,15675587828.237387,15707230026.239038,15951489672.253542,16294793677.314606,16595710324.754644,16723823684.557077,16494563327.407385,Q
4,57,0.05,324,11468682017.225912,11736967263.90652,12412980997.590315,12636390857.030493,13412825291.246677,13832393615.052513,13998475542.50577,14625197310.181192,15615880230.850077,15649642293.967344,16195026354.73638,16199052203.586472,16682413989.281813,16524535874.615267,16936006025.185036,16707693099.87334,16564147795.605013,Q
5,57,0.05,142,11110958845.01238,11928027637.96548,12055425279.363882,12527059139.747473,13480474024.490639,13412465920.553513,14022906187.185095,14288167109.693865,15134976883.925081,15604804403.71469,16377665129.438057,16564218428.96234,17201844723.87596,16937588014.407333,16567678782.816875,16220469384.255362,16258984985.426981,Q
6,57,0.05,62,10146494170.449564,10028068246.533484,11243608260.669943,12837605027.03516,13397837935.441822,13881110178.129963,13881110178.129963,15417145543.1366,15850282220.781681,15947470081.092396,15771585600.144173,17202771040.91042,16687899416.097166,16687899416.097166,16661588760.635775,16659126604.789484,16057438166.22629,Q
7,57,0.05,16,10518407520.000662,10518407520.000662,10518407520.000662,11924724379.37361,11924724379.37361,11924724379.37361,13543945711.20514,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,32999342974.9529,Q
8,57,0.05,5,13324428731.13745,13324428731.13745,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,13324428731.13745,13324428731.13745,Q
9,57,0.05,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,57,0.1,202724,14500114911.137661,14401513739.545126,14644668882.727829,14804618140.04757,14396957152.619968,14340286706.581848,14303006694.209719,14492113508.27105,14744692761.147142,14809895768.329126,14917759403.1134,15104366567.787426,15201849570.292261,15339885049.130314,14518911626.803017,14598332229.708555,15197590809.255165,Q
1,57,0.1,4772,13244399150.54616,13487963431.058805,13932102626.832968,14047794821.894516,14774279506.106386,14654122982.580303,15024624688.199934,15124644013.268528,15030977335.525402,15326196179.35174,15050371834.124159,14837159428.283354,15184908529.024748,15244123089.567057,15295938694.745932,15234843622.723219,15144990677.081139,Q
2,57,0.1,1573,12635710286.238556,12948226250.166687,13388818915.99002,13928767583.332582,14189519818.910892,14657378402.873688,14796924013.633087,14732184199.368626,14993641810.49106,15494789374.177263,15302648706.322437,15608094414.66697,15621418002.140448,15505959292.19429,15679485462.302282,15852102961.559935,15631580586.685959,Q
3,57,0.1,689,11648241661.104382,12053916677.763414,12488172627.286043,12957007689.354305,13687755838.537966,13949137027.964783,14534401155.041275,14906353549.660784,15310411260.702488,15566584950.582672,15663955075.470438,15695597273.47209,15939856919.48659,16342983508.16425,16643900155.604284,16772013515.406721,16542753158.257029,Q
4,57,0.1,323,11384905508.168919,11653190754.849527,12329204488.533321,12552614347.973501,13329048782.189684,13748617105.99552,13914699033.448776,14541420801.124199,15532103721.793083,15565865784.91035,16111249845.679386,16115275694.529478,16598637480.22482,16440759365.558273,16852229516.128042,16623916590.816347,16480371286.54802,Q
5,57,0.1,143,11014300443.914307,11831369236.867407,11958766878.265808,12430400738.649399,13383815623.392565,13315807519.455439,13926247786.08702,14191508708.595789,15038318482.827007,15508146002.616615,16281006728.339983,16467560027.864265,17105186322.777885,16840929613.309261,16471020381.718801,16123810983.157288,16162326584.328907,Q
6,57,0.1,63,10362497911.177166,10244071987.261086,11459612001.397543,13053608767.762762,13613841676.169422,14097113918.857563,14097113918.857563,15633149283.8642,16066285961.509281,16163473821.82,15987589340.871773,17418774781.638023,16903903156.824766,16903903156.824766,16877592501.363375,16875130345.517084,16273441906.95389,Q
7,57,0.1,16,10518407520.000662,10518407520.000662,10518407520.000662,11924724379.37361,11924724379.37361,11924724379.37361,13543945711.20514,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,14752371033.952896,32999342974.9529,Q
8,57,0.1,5,13324428731.13745,13324428731.13745,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,14162189480.495993,13324428731.13745,13324428731.13745,Q
9,57,0.1,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,57,0.25,202595,14322786028.413084,14218324879.290277,14439156021.19723,14596797272.460003,14160313813.24638,14101561518.818022,14071158859.136202,14263965827.129385,14518186622.464695,14586407015.686142,14702767709.810078,14887359560.823944,14986800284.39327,15135901566.764946,14319985299.95597,14407799413.971022,14973066991.643883,Q
1,57,0.25,4848,13115616411.462858,13357210201.295406,13812391566.726395,13961529228.098248,14692804079.223324,14573203357.357298,14919500826.347073,15013509543.880077,14909039596.461853,15219237548.35495,14942029074.93325,14747551076.457624,15085963686.211327,15134112443.220015,15173167139.4679,15075910864.78242,15020048921.014084,Q
2,57,0.25,1604,12653446053.065355,12973792485.203835,13412553589.652428,13921364796.741655,14162509840.852169,14631894471.54514,14788766966.244093,14726337605.583363,14996956943.92168,15480108013.501657,15280854414.501295,15569581029.14081,15607508999.153084,15492050289.206924,15673280212.72759,15873665403.538488,15664225838.158186,Q
3,57,0.25,699,11620803347.424458,12026478364.083487,12473847706.599798,12893076150.617228,13667463796.141495,13804269873.275078,14389534000.351578,14761486394.971087,15095333454.34189,15476082256.515312,15573452381.403074,15605094579.404726,15832128612.803633,16235255201.481293,16536171848.921328,16664285208.723764,16423942042.0804,Q
