q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
4,13,0.05,367,10373057253.924042,10856730923.341455,11479595795.565115,12074337225.549784,12919692758.082773,13166738712.668608,13284296155.582151,13879921032.11459,14740572069.343008,15325726204.440287,15850973056.407831,15981679769.109882,15800854786.82281,15892658064.927086,15999179994.444769,15451506008.020231,15798131928.038301,Q
5,13,0.05,174,10494831339.613956,10833392773.470022,11152310764.482206,11504473115.267872,12202444489.609262,13132543559.288317,13474754065.457315,13873997243.374619,14689562295.88861,14813997253.906225,15377761639.23547,15667132234.69158,16133413363.66176,16342462146.655714,16295294635.80171,16315849660.405787,16011780322.46056,Q
6,13,0.05,83,10613641743.240744,10932064257.187727,11394200406.369854,12331401002.585201,12913324027.475029,13016310262.739668,13025585132.74104,13552204236.626905,14703684282.042526,15022148368.42075,14887239598.173454,15430827090.872683,15917028401.34701,16128436204.744026,16301755405.635017,16328515456.42527,16128750663.611786,Q
7,13,0.05,34,8874945586.180359,9377038045.709972,10161492138.130121,10449073694.733925,10472837442.307856,12285029737.565586,12469613806.751656,13319912666.241373,14433105698.15774,16096225074.887747,16342318767.877022,16296200738.884884,15830971833.671383,15866295376.82439,15569755479.287725,15362936413.701773,14870209979.448097,Q
8,13,0.05,13,9890788652.791363,10048725799.253933,10102526183.314491,11824586765.702656,12019657498.992556,11930460542.452698,11895479705.551104,11987818530.608524,11630565193.762642,11846853221.539581,11817434100.167282,12059267543.273998,11925615232.398907,11968658289.603722,12158131657.035704,12057363740.31479,30052176093.47614,Q
9,13,0.05,2,14882056283.292702,14846478201.375414,15220697815.946468,15952630932.619522,15855000239.99554,16163066236.26859,16342084570.677784,16533488046.615366,16802454695.587421,17024204642.328293,17060218907.76065,17414255352.129536,16741222074.261894,16947069261.43969,17454253436.432323,17370069907.745956,15399880105.59905,Q
0,13,0.1,201975,13549368937.077862,13769685218.054312,13766758888.109926,14246525444.145391,13868519907.244991,13644222091.317244,13470947379.794016,13840142520.831654,14104498950.319855,14276476901.182703,14612278896.46666,14936963139.01558,14620246713.414558,15182830072.239658,14572878677.522427,14605142555.367159,15253246771.949612,Q
1,13,0.1,5123,11602458542.792591,12165169552.809977,12762288704.267412,13422159921.971792,14061360774.509071,14023065948.420206,14071875151.101742,14374674044.275131,14676047565.612007,15172394854.986988,15274085325.332571,15230591256.326908,14779479667.458586,14950801253.895466,15441042371.89013,15228302833.910395,15016930192.889769,Q
2,13,0.1,1767,11255476881.905077,11797178333.261608,12301085097.95937,12951904380.515038,13606978505.428774,14118799576.918406,14016483853.913166,14616520966.991276,14933388425.153646,15246331555.2043,15504560914.8818,15583420460.022163,14867424857.480415,15026872066.892328,15392622482.2083,15650901427.204308,15318990395.355408,Q
3,13,0.1,771,10640007474.06,11462329512.781437,11995782823.660002,12912266010.361704,13708832250.868952,14057313152.811325,14359971273.379387,14634384985.484522,14775022766.514715,15051971443.297356,15564804669.0816,15799648196.357687,14834879247.612854,15371826603.091652,15702808392.69327,15846929400.807987,15422968127.643633,Q
4,13,0.1,368,10036873298.961884,10643709080.660664,11257675345.30836,12146965758.744286,13003073783.73101,13283316027.901968,13395913827.133234,14026383117.524431,14887705510.865694,15652088889.701756,16328334563.75848,16574976833.10296,16083626382.428999,16427194122.927427,16617717544.793337,16024783494.810322,16291370414.66671,Q
5,13,0.1,174,9980049875.595184,10555529763.707367,11032962382.98305,11435740816.187035,12201292622.668915,13137374607.685465,13520452477.453903,14096151100.994171,14938910996.417162,15187755454.877226,15833888713.221111,16160409669.693384,16294175213.172415,16760239829.330906,16861978045.701641,16987486303.406624,16549583077.51725,Q
6,13,0.1,83,10129898982.168219,10556103258.925741,11086409490.914871,12230766887.482157,12944944488.549143,13113106642.723482,13105469492.009544,13753159416.221012,15029848711.851055,15426421871.436096,15385342533.368666,15959378278.732096,16090598056.789019,16587468714.28722,16983824829.491573,17103097357.360567,16745530908.743214,Q
7,13,0.1,34,8488531307.557156,9088364702.908195,9964481350.055958,10525840590.597616,10499451913.790516,12155836880.390974,12475351842.757013,13341703187.640984,14392948041.472076,16411048253.878624,16898999923.328968,16868909646.704727,16033710090.167585,16537371858.885677,16407129509.33534,16084952882.929623,15227141274.721752,Q
8,13,0.1,13,9460781222.484802,9760266717.583508,9859025303.241367,11900832834.282892,12303741896.20465,12121286187.389318,12041635525.637918,12233408009.35443,11519880324.329313,11947228990.03546,11902912025.452198,12363829817.636478,12112775917.456217,12184072166.055779,12587847868.711744,12383105293.505674,30174865921.731567,Q
9,13,0.1,2,13585710687.600883,13567228092.868616,14227609987.525635,15595096466.121874,15407962360.92823,16009378688.074364,16363149046.01522,16749493897.661612,17308776656.682743,17776211576.820297,17850140509.25688,18612860942.48377,17176838581.874025,17600126535.554478,18685448838.143864,18519030243.828316,14563154215.118752,Q
0,13,0.25,201876,14358225501.51844,14552582069.568592,14395379278.073011,15300314287.059765,14833749638.265255,14310300448.866997,13973632501.634048,14475114535.027859,14899990776.342857,15287486128.463078,16087116387.809717,16608939850.01452,15481171354.338259,16705365106.867899,16366969058.0768,16496005308.995228,17398133012.74611,Q
1,13,0.25,5178,11614461373.787333,12473958919.002949,13035395010.097618,14203548094.403708,14769881490.21469,14498084621.997507,14488510276.458872,15110083313.723656,15617215693.769192,16572139159.893372,17100876177.672464,17233301622.234253,15787600689.017502,16559163598.474731,17756656091.351643,17502970784.86362,17229506752.18192,Q
2,13,0.25,1792,11084741644.704386,11952908786.279144,12519846955.309301,13802585812.337896,14503955034.358356,14875381326.619843,14699953467.117321,15555456921.646067,16104472040.955505,16634725098.264172,17185933627.43308,17466110199.876427,15528245321.756742,16512859217.12237,17606606304.45713,17846245077.226147,17524059779.55323,Q
3,13,0.25,781,10213218148.13988,11261635385.06366,12031793602.588327,13522352608.385155,14515822980.22119,14850563940.76448,14897406738.335724,15540399975.452322,15954344793.718243,16700179959.885336,17726518470.942505,18106912826.609856,15648529574.177979,16947461364.10895,17966837213.679153,17943847374.11836,17626290875.517944,Q
4,13,0.25,371,9647611102.03479,10718932791.558569,11299142552.930487,12937255634.71883,13784172292.372843,14111243051.615263,14145261210.084555,14774861774.388506,15607442803.441423,16888506823.98832,18017838338.757137,18385247008.99672,16966550865.405228,18125604242.814392,18819015243.043335,18283083131.410458,18391051054.712666,Q
5,13,0.25,176,8484385408.168034,9671156899.304873,10460413475.748009,11740405228.829567,12848353386.432346,13655804076.341368,14160684650.327316,14941710251.52681,15961891327.3675,16642962799.023563,17630855747.280815,18374978633.08703,17645192904.904312,19088344213.307255,19572947523.5767,20101423030.004475,19349034804.877254,Q
6,13,0.25,83,9765322494.547058,10429188430.48186,11064063968.138508,12377661740.226076,13108856522.091148,13260233754.51787,12918991788.77583,14251063764.934011,15822617019.69313,16524721792.289644,17032242997.096758,17933759344.298462,16556433254.839523,18072421913.576637,19647866204.04655,20591644808.114685,19938381080.6821,Q
7,13,0.25,37,8652656548.212116,9522662102.601181,10222947964.49279,11685557524.186327,11545762554.506565,12988885002.604273,13813584000.855839,14685403744.550812,16074015150.215275,19047902325.00265,19908741762.302345,20193955796.06037,18299412532.665672,20235786147.99081,20362509316.824142,19764096645.04211,17915223337.191166,Q
8,13,0.25,14,8589884665.610665,9242127257.211302,10287386459.904963,13480674791.614574,14520311970.393301,13722007508.574436,12965915444.495775,13512860568.182064,11633619537.020617,12691334155.042309,12642675975.432186,13791599317.119793,13233371076.139133,13284085752.804453,14659112833.232227,14134068816.40016,31307089052.472122,Q
9,13,0.25,2,10413287118.877651,10656078051.84336,11792897585.293816,14589184725.111605,14177672535.36442,15578441805.885342,16431827548.34159,17425078962.660378,18995453880.07051,20366076081.999393,20567284770.851875,22958711189.456474,18588170250.826588,19740466481.26792,23069361027.165577,22674770916.286705,12491203187.21463,Q
0,13,0.5,201973,21528636182.747215,20329023427.842537,19150782511.804493,21201252157.21977,20176290987.23399,18531973075.749496,17641334645.324963,18458296693.158443,19183297937.476925,20224867771.022125,22148977256.845837,23279517929.812763,19921966368.839233,23079397948.138725,23576128523.182743,23940327976.42151,26127985187.515976,Q
1,13,0.5,5161,17684632675.407913,18313250858.058533,17521899871.608868,19854545326.407978,19550151367.08365,18717077002.033474,17766262727.173004,19081591317.283833,19803282458.774765,21798664243.426502,23544703558.731277,23844272632.770954,20227419506.410664,22526581052.57609,26319889932.58613,26033402517.739624,25832756333.42714,Q
2,13,0.5,1766,16303537962.866531,16526601125.529984,16644499564.208145,19594200176.533348,20009487157.180458,19716306854.986996,18891758841.13119,20172673370.97625,21262756106.87582,22302146536.032085,23834116954.69518,24591723466.85335,19321235498.751793,22433046785.281788,25383029084.08886,25876626184.734726,25768930649.470337,Q
3,13,0.5,756,14553660702.640665,16386905069.349415,17309223232.84518,19172000582.093994,19802062821.79247,19541294894.679,18523860078.202583,20175514739.611,20367037957.069588,22011632255.174423,24816263814.448753,26314946558.43475,18597831775.278336,21980240422.489616,24888952637.74091,25868031353.606823,27472505432.826622,Q
4,13,0.5,348,15928030771.755852,18142366270.572395,16588725137.626465,20211383891.886257,19060570278.566097,19071066078.2876,18849746276.27043,18420457142.626137,19042248044.754642,20144176315.653477,22040556045.113285,24044866849.717,22327226646.540195,24862340349.43685,26535954812.858864,26018165163.43735,26643313785.285698,Q
5,13,0.5,171,12700552733.079185,16521774618.138304,16571503757.6025,20678789938.31077,19419647247.302917,16976847919.819233,17015537730.641296,18448052893.292957,19573256859.063755,22774372490.02518,25041120560.78522,23193448075.305477,20322713475.469067,24010600878.000114,27100676817.38884,30002107776.126614,28330668989.924965,Q
6,13,0.5,81,14432253301.775045,16554245303.097715,17680816838.536457,19051699358.92662,19138230989.989517,17910524043.466057,15735560418.821735,18058320143.960197,20627599705.578506,20092309379.773327,21303945086.306366,23812631373.66131,19141295319.4849,23083707307.048626,28587458198.3331,32283214703.14924,31576555009.106113,Q
7,13,0.5,36,10376125756.120054,12235839742.23622,12176933346.88243,15280683954.768103,14902391591.175537,16391370458.916088,16791743393.247202,17239529026.175293,18414393174.538475,22430525118.535435,23895708998.117855,25439609864.8236,23186844241.138092,29415028129.544563,30637549458.29423,30390866419.147556,28090620285.866207,Q
8,13,0.5,15,10612623089.805485,10320038924.15005,18242863015.92991,29980596613.978466,28888785591.800022,16369594439.425182,9520408661.86509,10838866097.264532,13710217714.327663,17774431600.810463,18087733153.020515,22273265817.006493,18525238257.10875,20273855649.412483,26475447119.444267,24756660004.774647,38519415739.497086,Q
9,13,0.5,3,10067891387.134594,10664138838.416893,11765430881.802437,18113602088.546864,19028534080.64968,20809318866.506092,22999407328.432518,25495474588.557297,24377489256.144306,29042565433.437904,29156308971.13073,37160500785.784836,24245131598.586906,26654438602.53846,36406384934.78021,35489254809.66217,12239619053.704187,Q
0,13,0.02,28228,12199917636.158209,12314462086.873089,12711390172.197788,12801217032.809217,13152019787.34775,13597231323.67264,13864588402.533583,14224415214.052702,14902384618.036167,14974408127.619558,15220599369.609453,14779571131.315956,14776533092.011463,14740393908.804316,14680948210.451267,14711478393.662832,14620023382.469027,P
1,13,0.02,26426,11161873715.352715,11289513291.544062,11836014783.247675,12105365308.143555,12453550849.10419,13545226463.866194,13672265264.16995,13765581921.095034,14932706695.570028,15042600533.703308,15182211556.930819,15328230630.374989,15244354133.078737,15516941762.534267,15665986716.380898,15625932643.191132,15268329375.204954,P
2,13,0.02,25287,11403395708.050634,11682510384.239336,11877934382.150986,13795373681.466984,14183597601.329494,14378652429.099277,14452657294.112514,14850402944.673157,14747085125.244154,15010345775.742971,14914680198.44313,15272175865.23886,14971438765.943419,14475493465.912931,14413925975.192043,14248230596.217655,14721263268.122179,P
3,13,0.02,23928,10886507193.273249,11093186538.160992,11548536947.535234,12101738253.77437,12486334457.661072,13326389731.048496,13807050493.832058,14118498796.560917,14543665557.428373,14651121233.204311,14949809756.575802,15136056054.674793,15268945576.21751,15310444480.982811,15436285287.883514,15498310840.481213,15297547920.316633,P
4,13,0.02,23523,12000143290.359997,12294112341.636189,12558334263.85998,12809335983.780106,13207753278.087767,13653649842.224308,13737194285.482004,14019337235.596874,14980093371.633259,15450907853.181334,15441684691.83114,15435949081.222637,15785800396.30181,15551456349.669987,15043655938.339851,15076635915.141842,14992699760.987993,P
5,13,0.02,22925,9289195611.2407,9560034034.137646,10440613478.782536,10925578529.534473,11420485022.739096,11770078866.847116,11683982528.518454,12097419948.0302,13011821868.288162,13091456653.505095,13312789600.486628,13730192574.287636,13580885409.500006,13626832944.943464,13847113746.543427,13738652030.181265,31777511611.01604,P
6,13,0.02,22053,12393669063.41044,12714144648.424229,13040648563.170622,13460656054.22654,14234771663.859724,14788786726.214993,14744871653.038118,14944998262.222502,14549321218.493584,14587284364.657843,14698308508.463234,14920935647.553455,14734486794.841585,14840892811.139925,14705696996.094286,14566991093.026108,14687567378.92153,P
7,13,0.02,21356,13019040507.887999,12983667669.118505,13184587958.299568,13734696007.862156,13855002035.677618,13959945161.680187,14126770473.19956,14287435649.27668,14558719373.013939,14736454389.126955,14713268333.048983,14956983153.011911,14701458627.58221,14716404059.760693,14885000870.453564,14836988336.212667,13998325329.917767,P
8,13,0.02,11675,11221706817.424816,12165326182.47598,12235923849.389181,12594375999.873098,12906871922.213501,12938500974.451998,12774751803.930473,12911032456.83792,13244393478.70102,14824771833.386683,15333744065.059456,15531455750.338793,16371856411.89364,16553502372.749483,16138100133.31409,16124478181.46756,16278322594.57185,P
9,13,0.02,4909,13016926226.581924,13262537483.89939,13482926936.185999,13722970225.728523,13717644071.0617,13633503245.81449,13608606380.858847,14455041418.469238,14595412270.892841,14740921704.682816,14731642973.024515,14705583935.436028,14861920389.49931,14944161540.767654,14883586370.637714,14877030478.432093,14776503394.493422,P
0,13,0.05,28170,11959930991.31927,12160426622.57556,12588075534.610535,12729744241.765728,13141840511.861235,13555707357.342134,13821285410.918623,14246725904.63067,14949650777.501232,15084249100.246677,15357214004.930141,15074384809.489077,14895796442.036282,15000047568.8064,15015418189.369078,14955582362.491028,14786368520.773512,P
1,13,0.05,26426,10923580502.416534,11186601960.129377,11759637149.665417,12154760613.997242,12522430875.741583,13561929121.470522,13704033381.040998,13859142796.030832,14839511225.109577,15091355837.11376,15300802085.57991,15567943365.249233,15314002759.787012,15685377040.182318,15911339910.267385,15853325841.579557,15300516816.39916,P
2,13,0.05,25287,11267003886.901783,11572865674.219381,11808819584.264599,13946782010.570631,14440635009.680601,14583688435.674559,14620612592.873919,15061168569.993574,14727172449.503275,15141488748.708134,15034753309.121315,15357994622.86298,14785042469.351118,14487472203.846588,14485652015.81179,14313669945.164509,14720517186.408466,P
3,13,0.05,23928,10618892845.796324,10902452843.245916,11400877129.398745,12029984665.62876,12457957072.323687,13207782181.340103,13699479883.220722,14132074175.976286,14574881229.402025,14805554767.674835,15190376056.09978,15380520744.45559,15295246755.648869,15458429509.998339,15695788581.693243,15805954693.121277,15528860154.829853,P
4,13,0.05,23581,11682828499.73314,12084685272.761116,12384777666.720259,12775480863.57769,13165738075.196438,13575035783.395792,13650162449.914429,14020141866.324133,15038788406.991562,15498101765.079884,15646482168.70491,15659067090.8714,15861543863.836136,15753403374.30302,15384874650.699858,15351583022.458477,15249411170.19108,P
5,13,0.05,22925,9057808139.419456,9399729566.27864,10213305159.42019,10798549794.364017,11346970043.138828,11730186570.507378,11686696613.114801,12162477457.570366,13148480821.230528,13304113776.932796,13548131992.340849,13977846905.850258,13691629597.51685,13897389342.330324,14170989842.012478,13979602025.695425,31891355759.13786,P
6,13,0.05,22053,11983040777.10778,12446165719.82394,12810435132.421692,13384054684.016264,14145463129.21877,14800854456.36059,14745094784.746162,14938670223.996561,14584967525.403183,14774083447.501028,14934589768.36288,15172118092.546293,14841300135.316547,15101690455.977036,15076913341.345114,14923850620.019457,14994476183.96453,P
7,13,0.05,21356,12197400977.412918,12047184864.091768,12492494258.801151,13456102147.586658,13518770053.071466,13808877267.091131,14116200257.340302,14429830871.107836,14879884361.17773,15225743906.658857,15225743416.293396,15681889051.617634,14970342105.067253,15120051210.57674,15598566138.53191,15598888801.690144,13550748844.71404,P
8,13,0.05,11675,10935391930.051071,11929251009.254797,12051107633.518501,12561826684.390774,12901918184.126274,12905489148.913448,12706562640.21402,12917312311.89109,13320321932.183743,14929534265.582129,15550772958.552425,15770191959.398169,16412757003.05597,16714491906.715206,16409770888.780102,16439820920.492035,16470275106.912434,P
9,13,0.05,4909,12590333521.416233,12999810231.033178,13332105680.995481,13651967726.11174,13686036545.403881,13637143183.001589,13621395356.718765,14430381193.967745,14683197064.65059,14883270217.550095,14933475058.497385,14947938494.27396,14910956447.539162,15145376465.902807,15180087959.18426,15101616820.65074,14961226516.973412,P
0,13,0.1,28020,11662151659.758347,11972501071.118681,12457124032.944569,12712378824.892847,13181464464.247787,13548936382.67586,13800928959.237955,14342640399.515434,15088673548.748384,15320052869.7834,15645350897.549032,15622202860.408405,15134498987.46741,15479445440.518618,15630415313.473236,15444562899.91885,15207345912.029661,P
1,13,0.1,26426,10647728844.879204,11116603964.214163,11765840888.29307,12360021481.804129,12763336583.387918,13702226612.597486,13830477263.67494,14091939938.946777,14799454130.172611,15269821293.12036,15628730689.520578,16075367333.399235,15556726566.780563,16089992377.64026,16467154472.818562,16389646102.582405,15602307484.88932,P
2,13,0.1,25109,10967169718.400928,11294472566.179996,11562825760.750751,14069564494.27819,14724016656.942396,14767226366.644648,14771607766.365528,15303659742.071735,14582115658.269533,15232483161.321331,15159244636.078985,15559348119.173027,14607719991.069624,14582930166.447996,14690719524.042984,14514599137.34762,14836275398.814316,P
3,13,0.1,23944,10433515757.478315,10843308295.920666,11427235243.222391,12206129173.58545,12704713950.825407,13313598310.839184,13804371767.05508,14388562519.756697,14863711675.882164,15303159198.843172,15788747647.607037,15888531411.094248,15433122653.203075,15798477042.303001,16227631926.415981,16419959566.271116,16031444651.9596,P
4,13,0.1,23731,11247977434.372355,11805230046.231195,12153610848.419325,12767951704.087795,13157207988.10618,13509515152.136457,13560508452.352945,14047789205.302027,15155049523.33621,15671909384.389011,16035819364.47368,16075014325.283348,16046971978.230515,16152326227.654602,16014563675.033716,15882181161.43479,15789378243.543571,P
5,13,0.1,23103,8799444685.886673,9239281272.834764,9951542379.577692,10690650752.394445,11337394325.194788,11751093465.144857,11775092108.82278,12353619166.153866,13473094419.884493,13754042539.082346,14029925162.534618,14532045166.26626,13981225872.022297,14460881180.635124,14835979445.024418,14554538008.376463,32312462039.156948,P
6,13,0.1,22053,11433141517.18353,12111577687.7348,12536722587.094715,13354555318.915157,14107717638.905262,14898858808.390966,14815462051.362888,15027045919.24877,14769331463.135036,15144579806.235441,15409229684.691092,15676935297.821232,15088531449.134977,15615152906.936712,15792864464.848503,15623689777.92684,15624146667.295053,P
7,13,0.1,21340,10975055500.034065,10675494420.90743,11444809369.09059,13038770428.285234,12996453650.86852,13575648775.679308,14110438274.19178,14684396768.349344,15449447626.530281,16095741004.534014,16132699031.284367,17000455688.677067,15450375058.219496,15837180034.769009,16890923619.98709,16989571125.34822,12896277786.048828,P
8,13,0.1,11675,10550512355.788767,11627145973.216347,11818455595.196337,12576438825.172108,12960164112.3075,12911382753.630493,12669730441.912262,12993218631.560955,13508892968.381023,15175935684.35496,15991796027.931643,16236950218.240448,16546208382.161188,17070303600.057877,16952325219.755947,17053724910.080635,16893813862.001013,P
9,13,0.1,4909,12012459736.421644,12679948935.203209,13135912669.436445,13591638106.994333,13673689133.138395,13685213175.8936,13682632784.219175,14433148956.073534,14877256934.878222,15180204849.756647,15333804932.47796,15424137819.712395,15048373789.565361,15542114246.197458,15750720899.090992,15561259103.843983,15370329254.59945,P
0,13,0.25,27092,11509073520.50363,12029208332.779789,12684282587.102516,13517548911.839783,13984714820.426756,14100185729.33448,14123139096.88466,14976802616.746557,15826680402.709843,16250986958.776007,16969043140.723322,17858200031.062035,16422136336.962114,17522356050.28048,18354798152.05693,17790515077.21059,17592409256.105316,P
1,13,0.25,26404,10276753662.256144,11272905730.612434,12467610420.269022,13685569270.189375,14160321170.427574,14677371701.38342,14403123139.259151,15044871045.482716,15035146474.756428,16180612052.316536,16931162081.753843,17781998888.651993,16530523014.085154,17589686691.02667,18435206144.064037,18392669754.83135,17302374308.62906,P
2,13,0.25,25016,11428290494.606703,11839710576.210176,12131733030.36849,15971746591.43133,17068096200.959759,16660774907.259037,16531346168.598698,17355662663.10597,15447919093.647234,16531854115.713612,16485529784.411837,16961986193.537256,14955458506.710115,15419245910.93415,16082578708.325573,15987615314.911715,16134500870.633806,P
3,13,0.25,24531,10093097332.646557,10773460113.554626,11593186399.03257,12869330499.031042,13483361747.667875,13712617242.018085,14159096455.311981,15168114330.78279,15800213992.312426,17000627353.215282,17959012351.10078,18046865638.127476,16413197657.203247,17705883596.326557,18775041048.017273,19239390066.261204,18607542162.567585,P
4,13,0.25,24409,10702602568.569445,11598859111.212574,12063946596.717451,13361237549.97437,13744886926.064877,13865307190.400265,13804617873.15785,14496470736.540102,15803922066.10962,16634090608.061155,17598916097.333336,17792458918.958046,17115323509.278872,17928559025.313324,18587225463.21193,18196348873.286625,18323311659.764225,P
5,13,0.25,23068,8794933580.740528,9465145349.135319,9898835391.760807,11065771274.799818,12067211268.755667,12501251771.577606,12576348830.86723,13428607089.466581,15051328437.225859,15827922326.554771,16236355830.885143,17211511180.74024,15566531251.64161,16942612077.235159,17742211262.0147,17510811910.275505,34941151589.73088,P
6,13,0.25,21694,10678603910.887,11932458297.582994,12462364624.950874,13969659991.88032,14662326359.750376,15676470222.738726,15403507957.580725,15661914678.3289,15714641991.846754,16587428765.08838,17222926975.14041,17648260032.444725,16153786238.288404,17592450452.960262,18491233560.686226,18339292010.760857,18186409309.708164,P
7,13,0.25,21131,8227642089.440336,7615413836.030034,8821628293.460566,11847053694.827694,11554949829.100075,12824396501.127844,13884356601.748861,15279979226.285881,17151501212.57867,18889350815.90776,19025335296.16166,21568411815.356422,16900649867.171522,18094730662.835976,21406651888.696526,21954790940.998684,11338679206.564476,P
8,13,0.25,11728,10109960588.130175,11582020288.965078,11986410809.509079,13502754800.642021,13915051093.973269,13685005349.343739,13437103278.5049,14078595449.915018,14907585233.28814,16811241143.91892,18299946645.80364,18596922404.26598,17730446931.60937,19161312719.064224,19639004437.48679,20030821008.788364,19271323004.176445,P
9,13,0.25,5237,11002836257.819807,12372049056.832413,12999268699.405432,13848867862.257872,13967618987.093912,14147564922.604319,14173128224.512844,14781015975.43787,15932124118.119154,16641920184.29955,17171856052.264828,17586900684.60976,15946624511.12052,17314720852.358597,18313930150.89307,17895900935.136913,17472271569.269066,P
0,13,0.5,27668,18025080926.813038,16601817040.354567,18125652460.63423,29762330125.297344,27945235877.804806,18572106454.46339,15571668648.833147,17587450491.082474,18109764620.609875,17822897466.524445,19254640109.393536,22453178756.65296,19154302145.566547,23329044580.89058,26943196090.82435,23151353254.971134,23739021926.783768,P
1,13,0.5,27109,14963253942.945412,17207750236.211205,17449989644.600574,19551230411.707863,19472755650.0646,19220650807.40351,17423236262.038597,19099727342.267292,18017836258.45892,19675970114.324696,21346492818.621227,24662573748.155544,22545783222.723812,23837497021.260365,27253498543.482117,29110414711.44117,29923612091.53319,P
2,13,0.5,26611,15354243774.218739,16376646603.116243,20928658655.95571,30500433672.066208,30100018082.17422,23620769221.582787,20584365586.189556,22104611162.805206,18117799752.735935,20229310881.293545,20247237138.149944,20677869948.171555,16699315019.052252,18908935512.504185,21471090281.117607,20988204523.76415,21442111773.516792,P
3,13,0.5,25465,15452712246.618149,15188661373.18323,16058244968.754416,18641018786.48647,19441176046.92325,19429643873.71372,18411921216.345657,19401442426.337696,19954796302.248325,22894121496.669712,25191704160.0441,24340035348.755814,20360716845.547535,23810032646.065887,26598300185.42534,26798480910.555923,26830490922.20502,P
4,13,0.5,21622,14245963777.914776,15365459656.267958,15881683188.375954,19248542695.38939,18611136743.707634,17503275245.476776,17034021985.072378,17904483851.16233,19724377646.624874,21987115296.028034,24538512438.503548,25004119553.642746,21769848120.28766,24728299623.823154,27245713731.717583,27983457559.6671,28850319179.638523,P
5,13,0.5,20839,12444107045.428255,13400945073.334036,13148424114.276052,15315295043.946611,16666724974.649126,17040506442.4348,16131504168.675318,17534472894.531994,19692213070.60906,21963932730.276913,22926908980.365257,25759462090.440174,21452039638.923615,24795185396.68195,26943322563.894768,28473649787.04854,45600619046.845985,P
6,13,0.5,20806,15646468855.145927,17285499657.5695,17131865310.09355,20191706282.96821,20369496761.438103,21137708130.816967,19757926694.34898,19139685386.46478,19624159150.08057,21564083065.387432,22332925848.23128,23015648924.418762,19519835551.10735,23436603543.005676,26028069676.511322,26090319178.014427,25983067520.902817,P
7,13,0.5,20522,9198641809.673452,9899003990.023283,8947466138.766739,13210428648.200325,12039600166.542244,13686904568.044313,15601983789.588207,18558017983.40827,23028120754.031803,27589989025.55901,28358809987.535965,36066508186.62345,22562483298.233692,26073435445.532784,35807853864.04473,38351279872.40242,13620947045.934568,P
8,13,0.5,11023,13682600354.732216,16163257606.178373,16793100841.043795,20107098453.855934,19457173846.54351,17582993702.708294,17018760557.256886,18392934451.011482,19850742257.964775,22543293125.511963,25575970659.597416,25962064960.794743,21689210608.468273,25698055426.46178,27992660325.465084,29246773285.732227,27012108408.293972,P
9,13,0.5,8645,15174871829.842451,18505142941.153458,19187592836.345627,16610669968.753485,15872833962.926321,16240815187.224491,16200231192.761223,16665950023.834463,20241769401.240322,22324977942.314945,24096232258.752285,26013321836.514473,20063368237.697124,23702147928.2407,29627766256.215034,30464723825.202656,27600072550.969337,P
0,14,0.02,202607,14323010083.418583,14400721621.067038,14539944451.70515,14759238596.597116,14364381580.810423,14314282297.050337,14277461641.98359,14491796748.891174,14775238479.361017,14993300846.655094,15159761086.125128,15458484166.467907,15305079874.67275,15478217609.290565,14720833841.301895,14862523728.058416,15439554511.388685,Q
1,14,0.02,4855,13236977111.69701,13537148146.209414,13981730481.229856,14410176036.504725,14844976305.048222,14812717300.805897,14912977149.38928,14885720161.452688,15027944615.769403,15565496369.834251,15350048382.75645,15248388821.065458,15185293821.4438,15359979445.742989,15161229130.187277,15096022513.527824,14962421578.330715,Q
2,14,0.02,1625,12127332582.036907,12706001872.782404,13286086805.520164,13769505768.553047,13949968755.44112,14175289669.989918,14507550793.386984,14818584208.85588,15018456639.771774,15864324694.763163,15925936712.927456,16139991516.260876,16003671094.058424,16039723431.243916,15770927365.703552,15883126778.097775,15544836219.050312,Q
3,14,0.02,682,11680140382.62295,12225730953.422127,12831446712.491121,13351320931.124134,13913119369.73084,14065529082.52414,14423718286.638615,15004724524.172714,15280883095.957506,15664257154.958166,16061036020.387117,15985742938.561552,15928482466.263578,15877522449.769323,16109770799.467875,16328808583.349308,16570079998.91381,Q
4,14,0.02,310,11229428637.047028,11543313403.614565,12358922401.149096,12630748754.759132,12994469551.961472,13474373962.71716,13586349274.484554,13995049793.43174,15047640407.811666,15617845142.065386,16345393823.994823,16625926490.523766,17301063478.181458,17673873637.31641,17455277255.912685,17218952370.427414,17060366086.984894,Q
5,14,0.02,149,9972852956.249004,10999852415.494137,11458465547.998203,12311867182.473515,13496400487.182491,13556913956.05431,13782864577.211372,14708131464.727547,15422991783.220861,16084677688.693617,16602014451.174068,17138471317.162811,17509853248.178642,17550946402.03176,17110418532.505919,16627569175.327236,16562839882.1284,Q
6,14,0.02,59,9648950353.054916,9631693805.185923,10042182583.856567,11307284153.882463,11722249253.843576,14438700696.161713,14624254539.812803,15665219145.941158,15979067776.906723,17469086043.716248,17370406958.572117,17405256434.885235,17470486832.27276,17168418657.66416,16723666025.57554,16690089517.04665,16623475113.270002,Q
