s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.02,1,offdiag,base,base,90,2.2155496642555766e+18,1.993994697830019e+20,2.0457580281999355e+18,4.181991803212305e+17,7.10067341263539e+17,2.4530803012127135e+18,4.707908084682019e+18
0.02,1,offdiag,base,noise,90,3.924610991700382e+16,3.5321498925303444e+18,1.4256400271549648e+17,-7.043644667727944e+16,-2.5553235368300188e+16,7.210507705069478e+16,1.9069969888458902e+17
0.02,1,offdiag,noise,FE,90,3379597966887024.5,3.041638170198322e+17,8937368424433234.0,-3892434292891368.5,-2600731491353403.5,5622441966901456.0,1.3798381985063912e+16
0.02,1,offdiag,noise,base,90,3.924610991700385e+16,3.5321498925303465e+18,1.4256400271549645e+17,-7.043644667727944e+16,-2.5553235368300188e+16,7.210507705069478e+16,1.9069969888458902e+17
0.02,1,offdiag,noise,noise,90,-451005297804734.75,-4.059047680242613e+16,4874365980825751.0,-5353410971589123.0,-2122843396740090.8,1639057642831666.0,4549745776160190.0
0.05,1,diag,FE,FE,10,8.860471930126486e+16,8.860471930126486e+17,9537854946121646.0,7.533357193478088e+16,8.47211567209893e+16,9.24016424946578e+16,1.0046287831586867e+17
0.05,1,diag,FE,base,10,4.285880477968954e+17,4.2858804779689544e+18,3.057922392001846e+17,1.498207682423102e+17,2.6552663174202346e+17,5.427587586018478e+17,6.423074620475612e+17
0.05,1,diag,FE,noise,10,2.388947521672176e+16,2.388947521672176e+17,6.0202792230243464e+16,-2.2787291964745704e+16,-1.4797154118525592e+16,3.414541204585461e+16,8.962802629616093e+16
0.05,1,diag,base,FE,10,4.285880477968954e+17,4.2858804779689544e+18,3.057922392001846e+17,1.498207682423102e+17,2.6552663174202346e+17,5.427587586018478e+17,6.423074620475612e+17
0.05,1,diag,base,base,10,3.695024022540889e+18,3.695024022540889e+19,5.408024542701646e+18,3.6567821569179475e+17,1.0524110893451194e+18,4.1848774346849807e+18,6.543272817080138e+18
0.05,1,diag,base,noise,10,3.790354404260732e+16,3.790354404260732e+17,1.9499147534802134e+17,-1.4575597134686675e+17,-9.337033879597274e+16,1.4279435372771678e+17,1.834811057487359e+17
0.05,1,diag,noise,FE,10,2.388947521672176e+16,2.388947521672176e+17,6.0202792230243464e+16,-2.2787291964745704e+16,-1.4797154118525592e+16,3.414541204585461e+16,8.962802629616093e+16
0.05,1,diag,noise,base,10,3.790354404260732e+16,3.790354404260732e+17,1.9499147534802134e+17,-1.4575597134686675e+17,-9.337033879597274e+16,1.4279435372771678e+17,1.834811057487359e+17
0.05,1,diag,noise,noise,10,1.1885887053913562e+17,1.1885887053913562e+18,1.9736377776954595e+17,6025777635601450.0,8479306139373312.0,9.079442530096246e+16,4.470609956675315e+17
0.05,1,offdiag,FE,FE,90,8.81200744398407e+16,7.930806699585664e+18,6097040188360836.0,7.997043739801883e+16,8.298656108841603e+16,9.260078181983584e+16,9.595065134962128e+16
0.05,1,offdiag,FE,base,90,4.313979485053469e+17,3.882581536548122e+19,2.9238102873507904e+17,1.3819375703383136e+17,2.7592386034414746e+17,5.650917508442289e+17,6.918689179822806e+17
0.05,1,offdiag,FE,noise,90,2.1130735855219924e+16,1.901766226969793e+18,5.516702675483686e+16,-2.557691815051752e+16,-1.6395880116420052e+16,3.579926785004463e+16,8.91180311118718e+16
0.05,1,offdiag,base,FE,90,4.3139794850534694e+17,3.882581536548123e+19,2.9238102873507904e+17,1.3819375703383136e+17,2.7592386034414746e+17,5.650917508442289e+17,6.918689179822806e+17
0.05,1,offdiag,base,base,90,2.2156513949437238e+18,1.9940862554493515e+20,2.044364002838245e+18,4.2101987584202195e+17,7.10067341263539e+17,2.4530803012127135e+18,4.708749784635021e+18
0.05,1,offdiag,base,noise,90,9.964762816212789e+16,8.968286534591511e+18,3.516341876699281e+17,-1.7078245900209117e+17,-6.458408420347717e+16,1.8983698712837466e+17,4.7001381108577664e+17
0.05,1,offdiag,noise,FE,90,2.1130735855219932e+16,1.9017662269697938e+18,5.516702675483686e+16,-2.557691815051752e+16,-1.6395880116420052e+16,3.579926785004463e+16,8.91180311118718e+16
0.05,1,offdiag,noise,base,90,9.964762816212789e+16,8.968286534591511e+18,3.5163418766992806e+17,-1.7078245900209117e+17,-6.458408420347717e+16,1.8983698712837466e+17,4.7001381108577664e+17
0.05,1,offdiag,noise,noise,90,-1972899545876270.2,-1.7756095912886432e+17,2.940461392138566e+16,-3.102581635236814e+16,-1.3145897906391246e+16,9952470783146136.0,3.029918060794624e+16
0.1,1,diag,FE,FE,10,3.5350570906410355e+17,3.535057090641036e+18,3.77998656659123e+16,3.030605563910808e+17,3.383164361252499e+17,3.6527565237335206e+17,4.012701341535096e+17
0.1,1,diag,FE,base,10,8.522895802349028e+17,8.522895802349028e+18,6.051085899146716e+17,2.9326729031037645e+17,5.351138171348385e+17,1.0829684899058524e+18,1.290711314824435e+18
0.1,1,diag,FE,noise,10,9.432190546680504e+16,9.432190546680504e+17,2.3798448581743347e+17,-9.612471253395254e+16,-5.737991508348849e+16,1.4210164086981091e+17,3.68239231253968e+17
0.1,1,diag,base,FE,10,8.522895802349028e+17,8.522895802349028e+18,6.051085899146716e+17,2.9326729031037645e+17,5.351138171348385e+17,1.0829684899058524e+18,1.290711314824435e+18
0.1,1,diag,base,base,10,3.694749389839842e+18,3.694749389839842e+19,5.4073482301159e+18,3.6567393062800966e+17,1.0524110893451194e+18,4.2140681643165655e+18,6.505894126615279e+18
0.1,1,diag,base,noise,10,1.1360427636297229e+17,1.1360427636297229e+18,4.654161829277295e+17,-2.7540553906336685e+17,-1.7352742385395462e+17,2.8679884782717978e+17,4.024778160350618e+17
