q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
0,5,0.02,201802,12961992944.973005,13102816868.064798,13306363112.103214,13509587257.907824,13184422765.519611,13010389790.188354,13036267467.31764,13178433477.150309,13384183740.633095,13448810121.666786,13674742636.39666,13909402945.267942,13923934014.697094,14189252989.696795,13408942871.002995,13565263987.493464,14110472149.72628,Q
1,5,0.02,5184,11774963882.488165,12016059425.30463,12468537819.199848,12819382511.321268,13418880815.806664,13487816774.40313,13588593438.97,13489561154.985374,13487769730.087568,14055931804.576166,13907457312.61201,13927244954.339046,13874287155.918003,13953406186.01155,14357620268.492819,14192689592.2425,14041629100.448563,Q
2,5,0.02,1792,11463978585.948889,11832449285.5386,12035701104.204834,12569453762.405344,13041293727.046202,13515969963.134886,13413722585.31863,13613439907.001665,14183932381.737751,14333996731.168476,14262963092.114775,14175784345.682442,14153415333.900574,13942827202.477142,14275017938.271328,14184801238.50477,13787599695.119085,Q
3,5,0.02,800,10661983408.281984,11181802375.605429,11602369133.522984,12141811704.842056,12567971036.375525,12853396608.349129,13074848322.794653,13594685728.854887,13912273466.499575,14152154377.325422,14272085749.817287,14697231586.60575,14709779893.341303,14956491913.753769,15030999151.063398,15030372348.77406,14611616986.243372,Q
4,5,0.02,389,10436655248.216698,10894967042.064125,11319395769.698088,11613268256.022692,12202939892.234297,12397880618.54694,12584509690.163494,12871265362.867886,13591191448.114386,14003202681.92576,14463695678.298391,14883953293.45557,15244715802.59522,15288120766.5118,15745964347.587048,15620435313.688198,15007245877.776613,Q
5,5,0.02,193,8771541259.76366,9083341211.165613,9783800695.39782,10265925642.614738,11382058376.329416,11823720193.613949,12566382669.712997,13426860146.286945,13652698632.174389,14434695746.256496,14803015707.000101,15393296603.633026,16402255260.271524,16723145741.842577,16979315097.170439,16624887497.41681,16411565036.639372,Q
6,5,0.02,94,10961029380.962564,11436294273.512678,11598148466.696186,11752701335.96173,12346279738.986683,12909004234.146254,13089630704.102747,13596903125.124594,14714069147.677456,15240689529.56089,15144470384.219698,15113120586.069426,14374900964.34042,14615517516.006964,13912508724.106354,13560341476.424854,13560602072.396112,Q
7,5,0.02,39,10845834612.857769,11325648482.491743,11978515299.51924,13360994265.916859,13464014338.157497,13461488578.760338,13475932463.062588,13490165746.87709,13800241291.695484,13563427161.559206,13822902783.409052,13945884230.63129,13815593850.708647,13939938848.024605,13944006874.75327,13881399851.915733,13199344231.796896,Q
8,5,0.02,14,9399642826.943134,9454791134.267706,9985210006.738794,11516762021.209242,11549074525.405905,11532545039.803799,11530391837.102806,15567234653.78432,15762883592.314312,15723994946.228836,15728770402.43294,15813679587.399258,15740685650.908602,15858110212.487576,15936916319.897009,15808499312.958645,15670428757.930769,Q
9,5,0.02,3,7726468574.257021,7638040224.337858,13902548158.935272,14206360958.097183,14236920798.49858,14253640869.184746,14300851292.26249,14460503817.708067,14363076926.488905,14485598758.6633,14531167588.103699,14610837676.399342,14385797372.684628,14433660342.909843,14525505652.094414,14516504491.514042,14430518939.951176,Q
0,5,0.05,201796,12897952445.99039,13073278131.89186,13258289709.966757,13533026838.727411,13203939897.384096,12988232673.873722,12987577912.33351,13146354491.328453,13382024861.56063,13490253686.387707,13791589257.928722,14062114995.584568,13948616638.978354,14306408401.661211,13565743332.973211,13747862679.343744,14305453529.025799,Q
1,5,0.05,5188,11549994423.53224,11870590110.952595,12349009615.69048,12790994392.334143,13398332380.514603,13445242646.337105,13555755150.653942,13499934952.936594,13547562621.889294,14160325403.485863,14085743948.219809,14133073085.579174,13926553492.707314,14106574329.389162,14612113759.200714,14424843751.77644,14238722488.979643,Q
2,5,0.05,1793,11179933924.925676,11629229400.16467,11868692950.114933,12521981046.522001,13019780528.315365,13486978461.679335,13399273417.89574,13632345608.532015,14260160428.35972,14465007001.530243,14472497091.668495,14401865797.975786,14194496631.941837,14118255288.945057,14539821520.283215,14456445239.884995,14004142325.99692,Q
3,5,0.05,800,10305145933.650572,10925955908.365986,11392932044.503275,12053083826.594225,12534980489.682276,12807085720.181646,13026118365.006313,13610447171.88266,14004574129.229597,14340626112.22009,14515390675.064915,14970652052.541245,14761326186.41885,15096337861.706774,15257189826.430363,15204055995.58706,14752657646.313536,Q
4,5,0.05,390,10144453702.970087,10708176029.443428,11188130145.068766,11659088161.118578,12255141428.290173,12429205546.252817,12602025488.31349,12959500577.44654,13682688363.542042,14164006955.517323,14710496543.254745,15145005837.0747,15315385358.024153,15517711338.121325,16027178310.360094,15888825793.308943,15237970522.26979,Q
5,5,0.05,193,8488229049.622947,8904626874.485569,9635552436.9961,10283526414.439777,11392427865.121513,11882813648.413216,12559695144.448414,13430233607.686785,13714097030.433962,14580135573.981768,14991461501.686365,15589331271.3836,16405894320.591429,16907572903.7509,17253397897.906433,16901767534.59804,16619903542.108063,Q
6,5,0.05,94,10547572452.007732,11084609980.905962,11261731289.767899,11584160275.340536,12192630894.783209,12777732855.246048,13017400611.339193,13553951730.42909,14895703218.586128,15510731059.288244,15479057686.74319,15478020132.0194,14509038450.283707,14921462893.988329,14375777723.8288,13932307605.759636,13844145851.796186,Q
7,5,0.05,39,10485545263.99016,11074386716.878954,11776804074.87117,13246286407.00821,13425221290.964968,13415732766.637058,13448935521.93515,13482252491.303812,13837009874.034414,13671449253.461693,13934767319.149164,14208153527.793676,13923972291.75596,14237073944.98096,14282565939.623325,14136416348.884232,13348575675.51516,Q
8,5,0.05,14,9046975036.923927,9176994666.297688,9736933801.324913,11450861252.218819,11527226512.775517,11487486024.191553,11483378157.090567,15424185365.883987,15908327911.389198,15813875241.723064,15826738039.847662,16040948815.542082,15856790262.578987,16152207901.932932,16355358842.144627,16043058344.31836,15741132495.072786,Q
9,5,0.05,3,7444696975.042521,7237124699.325039,13275087825.551151,14012396018.121378,14092368888.296528,14130598456.14495,14248116316.969576,14645510560.647415,14402186770.364992,14708152174.73515,14826931167.254128,15029016996.975578,14454807386.329885,14577438400.302052,14813228504.526054,14795331589.308516,14581838926.330284,Q
0,5,0.1,201776,12876836976.83621,13097331188.899914,13249391161.326756,13648699537.55802,13314118426.447214,13025984606.518713,12980148320.085903,13174153227.085083,13456183551.471539,13639303832.371412,14067661258.35001,14397150977.473034,14059085463.030424,14576209204.167698,13913033503.2694,14134009915.12601,14725263553.94233,Q
1,5,0.1,5196,11300362273.145458,11732911290.038755,12238816095.721428,12833088988.468643,13447867072.232891,13447676848.878939,13564877312.087624,13568155597.807034,13696939913.642445,14391413656.300528,14451310328.79277,14539662453.457964,14053015829.259668,14408587912.843758,15094023296.812967,14870688036.6306,14643449644.102623,Q
2,5,0.1,1799,10790898939.480776,11364780308.241095,11649516933.1983,12501062304.80682,13020428768.87208,13463117283.94577,13397764628.429094,13700749258.52935,14422065741.508667,14721986664.325409,14873518607.681263,14853037192.265795,14349414032.220043,14510385541.487171,15085390300.37712,15012451642.884787,14499354058.11211,Q
3,5,0.1,803,9885028307.580917,10635550802.66373,11163514927.132877,12021302562.605297,12587724933.46185,12846337612.951593,13059943064.699034,13754131647.94012,14231527752.396057,14732248627.878807,15006880774.019505,15488679890.668257,14893296693.977867,15396585713.919592,15709300136.965458,15567629660.429441,15086838398.983568,Q
4,5,0.1,391,9714698810.795403,10443924908.725658,10995500825.067686,11752980398.570854,12369279935.70651,12505001633.990429,12648088613.923288,13132517889.878567,13888896998.358278,14360854491.578125,15068974306.91968,15533716095.637693,15390396739.582441,15829470502.712666,16436718003.407578,16314427288.572815,15612166083.726297,Q
5,5,0.1,193,8025469237.211938,8570963587.407905,9337919141.403633,10236307337.849092,11334158429.500471,11875039814.773338,12458441631.02813,13329542002.34654,13696542454.553488,14872513374.175041,15335078671.147573,15947126493.696255,16441762865.524,17295579618.621006,17824268298.006813,17480500336.523277,17092991324.49355,Q
6,5,0.1,95,9926505362.50854,10560550744.335182,10774717645.633396,11362977428.074827,12000897880.603666,12588911076.752682,12895204555.258799,13534532786.242508,15189799503.17721,15960559344.85209,16044714515.652697,16118938467.794222,14775491532.80826,15500532611.15974,15187802954.60642,14611766809.309477,14399486370.39768,Q
7,5,0.1,40,10227681190.893908,10980928839.215532,11785326979.302702,13410207296.36019,13683904402.534172,13643357746.901985,13715149413.325989,13784678576.21835,14238348192.502346,14197964486.253592,14549875809.966034,15011386967.483002,14455076679.3785,15078112172.860657,15191259202.925339,14908505158.295261,13969767938.344978,Q
8,5,0.1,13,8524343587.739531,8760185264.477335,9365700766.953228,11370616899.395939,11509509465.124243,11434088364.378006,11430190914.755915,11658393258.569876,12107249992.664686,11988725533.951063,11946815205.00654,12323740395.671833,11962124823.656742,12604224688.33994,13000323012.342497,12145229639.55361,11572714371.581944,Q
9,5,0.1,4,7011516794.683565,6637074420.921853,12303166564.729969,13708413086.424335,13880614304.526201,13945172701.165525,14178846605.555073,18536133163.387917,18560236587.206028,19112506392.00193,19436715294.97278,19912591362.98851,18708371338.29602,18920905350.89334,19448280059.717644,19685745148.73295,19346429629.26126,Q
0,5,0.25,201624,13635262427.660322,13870316279.773338,13848906076.638563,14640855524.366177,14215488510.135427,13653574960.49076,13442684855.89466,13735563268.166267,14136397886.066385,14553554808.407942,15411709472.352638,15929920758.134737,14835840851.741625,15894933719.49958,15536507241.474571,15821351736.33804,16633059372.941372,Q
1,5,0.25,5281,11364879956.87215,12028536149.655935,12537757045.695507,13589291104.793041,14154501768.731516,13892383537.949293,14003753482.019505,14163261695.083637,14566264154.300747,15580013713.903225,16140392772.460499,16314642868.924192,14918231232.183863,15875640620.613974,17149593545.006165,16880631202.644264,16615260462.211636,Q
2,5,0.25,1830,10420690126.081448,11261530053.49,11557920912.32429,13072467519.649052,13676204321.977179,13974805152.168634,13893842840.46515,14438648361.380522,15377084686.232525,15995748124.360882,16566125017.233461,16719590714.64008,15220353111.910213,16177981525.96699,17338156777.871437,17367389138.525337,16751822645.19109,Q
3,5,0.25,822,9365608248.82625,10424181659.133451,11083515959.020908,12450168289.08449,13142347817.473541,13339500819.054928,13486415568.220558,14588017783.777475,15341680518.672482,16465538156.79239,17197766089.617577,17771539211.008057,15808346736.249052,16968509820.963743,17827136583.547913,17459751166.705696,17003482760.144867,Q
4,5,0.25,397,9027686178.232744,10221939229.705175,10852820682.437336,12518900727.991014,13108919217.962116,13114399410.528687,13042646385.185389,13896991246.524786,14707110050.45388,15476409756.208527,16716416709.68204,17444545275.807934,16408744912.705172,17582404268.166515,18631480608.566563,18617858828.098446,17838703462.366455,Q
5,5,0.25,197,8026861171.008047,8823052276.684038,9675454965.949713,11534364905.670643,12487973880.440714,13023954678.361387,13273083930.770332,13970544418.329447,14472049766.774832,16434036852.552681,16896153260.542368,17338321536.469757,16778767310.580744,18802425528.023792,20035956626.534985,19845495150.50108,19105108429.020065,Q
6,5,0.25,97,8237121774.77036,9008238733.871048,9592733783.763733,10643772108.899017,11697209045.815147,12233883480.20633,12687291079.321053,14013528465.180843,16496220624.900356,17796397512.45559,18484961612.37635,18821670187.96835,16163742409.233799,17701870898.219955,18423217107.779274,17715013163.119354,17201316106.75171,Q
7,5,0.25,43,9846596521.326275,11172375388.925686,11964796528.167315,14072425216.170029,13873145853.397806,13516772838.736002,13621651475.94704,13906315153.2843,14668894404.909616,14767291635.763039,15508549728.774693,16678414195.827322,15212468767.845596,17262190849.50917,17258330935.411438,16271308428.669773,14894813692.876572,Q
8,5,0.25,15,7752014171.862016,8229236513.8282,8969513191.636417,12137428129.33173,12727490258.315487,12583312381.8273,12614020677.865658,13100157145.637718,14553397632.95816,14683532024.762735,14670692672.473885,15810162264.886513,14742614000.906092,16470780896.897224,17839265063.59254,15878417603.614588,14825241453.704712,Q
9,5,0.25,4,5944843488.114403,5247684950.803652,9864323869.993164,12935462898.617756,13465118393.028606,13536577263.422573,14116956797.925133,18946501815.828033,18860419341.03213,20251473719.771744,21194230219.83307,22477378670.66224,19133653977.068333,19744123981.226387,21250525728.773346,22030659495.119576,21234921729.51379,Q
0,5,0.5,201384,19961142377.022182,18953103672.82957,17882610530.18314,19520742757.12703,18744405348.68655,17144609475.589863,16423058372.857288,16920697943.746332,17669388176.40533,18610892474.729565,20623024487.053146,21782220160.526524,18520453864.79963,20949952795.37906,21447300069.717525,22139251616.489414,23980232714.86869,Q
1,5,0.5,5393,17474172649.207222,16888191065.752197,16548096266.395323,18666858595.08453,18695624694.708694,17377567123.93712,16702716833.864151,17110978601.229826,17854010653.25354,19670273492.88817,21840372747.56683,21950516185.648743,18427997217.92605,20973451931.173157,23731655950.094166,23702791370.49114,23685168651.061275,Q
2,5,0.5,1891,15197749824.576971,15579664591.17005,15042846832.082764,18034356054.29421,17874583094.930214,17168218985.419874,16991128389.153456,17966313878.14648,19275751489.376377,20728053503.882088,21905533482.977867,22229032201.002335,18413176860.292694,21353234217.10866,24374302638.033478,25116410337.62872,24030482169.157177,Q
3,5,0.5,850,12841253324.552721,14539882047.386879,14894503697.108536,17263238385.568104,17701413979.13193,17431896700.936344,16294770073.16212,18748540706.224354,19492456534.810555,21655789471.86676,23015866598.552296,24720338821.39821,19103021184.65078,21937481322.910248,24361131864.069065,23815040988.936424,23512726413.021957,Q
4,5,0.5,404,12189078234.867702,14979499358.139452,13640019766.969234,17845685598.068,17500204845.41757,16790057257.116156,16580276170.294033,17847422571.453876,18397174082.04864,19846419716.28093,22445766322.345066,23262794443.704117,19886753168.526463,22522621239.295418,24944669782.654198,26154744976.699104,25430997208.781406,Q
5,5,0.5,205,12202725892.379976,14235434707.012363,14091051915.841633,18028733865.84406,17561899446.859535,16191970112.323275,15843229497.287592,16832547858.56876,17084331877.238394,21906393025.144543,21960507941.461346,21635624743.02325,19530243431.112305,24109365742.975693,26915722770.292946,27474678483.631615,25163084193.168457,Q
6,5,0.5,107,10022874875.294481,12403599970.813961,13381494829.521366,16639807556.841751,16701166678.674694,16286364310.787806,15236097725.553385,17226175555.18273,20560503635.71259,23472638223.58937,25194536397.937584,23613611603.239735,18707766152.81062,22808811640.75064,26049822371.100574,25795582731.6209,24894361417.955444,Q
7,5,0.5,51,10205155876.812304,11706465651.495943,11982057494.376596,17928767239.993176,16430099916.893948,15660427074.369099,15135333075.678595,16470918472.21447,19584169204.080597,20960011837.74508,23089744370.2455,26584427145.00498,21882606737.495605,27864692418.992672,28665628489.41172,23557167379.30016,21237875640.83025,Q
8,5,0.5,20,7718814410.375965,8900322322.796312,10320004454.306503,14791782810.256296,15570635067.298096,15633956039.38282,15843830767.70325,17013356740.68058,19321691786.387352,18864015645.513565,19218972247.405064,23161810928.1448,20885565054.135147,25221927065.14778,28276988788.340073,23689673982.441727,22494446934.87852,Q
9,5,0.5,5,4739173298.521151,3835814877.0447493,6997363644.002855,12081378284.784952,13531335148.995985,13359051951.331802,14553103390.418972,20391719448.171288,22753993812.26173,27643639231.542023,30172042183.571053,34834622571.20065,24124025459.132618,26509300356.7011,34076124617.385803,38318377926.7155,33965401860.15354,Q
0,5,0.02,27954,11161474502.274057,11418622340.63488,11746139979.264912,12025108874.001644,12364079087.395271,12513973035.711891,12847339990.43235,13115305377.373789,14063419384.068926,13886671354.25821,14447827377.37053,14813859030.105,15004748557.669678,15185848340.253035,15057384580.512676,14436098331.857859,14152072553.121656,P
1,5,0.02,26294,11492524930.771261,11706770773.176062,11889076801.88633,12252424441.325838,12959946678.037712,12834042623.428066,13310270230.808228,13646090094.740524,13561744777.219635,14348048918.071533,14084724023.146812,14225141215.577637,14088945064.908548,14379590601.35493,14811274037.423994,14622715606.02732,14494801120.80415,P
2,5,0.02,22774,10656544111.84228,11031756026.505713,11333555444.42706,12243985621.920624,12577159998.470081,12878555124.86897,13022182514.668087,13324978189.89381,13546987590.565113,13973694283.52689,14043752174.734097,14396983011.60693,14386028494.643036,14924315335.711473,14916233111.596802,15081054181.604485,14982721313.597595,P
3,5,0.02,22345,6586236823.576967,6942911892.50882,13297880064.822014,13585496104.371979,13281366401.790833,13313656428.063087,13521109243.564043,13783197752.398954,14815872822.410019,15144065776.926746,15379583037.527203,15515990913.50176,15667764532.82782,15582227450.461874,15010541178.073801,14940427071.009317,14845812086.448034,P
4,5,0.02,21610,9393817183.897678,9487532807.410881,9859997837.387909,10074063206.8444,10640485302.491608,10872367197.73335,11164274337.03334,15215974073.411283,15574927900.04111,15662963647.93538,15768783441.403885,15852823682.971539,15896768886.671202,15944952704.520542,15962062593.90234,15910338922.60812,15800228171.97712,P
5,5,0.02,21465,11963439212.440914,12408336592.274168,12544505089.711565,12779098915.27131,13159962421.742186,13261037103.860733,13305266378.079092,13476061078.007957,13981861288.813486,14138368179.02262,14002249271.252644,13947573950.651264,13886253805.158562,13962301164.498287,13908175531.290464,13901199831.867723,13848462778.914314,P
6,5,0.02,19967,11369342822.541645,11413237058.198776,12315538087.027271,12672373788.297384,12822437368.838297,13086093123.855162,13035101150.252409,13263753955.942585,13304536246.448298,13562536572.86607,13674954614.70116,13878710041.881924,13757678922.038704,13740513028.140118,13603708316.964254,13628471851.818542,12890085082.175772,P
7,5,0.02,18608,11221353652.931475,11482203228.6276,11694695952.356087,12783070132.679075,13259128884.277996,13418632321.02353,13423043785.836302,14168779837.620077,14396092091.449877,14670663574.81401,14967272848.818436,15004373918.033037,15210956661.437042,15184110189.317055,15083039751.739128,14886423187.079576,14811551255.15007,P
8,5,0.02,16579,9210244854.469995,10079321413.208118,10987143701.698763,12710067100.71731,13549890212.23386,14167029690.547792,14051670348.431417,14246605460.024372,14386445262.789894,14365883341.386536,14437576652.103683,14497050788.197021,14252777410.43609,14359999917.560091,14609247641.041826,14377825701.556805,14156681004.897074,P
9,5,0.02,12714,11949112629.946468,11995518189.80822,12312056607.434357,12630559530.869398,12779399659.082525,12900466021.038864,12980872491.70271,13048307301.227942,13220432993.616522,13689606210.123226,13804547893.34621,14337929256.956755,14473442963.575138,14636612987.905163,15155130501.893845,15200640425.503267,14848607480.942318,P
0,5,0.05,27954,10866807861.729507,11159980754.028152,11570395477.352951,11989490560.857853,12342383783.827961,12507510621.353823,12843156219.95786,13190372265.044704,14103152623.249666,13965296649.628319,14444114829.410704,15093078639.129934,15107384256.503864,15445313523.552492,15378483757.34142,14741803578.585241,14357649584.923792,P
1,5,0.05,26294,11181913127.784643,11532344603.22404,11765675880.25643,12260786897.42314,12887380709.589159,12745304724.316668,13268028926.673943,13609952718.009298,13671700325.2534,14540994696.223917,14340655992.353056,14507499930.149023,14158282694.05417,14592867641.56251,15074969305.594038,14852180805.939156,14707301358.306765,P
2,5,0.05,22774,10354045102.439062,10810192743.984612,11142417136.462233,12169716286.124575,12500336880.55933,12836920948.70542,12995238905.237392,13334922166.306948,13681382672.82049,14149610256.199127,14276924486.119513,14653223106.720978,14453174841.237823,15143967935.00999,15257986972.673893,15384139852.037312,15279357888.712505,P
3,5,0.05,22345,6424628032.744852,6852448755.485414,12925435795.868856,13369563654.29527,13145506076.948175,13174861859.744118,13384255183.35876,13823593977.84248,14947680361.991106,15325943958.515512,15699244517.224386,15813966888.371058,15720741270.854755,15753708811.935072,15237002420.584414,15065827312.536053,14897085504.549797,P
4,5,0.05,21610,9083954243.998442,9257588807.341585,9673822386.589788,10023290896.866226,10553484694.816357,10806269688.199757,11069041415.98354,15032343472.194426,15589033092.821234,15730762052.927382,15957060380.004116,16100699068.111,16011301402.820799,16140661787.21022,16235260425.108562,16242306587.201796,16086952054.325144,P
5,5,0.05,21480,11616144858.560505,12142756352.664125,12360530104.280804,12752848660.453905,13181294833.168228,13284527025.408308,13358661298.214401,13566168394.05651,14087993708.204468,14314506509.32439,14218427645.039783,14193910625.722946,13941295423.418074,14159776116.913553,14225278937.307253,14115783195.866356,14017120103.009268,P
6,5,0.05,19970,10900992647.828285,10931665237.005758,11827617333.737076,12485880454.032835,12698626244.80826,12959955248.233494,12935585642.841217,13274687772.56812,13407206809.880163,13770977958.358751,13984552998.074696,14238645962.002026,13855636879.099096,13993416343.569155,14043252236.498434,14110275254.751326,13318740840.202156,P
7,5,0.05,18608,10923238229.84621,11278364028.277416,11527124145.748161,12676719321.255127,13260083812.853956,13421671716.4694,13389384081.151709,14087835348.968483,14525505415.096392,14860860489.70546,15189028704.043886,15257107394.29137,15277711716.075455,15387393151.857634,15382390630.50345,15140092260.979103,14950273457.638708,P
8,5,0.05,16579,8976527376.974659,9863880010.67088,10771727664.056734,12692185257.057764,13527904101.748936,14079242373.852365,13952790776.403818,14228494791.948542,14486851073.54141,14516518344.841099,14670637833.548159,14713667783.201557,14314531219.582432,14603244485.635628,14958095869.78948,14602566706.038427,14297351217.74366,P
9,5,0.05,12696,11762247726.750118,11855751226.029772,12178417969.502316,12714922644.058138,12945049037.80796,13034844592.674059,13132133636.16332,13236345651.137636,13133829126.53163,13729091546.607195,13854025844.998926,14486383114.770002,14456821315.96376,14720693467.532555,15289655101.87595,15275939328.83511,14762710993.996363,P
0,5,0.1,27936,10470471221.456305,10809458094.959187,11348264777.663519,11999676099.247349,12377834001.771763,12555187305.004192,12890248289.66074,13372161541.95856,14245313265.386082,14154776835.872744,14583143594.842777,15632521516.533903,15370949160.620047,15984352848.84767,16018083173.517422,15351506950.486511,14815182666.638552,P
1,5,0.1,26248,10764774782.034128,11316255526.04283,11612094838.306513,12353391464.471523,12843975494.708494,12641521624.270546,13228104038.827492,13623553933.284529,13874883109.937035,14906270667.781755,14810378098.882072,15029872377.181643,14310156866.298868,15007862671.969948,15586289569.363306,15330225205.131062,15167313436.058699,P
2,5,0.1,22741,9996670030.79941,10588486750.723083,10946253461.956053,12181293617.275536,12523373250.055267,12893610522.151276,13050847453.35338,13455095918.343027,14006672737.29393,14604508737.620756,14799857288.858042,15221172306.208055,14688803687.963194,15645149008.536722,15990186590.595095,16065550908.933811,15961076208.286379,P
3,5,0.1,22345,6185961456.121159,6703787155.061689,12332824325.260704,13019604933.025843,12919564019.220242,12932702526.444284,13150184251.153252,13880568016.04342,15160826795.120726,15627574958.970623,16248108774.847284,16325833791.193577,15811479969.323063,16041596487.922575,15617837455.375101,15275927212.280027,14992564902.6265,P
4,5,0.1,21643,8725032455.327938,9008716484.85847,9490660934.865065,10043053509.61533,10520160603.351522,10800706179.499304,11027434903.614218,14827908711.96841,15695721541.371256,15930403940.434563,16352806414.760971,16607732509.49302,16297507120.969576,16577215141.341372,16807772847.600203,16914958339.305658,16716391315.57446,P
5,5,0.1,21489,11141409109.370935,11778249607.977207,12110283799.939697,12756500582.18439,13271459567.460886,13364118252.38515,13495915692.57628,13761586596.414532,14321690324.137737,14653590388.385685,14640618092.045877,14674526108.172838,14105008975.950657,14566929003.64442,14834498075.56292,14557842966.620485,14387937074.842016,P
6,5,0.1,20019,10248585591.21051,10259130322.961317,11170777137.519566,12267507082.221615,12547978117.727594,12798368865.988417,12822730020.785337,13340287781.796722,13629122441.831528,14178855428.519274,14567588932.014143,14932629972.450075,14084559620.889874,14487930044.063961,14866458972.96558,15026609464.865292,14151295070.312563,P
7,5,0.1,18608,10524265070.192389,11020035353.66616,11307118502.134989,12562901152.322958,13299213527.451574,13465779921.556067,13371437910.699055,14035216064.209135,14792215114.29017,15239358903.666573,15642849786.953005,15755823527.477482,15458964567.506252,15810970374.755798,15973760990.668793,15645282472.791954,15338627454.33775,P
8,5,0.1,16605,8696964063.67536,9626819313.046967,10515423472.544592,12755389699.966507,13572086906.090147,14019532920.4043,13861789779.949547,14282919394.479362,14720226134.37439,14854523124.203537,15142420170.171684,15168204548.860523,14492304715.89946,15087025156.271286,15616063501.640438,15071771338.82009,14672748217.960865,P
9,5,0.1,12676,11529207700.688051,11673262745.630108,12029869790.279276,12906337699.78298,13272858131.171886,13303159572.553623,13429962718.529686,13593689449.507624,13041119223.73795,13828213418.232595,13993773619.133255,14777713639.565485,14468301312.313007,14911562579.651815,15579447591.142418,15491278776.823366,14745325026.308733,P
0,5,0.25,27193,9873472310.181526,10264946872.006392,11125952935.701378,12509545069.209726,12934926191.41531,13085658544.564293,13340747859.51988,14240560327.685762,15084007897.37487,15084895838.940905,15646267517.122639,17823404849.131897,16803420681.238358,18349070227.677425,18734900608.605133,17928171678.109726,16968737044.15946,P
1,5,0.25,25131,10307846503.390139,11408734832.49579,11746258481.166956,13395142041.841246,13342398703.14009,12820854214.395811,13509599518.206995,14110333894.42292,14821609713.108774,16493166038.217735,16731240273.156874,17099496248.49373,14975921314.503658,16655892747.992842,17653632757.950577,17458566838.45441,17287371842.308586,P
2,5,0.25,22450,9204998344.9519,10076246175.799522,10434265007.052496,12415879591.524342,12874799232.889149,13113554461.008017,13150756492.214714,13910608558.746832,15152104145.739872,16378516591.339643,16631493213.32225,17257340864.680935,15613650369.172173,17425181790.5909,18717722718.532455,18737569963.7817,18557861748.676155,P
3,5,0.25,22210,6514652910.122862,7237904970.92404,11702402394.04699,13037086567.218681,13200738976.222807,13121055114.52786,13284392428.78745,14721746722.829618,16433744773.982136,17229278177.435074,18778575694.18636,18846612749.033974,16948493835.407064,17855752008.62096,17748365194.43691,16906512419.928574,16290551742.297104,P
4,5,0.25,21850,8169477097.761363,8698684532.863674,9300602004.28745,10466545794.718908,10837512859.972069,11159962934.728588,11409131782.910072,14772130183.316465,16530077846.89645,17106226492.766432,18071836790.599525,18735292183.303516,17729541009.15963,18586890657.10052,19384072765.95205,19604536489.59637,19342519485.06643,P
5,5,0.25,21551,10464795167.259727,11367337493.294193,11940550809.294226,13229741102.629463,13839671007.58636,13839496113.024788,14178129199.688833,14645985287.422628,15342413502.623955,15989189076.719267,16290832978.049574,16475575924.399183,14938398236.510906,16226220454.525904,17243379294.537548,16498997382.48268,16212900399.708696,P
6,5,0.25,19952,9129542823.847042,9188245186.896368,10150915747.827673,12282583060.057787,12760629761.795225,12874149502.567484,12944905563.594578,13969506979.28232,14796967832.064825,16027966505.44254,17100373887.905617,18025536965.948296,15475210516.015491,16729088075.293753,18297748989.579693,18939847089.620228,17795132488.38074,P
7,5,0.25,18991,10060802383.696037,10872634729.138597,11045565098.045412,12675155127.012815,13726084267.445992,13884470710.468985,13541882825.23185,14276407095.375118,15804623284.140362,16692386287.299114,17444682018.953053,17634143871.516636,16236345059.534288,17419479481.88518,18114409137.701046,17558882547.723362,17226166704.2775,P
8,5,0.25,16820,8440749013.955613,9518717301.219265,10302860037.232405,13532737802.764587,14109553789.74535,14218516037.270445,13921285413.673101,14820595728.172487,15840139647.70785,16377166261.478134,17036430593.448639,17109685553.728048,15476206192.539022,17098198632.159803,18189375149.013195,17151649244.452587,16651808564.922583,P
9,5,0.25,14162,11455227509.587772,11653639141.232666,12198370500.971764,14050720267.595499,14922084277.065216,14751446890.18957,14901516009.78714,15291654575.938875,13373830422.662004,14625205035.339834,15055264588.602215,16299096474.09291,15025576096.343784,16135088033.239967,17206563602.24974,17103142259.186644,15770680094.925177,P
0,5,0.5,25976,12301744722.032648,12267570138.829618,13667732659.636978,16488139119.578249,16580380453.48468,16773289516.359196,16305104328.187735,17945284757.71029,18724449736.74436,18708634225.653854,19902820733.157757,24387704038.167824,21975726735.52086,25807779609.69549,27118603465.766323,26208183933.299973,24226297322.806675,P
1,5,0.5,23790,13024269176.061255,15268459957.980705,14922253492.338491,19167085233.060223,17249195089.04225,14991098383.094265,15421400176.782858,16608111035.269785,19286975807.26288,23431020945.461437,23993879983.759876,23285666093.015354,18270791449.947227,22807132563.586025,25338297205.9375,25289872768.746773,24852084933.35386,P
2,5,0.5,22143,11409247512.87131,11964962416.826391,11867122830.856047,17595770749.12896,16988241382.392363,15886228602.009356,14114508883.253065,15335311853.803364,18545378034.1799,20892156379.103035,21931866594.8153,24521279180.179497,18416594652.483673,22541585495.41024,29269368349.933853,31303857861.430634,28707065439.690704,P
