q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
1,2,0.05,4866,12973387586.61861,13373965324.293129,14027799760.986982,14466358766.028667,14778648138.995258,15075371153.76651,15118931836.99977,15229945446.857353,15424581691.361132,15628550296.875292,15432870348.070932,15244834947.509995,15224856591.562462,15380155005.84234,15316983308.29383,15337021646.956102,15185783962.373587,Q
2,2,0.05,1662,12861934971.480846,13272206308.089062,13597874589.172113,14006814301.434383,14393286737.523659,14756681246.888893,14833782937.970345,15026348956.131731,15331114288.021477,16066685143.700504,15579422216.384802,16002245454.664495,15718184451.525513,15484700481.283207,15346288784.579798,15473654901.912224,15451143511.217758,Q
3,2,0.05,709,11690050736.351896,12097135646.077368,12633526325.277344,13392278210.961689,14238697597.328909,14259990571.360159,14510401934.37612,14716714133.14239,15024880735.06459,15408122662.475786,15634431764.692026,15913730111.221153,16249777371.06829,16234581446.523893,16554537604.087032,16929836717.578655,17233757253.038776,Q
4,2,0.05,340,11666326373.478682,11834511710.645771,12544546526.143328,12984523752.911114,13245118181.060783,13957458143.756039,14197122812.4306,14477189844.488726,15428583904.707056,15409282418.92992,15643120083.987839,16030100919.8247,16321683958.657406,17333885987.97887,17453150894.857635,17205127021.248917,17065076753.937141,Q
5,2,0.05,146,10662092920.446136,11412127555.879637,11570134166.085428,12621537916.452585,13819926042.838472,13949750036.29619,14396046729.792332,15047057414.258442,15360618409.692888,16175391825.494293,16435747777.446175,16573725045.615828,17127261393.41893,17142266918.757637,16438732251.383644,16296747662.830563,16216188692.128208,Q
6,2,0.05,60,11083206967.902216,11539356709.402376,11907967908.11299,12937191679.496065,13652647130.936033,13652647130.936033,13652647130.936033,15188682495.942673,15621819173.587753,15579447369.806316,15403562888.858093,16392135207.67297,17176691072.212637,16786893873.712725,16760583218.251333,16758121062.405043,16758121062.405043,Q
7,2,0.05,18,11741060155.857258,11741060155.857258,11741060155.857258,11741060155.857258,11741060155.857258,11741060155.857258,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13357921573.699781,13360281487.688787,13357921573.699781,31607253428.6888,Q
8,2,0.05,5,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,Q
9,2,0.05,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,2,0.1,202495,14420439128.778482,14517493083.455465,14729169451.934834,14839497215.541765,14522112230.237717,14449805082.938465,14504297196.633389,14664624799.132812,14851169280.718592,14937344839.699736,15061991071.753279,15382084053.966799,15453471205.982498,15618365826.578577,14891906949.189384,14796579624.822037,15304359044.295128,Q
1,2,0.1,4870,12976606405.565613,13377184143.240128,14033398993.615316,14471957998.657001,14785299278.49231,15071387194.111263,15114947877.344522,15225961487.202106,15420597731.705885,15624566337.220041,15428886388.415686,15240850987.854752,15220872631.907219,15376171046.187094,15312999348.638584,15331985780.432138,15181585718.133657,Q
2,2,0.1,1665,12868664777.348227,13278936113.956442,13604604395.039494,14013544107.301764,14400016543.391039,14774046151.90857,14851147842.990023,15043713861.151407,15348479193.041155,16084050048.720182,15596787121.404482,16019610359.684172,15735549356.545193,15502065386.302885,15363653689.599478,15491019806.931904,15467670793.953398,Q
3,2,0.1,709,11690050736.351896,12097135646.077368,12633526325.277344,13392278210.961689,14238697597.328909,14259990571.360159,14510401934.37612,14716714133.14239,15024880735.06459,15408122662.475786,15634431764.692026,15913730111.221153,16249777371.06829,16234581446.523893,16554537604.087032,16929836717.578655,17233757253.038776,Q
4,2,0.1,340,11666326373.478682,11834511710.645771,12544546526.143328,12984523752.911114,13245118181.060783,13957458143.756039,14197122812.4306,14477189844.488726,15428583904.707056,15409282418.92992,15643120083.987839,16030100919.8247,16321683958.657406,17333885987.97887,17453150894.857635,17205127021.248917,17065076753.937141,Q
5,2,0.1,146,10662092920.446136,11412127555.879637,11570134166.085428,12621537916.452585,13819926042.838472,13949750036.29619,14396046729.792332,15047057414.258442,15360618409.692888,16175391825.494293,16435747777.446175,16573725045.615828,17127261393.41893,17142266918.757637,16438732251.383644,16296747662.830563,16216188692.128208,Q
6,2,0.1,60,11083206967.902216,11539356709.402376,11907967908.11299,12937191679.496065,13652647130.936033,13652647130.936033,13652647130.936033,15188682495.942673,15621819173.587753,15579447369.806316,15403562888.858093,16392135207.67297,17176691072.212637,16786893873.712725,16760583218.251333,16758121062.405043,16758121062.405043,Q
7,2,0.1,18,11741060155.857258,11741060155.857258,11741060155.857258,11741060155.857258,11741060155.857258,11741060155.857258,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13360281487.688787,13357921573.699781,13360281487.688787,13357921573.699781,31607253428.6888,Q
8,2,0.1,5,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,Q
9,2,0.1,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,2,0.25,202421,14315270113.596172,14410510538.994274,14618557036.741068,14729391178.617193,14406722554.620558,14329518005.76863,14383039587.944653,14547280931.753246,14732293275.757936,14819002769.006706,14942866150.972374,15266907109.058125,15327347151.673002,15496744014.45667,14771328842.195286,14680205257.388731,15151604548.455706,Q
1,2,0.25,4920,12961907092.012377,13367936508.915165,14023671170.32067,14461723797.093159,14780348715.621052,15071459593.08176,15105955404.49744,15205906607.944384,15409223655.130718,15612658326.377243,15417761227.660767,15225777851.227602,15202189284.851595,15355290616.678389,15291075214.002075,15305857906.234835,15190454674.462664,Q
2,2,0.25,1679,12882322862.828468,13288956049.487295,13618734390.272608,14027674102.534874,14393843515.73291,14767747563.961344,14854884658.379286,15054599341.642141,15352216008.430424,16087786864.109451,15600523936.793749,16025141359.37915,15753180829.19081,15542931462.771244,15403857103.494896,15531885883.400265,15520340315.222292,Q
3,2,0.25,717,11764999371.465576,12172084281.191048,12708474960.391024,13467226846.075369,14333949255.333843,14355242229.365093,14605653592.38105,14811965791.147324,15120132393.069529,15422458511.509075,15648767613.725311,15926271775.948732,16264775882.674524,16224040194.57288,16544659014.70896,16919295465.627634,17212795854.167034,Q
4,2,0.25,339,11687295484.750742,11855480821.917831,12565515637.415386,13005492864.183176,13266087292.332844,13856131890.81338,14095796559.487938,14375863591.546064,15327257651.764397,15388871974.958902,15622709640.016823,16009690475.853683,16301273514.68639,16899475109.133226,17018740016.011993,16770716142.403275,16630665875.091497,Q
5,2,0.25,145,10231569189.959349,11038180249.852394,11139610435.59864,12191014185.965797,13389402312.351686,13641521670.024124,14087818363.520266,14738829047.986376,15052390043.420826,15867163459.222227,16127519411.174109,16265496679.343761,16819033027.146864,17248038987.360203,16544504319.986204,16404117334.380276,16323558363.677921,Q
6,2,0.25,63,11030692093.342226,11430265410.382841,11855453033.553,12884676804.936075,13600132256.376047,13600132256.376047,13600132256.376047,15136167621.382683,15569304299.027763,15526932495.24633,15351048014.298103,16339620333.11298,17124176197.652647,16734378999.152735,16708068343.691343,16704008584.897902,16704008584.897902,Q
7,2,0.25,19,12234391257.77359,12234391257.77359,12234391257.77359,12234391257.77359,12234391257.77359,12234391257.77359,13853612589.60512,13853612589.60512,13853612589.60512,13853612589.60512,13853612589.60512,13853612589.60512,13853612589.60512,13851252675.616116,13853612589.60512,13851252675.616116,32100584530.60513,Q
8,2,0.25,5,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,10034033889.819603,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,18559391858.775883,Q
9,2,0.25,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,2,0.5,202529,14467993332.794533,14568324866.728552,14782684756.793776,14898501704.014591,14579707542.257679,14507400394.958427,14559840443.364777,14727715919.30266,14913065611.890787,14995520627.420048,15120166859.47359,15440259841.68711,15516366752.258928,15684359366.61718,14955439405.906404,14859060174.670338,15366839594.143429,Q
1,2,0.5,4911,13290405608.83439,13685578609.932127,14388563774.424238,14838284381.566027,15204014851.77211,15534029079.559128,15548378405.608517,15654328853.973045,15876432031.322304,16037146361.481905,15843150510.704208,15642255149.699966,15609252629.767517,15747245203.207329,15642070557.95293,15658642978.498919,15500975272.557974,Q
2,2,0.5,1635,13010059659.098652,13469710582.132208,13785222255.740967,14207543544.473093,14598981438.259268,14930239164.849642,15011823425.441195,15201904731.657187,15480397919.699104,16262943594.184568,15767305564.41587,16204143193.379778,15898992410.551964,15679716287.387552,15559339434.894392,15823575006.855057,15804753502.301205,Q
3,2,0.5,698,12022022068.22392,12381854548.843798,12906046365.596739,13695992797.675508,14486466712.427929,14688492563.38432,14965684779.362625,15171996978.128895,15623084020.691198,15807295397.076914,16140025093.845182,16420789938.891949,16783610455.098179,16768414530.553782,17112595354.669912,17356695451.913815,17637422409.914173,Q
4,2,0.5,304,10821314255.70186,10989499592.86895,11672436042.585041,12051186360.774567,12311780788.924238,12719938080.238716,12959602748.913277,13239669780.971403,14048143400.54963,14227872465.79797,14361980540.730192,14746340447.808502,15040544415.39976,16052746444.721228,16174215871.86423,15923987477.991274,15809870923.357063,Q
5,2,0.5,142,9872665468.797577,10679276528.690622,10780706714.436869,11832110464.804026,13030498591.189915,13282617948.862352,13728914642.358494,14379925326.824604,14693486322.259054,15508259738.060455,15768615690.012337,15906592958.18199,16460129305.985092,16475134831.3238,15771600163.949806,15631213178.343878,15550654207.64152,Q
6,2,0.5,60,10122229747.375381,10521803064.415993,10946990687.586155,11976214458.96923,12691669910.409199,12691669910.409199,12691669910.409199,13399887618.722462,13833024296.367542,13993828380.453274,13817943899.50505,14806516218.319927,15594761429.193363,15204964230.69345,15178653575.23206,15174593816.438614,15174593816.438614,Q
7,2,0.5,22,11924719803.616106,11924719803.616106,11924719803.616106,11924719803.616106,11924719803.616106,11924719803.616106,13543941135.447636,14371758792.14101,14371758792.14101,14168582904.273844,14168582904.273844,14168582904.273844,14164893557.940073,14162533643.951069,14164893557.940073,14162533643.951069,32411865498.940083,Q
8,2,0.5,6,11611071411.105705,11611071411.105705,11611071411.105705,11611071411.105705,11611071411.105705,11611071411.105705,11611071411.105705,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,15715776901.823956,Q
9,2,0.5,3,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,21258401175.861736,Q
0,2,0.02,30181,5693980942.786888,5771183987.884307,12397688909.177595,12727636609.929924,12923916207.347612,13161122278.968882,13008036988.542238,17278265856.703987,17284999877.6823,17782767190.77311,18123970147.440186,18107100286.102615,18028416065.503918,17894756609.553226,17807799008.329292,17696417607.565857,17595697614.991196,P
1,2,0.02,29670,4643492004.528085,5024860566.553465,5290762971.91225,5427895541.517702,5477801617.776372,5442916169.888092,5685450596.756083,6447925390.578404,6486148173.362815,6748144541.567609,6709133612.363347,6744584838.129877,7550028385.129885,7439649207.031395,7390930220.388515,7225266063.722465,7315082412.312113,P
2,2,0.02,25904,20918898532.073887,21012873514.021847,21413773865.94168,22154351310.657055,23175260453.118107,23685878142.480465,24006757646.647644,24174908967.450718,24076467899.731266,24155030583.63102,24178539215.768005,24193792749.66963,24554084224.657646,24661554425.707184,24445669972.358574,24292975616.36252,24231022583.825386,P
3,2,0.02,23495,10005673984.777765,10071127851.951416,10501781756.442307,11057076264.507397,11505686182.981424,11906612353.118006,12202125288.956575,16974668068.302187,17443266844.325752,17949424957.475403,17476541267.39901,17496400500.78338,17645441279.389515,17486178486.950134,17549227800.231747,17471224872.297966,17603363854.42349,P
4,2,0.02,19978,11776582395.227982,12017552322.154171,12700280674.122845,13376963497.764956,13847831867.154705,13882416305.072496,13700797729.234459,14078716246.358109,14821634724.75529,15212755386.248278,15522148718.318073,15631996847.473038,15523521965.827286,15992985513.518024,15915125358.735788,16090037480.281485,15887593211.481611,P
5,2,0.02,19514,12374050631.540365,12789716485.385134,12775662709.409618,13186002101.487135,13609846489.642893,13615145818.462208,13767976395.463598,14098237677.320852,14306745401.850597,14597516754.98883,14781979057.585514,14948231248.649872,15429710494.499344,15575897319.136133,15634869796.58827,15600307743.606844,33701410624.848328,P
6,2,0.02,18069,13832856243.986673,13968211609.486593,14184542243.454596,14522731045.402721,14869097052.545717,15097930314.505575,15127988040.262354,15224136762.369772,15302518167.879595,14956149117.89812,14900970898.587996,15331587093.527124,15320721222.718185,15268114023.912636,15041336494.00685,15074311927.344036,15051621273.684013,P
7,2,0.02,16482,12183480215.449913,12331362999.535774,12508192193.737114,13139437128.79031,13200781283.739008,13169622091.624687,14869985990.153133,15048235040.149857,15629669424.957348,15639545415.504303,15708189618.0066,16650002725.050802,16945075519.865263,16945299516.523752,16292529812.484962,16282877238.988293,16958302303.21586,P
8,2,0.02,13785,12856206229.40431,13798898785.59125,14043207879.515047,14251147731.147675,14547306220.28469,14461050484.373838,14459996967.063103,14586388980.690805,15135349856.320618,15435841335.651163,15137078405.652966,15687621292.260756,15527145343.495262,15648601843.359098,15690252355.989027,16133839323.835583,16060321595.370108,P
9,2,0.02,13232,13278519381.59309,13467310091.590977,13820297305.796093,14030132393.417595,14119132372.995363,14305233096.113008,14629559956.555927,15209883089.482098,15326770101.740602,15498452262.696884,15423398199.524128,15518341148.28152,15518584532.79415,15836255670.449352,15765245180.982319,15697221932.343454,15826737828.82742,P
0,2,0.05,30181,5711085906.407582,5788674277.124378,12415212671.20337,12746141899.500727,12940290611.30379,13178322794.331533,13027206603.416594,17295950452.818604,17304328844.955757,17804249504.80146,18154206795.67573,18138155214.134995,18058897480.32522,17914174868.97436,17826596616.062943,17718713049.19201,17615866184.752064,P
1,2,0.05,29644,4626387040.907387,5007370277.313386,5273239209.886482,5409390251.946904,5461427213.820197,5425715654.525436,5666280981.881731,6430240794.463787,6466819206.0893545,6726662227.539268,6678896964.127801,6713529910.097493,7519546970.308583,7420230947.610256,7372132612.654862,7202970622.096311,7294913842.551247,P
2,2,0.05,25904,20918898532.073887,21012873514.021847,21413773865.94168,22154351310.657055,23175260453.118107,23685878142.480465,24006757646.647644,24174908967.450718,24076467899.731266,24155030583.63102,24178539215.768005,24193792749.66963,24554084224.657646,24661554425.707184,24445669972.358574,24292975616.36252,24231022583.825386,P
3,2,0.05,23495,10005673984.777765,10071127851.951416,10501781756.442307,11057076264.507397,11505686182.981424,11906612353.118006,12202125288.956575,16974668068.302187,17443266844.325752,17949424957.475403,17476541267.39901,17496400500.78338,17645441279.389515,17486178486.950134,17549227800.231747,17471224872.297966,17603363854.42349,P
4,2,0.05,19978,11776582395.227982,12017552322.154171,12700280674.122845,13376963497.764956,13847831867.154705,13882416305.072496,13700797729.234459,14078716246.358109,14821634724.75529,15212755386.248278,15522148718.318073,15631996847.473038,15523521965.827286,15992985513.518024,15915125358.735788,16090037480.281485,15887593211.481611,P
5,2,0.05,19537,12374050631.540365,12789716485.385134,12775662709.409618,13186002101.487135,13609846489.642893,13615145818.462208,13767976395.463598,14098237677.320852,14306745401.850597,14597516754.98883,14781979057.585514,14948231248.649872,15429710494.499344,15575897319.136133,15634869796.58827,15600307743.606844,33701410624.848328,P
6,2,0.05,18072,13832856243.986673,13968211609.486593,14184542243.454596,14522731045.402721,14869097052.545717,15097930314.505575,15127988040.262354,15224136762.369772,15302518167.879595,14956149117.89812,14900970898.587996,15331587093.527124,15320721222.718185,15268114023.912636,15041336494.00685,15074311927.344036,15051621273.684013,P
7,2,0.05,16482,12203828431.114426,12351711215.200287,12528540409.401627,13159155815.270004,13220499970.218702,13189340778.104382,14889704676.632828,15067953726.62955,15649388111.437042,15659264101.983997,15727908304.486294,16669721411.530497,16964794206.344957,16965018203.003447,16312248498.964657,16302595925.467987,16978025559.695555,P
8,2,0.05,13633,12832232143.467089,13775112081.625875,14018000354.497528,14226757857.240038,14523196990.677315,14436792509.66776,14435710629.427282,14563716952.100382,15112669549.535912,15413157532.32121,15113985709.254501,15664651410.241364,15504318808.646517,15626022983.49874,15667857184.502445,16105177248.509731,15970047781.428764,P
9,2,0.05,13384,13282145251.8658,13470748579.89184,13825156615.149101,14034803580.845545,14123522916.123045,14309772384.3394,14634127607.712051,15212836431.59283,15329731722.045622,15501417379.547138,15426772209.442902,15521592343.82122,15521692381.163198,15839115843.83002,15767921665.989208,15706165321.189608,15897288386.289074,P
0,2,0.1,30399,5764579986.189995,5841159096.725879,12468266004.326181,12797771237.869125,12998175341.995113,13235740664.013212,13080393216.815514,17334498137.93736,17342901115.820915,17842777860.433945,18193803351.11953,18177667641.148357,18106394743.598373,17961973434.16174,17872822699.645466,17765336621.50175,17662140415.89498,P
1,2,0.1,29620,4572892961.12497,4954885457.711888,5220185876.763667,5357760913.578504,5403542483.128865,5368297784.843758,5613094368.482815,6391693109.345029,6428246935.224203,6688133871.906781,6639300408.684001,6674017483.0841255,7472049707.035421,7372432382.422876,7325906529.072337,7156347049.786569,7248639611.408324,P
2,2,0.1,25904,20918898532.073887,21012873514.021847,21413773865.94168,22154351310.657055,23175260453.118107,23685878142.480465,24006757646.647644,24174908967.450718,24076467899.731266,24155030583.63102,24178539215.768005,24193792749.66963,24554084224.657646,24661554425.707184,24445669972.358574,24292975616.36252,24231022583.825386,P
3,2,0.1,23483,9963507984.443342,10029693963.279165,10456462175.508755,11006833110.86165,11457594914.940367,11866087647.94874,12159154299.262844,16922670309.944954,17389318381.6929,17895665263.700382,17422897748.13452,17442463535.09007,17591436394.179127,17435748420.048103,17499685129.470535,17421870539.59171,17553865481.429874,P
4,2,0.1,19760,11818748395.562407,12058986210.826424,12745600255.056396,13427206651.410707,13895923135.19576,13922941010.24178,13743768718.928202,14130714004.715342,14875583187.38814,15266515080.023289,15575792237.582556,15685933813.166348,15577526851.037663,16043415580.42005,15964668029.496986,16139391812.98773,15937091584.475218,P
5,2,0.1,19561,12330681353.296913,12746344226.141682,12732293431.166166,13142627613.012978,13566396865.672043,13571714184.722063,13724662723.552284,14054856084.30048,14263351224.061295,14554190498.308586,14738460803.276028,14904712994.340385,15386321882.322407,15532571062.455889,15591481184.411333,15556915917.429907,33658084368.168087,P
6,2,0.1,18072,13876225522.230125,14011583868.730043,14227911521.698046,14566105533.87688,14912546676.516565,15141361948.245718,15171301712.173666,15267518355.390142,15345912345.668898,14999475374.578365,14944489152.897486,15375105347.836607,15364109834.895119,15311440280.59288,15084725106.183786,15117703753.520973,15094947530.364258,P
7,2,0.1,16494,12203828431.114426,12351711215.200287,12528540409.401627,13159155815.270004,13220499970.218702,13189340778.104382,14889704676.632828,15067953726.62955,15649388111.437042,15659264101.983997,15727908304.486294,16669721411.530497,16964794206.344957,16965018203.003447,16312248498.964657,16302595925.467987,16978025559.695555,P
8,2,0.1,13529,12809362945.276228,13747633052.225218,13990575819.943407,14199442586.475155,14495896279.540113,14409493882.339678,14408274766.724863,14536281089.397963,15085126276.833492,15385690285.618792,15086589168.656527,15637256731.643389,15476922604.048542,15598994394.227936,15640828595.231642,16078136863.238928,15942953523.15796,P
9,2,0.1,13488,13305014450.05666,13498227609.292496,13852581149.703218,14062118851.610416,14150823627.260246,14337071011.667479,14661563470.41447,15240272294.295246,15357274994.748041,15528884626.249554,15454168750.040878,15548987022.419193,15549088585.761171,15866144433.100826,15794950255.26001,15733205706.460413,15924382644.559875,P
0,2,0.25,31035,6214762362.441003,6291342563.65147,12921282368.692938,13255555073.094994,13457444841.173576,13700877726.70309,13537118701.60731,17787638173.926327,17798161392.15352,18299206969.680946,18630498544.739815,18627790802.528526,18556102099.025566,18409442017.54214,18315857055.770916,18152441152.082443,18052265393.564938,P
1,2,0.25,28744,4122710584.8739586,4504701990.786292,4767169512.396907,4899977078.352642,4944272983.950405,4903160722.1538925,5156368883.691018,5938553073.356056,5972986658.89158,6231704762.659753,6202605215.063689,6223894321.703947,7022342351.6082115,6924963799.042459,6882872172.946859,6769242519.205859,6858514633.738346,P
2,2,0.25,26101,20964382511.844868,21058126685.2549,21464005762.807983,22349125170.810837,23366135669.475395,23877642265.396397,24198228023.6593,24366074927.830994,24267777699.76562,24345179047.467216,24367202968.593826,24400643486.2709,24747114497.69149,24854712990.617348,24637609845.93049,24485154646.572098,24422557781.794125,P
3,2,0.25,23201,9749127178.82416,9811766697.310976,10220064539.21274,10618665345.714441,11070145022.369524,11474942151.645245,11768117222.880487,16530888508.378841,17001307451.832888,17508107056.671947,17033765925.039812,17046315516.073019,17208027368.134724,17055232497.21447,17122270239.69343,17053247705.52492,17180750994.184395,P
4,2,0.25,19736,11987645221.410639,12231660305.561573,12931765994.486105,13620600556.404156,14092497811.409327,14122322383.62932,13943335418.29888,14331329845.901167,15072284317.213789,15463924823.21554,15776260307.851448,15875231095.582119,15767905604.048212,16230772938.343542,16150143045.702185,16315835616.844954,16118670873.751957,P
5,2,0.25,18927,12277644234.793705,12674821646.514837,12659124890.661135,13067542305.340626,13491098123.979061,13423820159.881123,13576101085.17203,13905600481.055475,14112473285.240927,14395867784.979727,14579930275.960873,14745664264.772305,15229140392.512043,15374816387.403618,15435748427.032299,15367091423.308416,33469114489.360035,P
6,2,0.25,18771,13964294824.177137,14118138631.800692,14336112245.646887,14676218793.170155,15022873369.83046,15324288156.530468,15354891302.174847,15451801910.25607,15531818236.110184,15192826039.52815,15138047631.83356,15569182029.0256,15556319276.326399,15504222907.266066,15275485815.183731,15342556199.263376,15318945360.793217,P
7,2,0.25,16778,12515551565.30603,12658653901.137642,12845338906.454039,13479069392.109371,13555930317.900232,13524406774.800488,15223913067.750559,15404094717.208588,15986562277.550726,15982263590.359037,16041848707.0405,16984975375.12309,17282881737.24107,17294385129.607613,16634841977.030403,16632968668.286228,17305151433.65677,P
8,2,0.25,14058,12386259976.285744,13328943186.530863,13558480827.784508,13763700960.895351,14031444024.632544,13940094870.393324,13940394291.390575,14062983830.70137,14609758398.486141,14924800495.961763,14641312112.188536,15197934612.3218,15027916752.167849,15001003720.034939,15036688891.096855,15467190675.549782,15335020684.472597,P
9,2,0.25,12959,13381362101.411734,13574942605.605688,13932845461.365898,14142918948.729942,14244817582.86538,14436371843.473936,14760207603.01012,15342400610.791893,15460440755.3608,15631746975.910625,15550477452.333755,15638027226.527279,15644978955.124853,16099740229.06876,16041468529.708145,15978751199.710405,16170161657.663136,P
0,2,0.5,30791,7261467576.086449,7388634557.145771,14053948240.988224,14426873691.603426,14632290748.45078,14876706884.943716,14837727687.604523,19059799291.251747,19077540516.275185,19618235914.858852,19956514681.322365,19936971410.25869,20673390682.66849,20497872995.1901,20392849837.32532,20174440982.47084,20069935034.924667,P
1,2,0.5,24859,14431836550.293575,14775152016.174463,15041857882.251963,15227851772.85409,15272924771.086637,15291517419.117989,15424181347.529495,16276112157.71333,16305722953.944893,16690232561.88839,16739810138.538603,16775032034.949903,16766879540.516146,16631853505.430214,16593141706.61906,16523417334.041323,16616510071.160585,P
2,2,0.5,24155,9608551332.779774,9690384666.372444,10056651520.657667,10849931857.800993,11862637975.061886,12313456410.191586,12629806573.82359,12756354726.148378,12655662280.590654,12567622303.060629,12503981908.536406,12540325165.294794,12885288725.140673,13059392306.581654,12850347530.703888,12708980001.34826,12646892703.01217,P
3,2,0.5,23576,8831939788.37281,8872043243.253473,9275273827.591139,9639430108.306938,10069342780.70234,10474868621.28519,10764343563.06208,15493975470.537338,15961721136.25838,16471297234.751144,16012514023.895113,16024319402.025545,16170981262.542168,16019214601.762981,16091569334.410103,16029898260.429113,16138154488.670162,P
4,2,0.5,21597,12220937091.828518,12475902431.90367,13160461487.538855,13940743817.74434,14408118148.815039,14428726569.15989,14254426152.904009,14650309974.064028,15395181127.09775,15785916464.310896,16104121007.163603,16200808010.734531,16109441600.586176,16586765661.962732,16501284504.990429,16666796914.58977,16518995265.667637,P
5,2,0.5,20795,12601113786.693062,12928327958.714125,13010631807.906363,13283552211.720793,13734055292.790789,13671079713.209352,13822283605.029406,14176114154.484789,14380812899.080708,14663420847.241096,14825009085.38435,15003122778.202253,15486184352.26644,15616513334.019012,15757110835.04061,15680915298.75894,33733443301.65714,P
6,2,0.5,17985,14324720792.311285,14560113647.316832,14700700546.97056,15119300862.857319,15465098105.280224,15770697948.03173,15801391707.530754,15899221146.50541,15980168127.960949,15640091158.092207,15586360024.242638,16008142714.490765,15994785425.626657,15942551132.482992,15633682853.170513,15701120471.163845,15696888662.094662,P
7,2,0.5,17010,13715409328.535385,14029996279.341423,14243161616.072262,14886183200.355507,14959566289.905401,14865982397.640665,16566617846.22194,16755115761.74479,17406516668.706043,17397601509.076534,17417994105.96313,18406777027.14099,18699527532.288864,18707339770.306778,17989353262.878876,18266953181.366215,18908458915.861954,P
8,2,0.5,16742,10624433982.450796,11468417524.83145,11665673100.759544,11852110676.670246,12131995367.675468,12054604094.925192,12044260809.55939,12174034433.02925,12493910137.453583,12800172483.589615,12549884131.471867,13058287400.035229,12910497643.48669,12880103569.73921,12992420477.58354,13162470841.406406,13061807093.713354,P
9,2,0.5,12800,13943330332.017302,14064125889.101322,14427830478.772621,14647395424.708897,14740630267.817274,14980286996.101877,15313636306.369938,15880328963.927826,16156334625.238035,16341037069.565243,16265760034.12778,16355872786.795956,16345752268.758204,16807685738.665295,16731225657.37294,16649486520.77376,16840067766.21716,P
0,3,0.02,202056,13699199192.425095,13848198396.18861,13828201982.055084,14030310364.63309,13662958129.756786,13564312789.136091,13599869563.746195,13797879984.400898,13886522853.526918,13945617732.483538,14075406880.466465,14385444474.726799,14456142949.533054,14681370618.066471,13859517113.935532,13916471503.068535,14465826492.44054,Q
1,3,0.02,5049,12442515939.540405,12727978370.296217,13158406694.292488,13480583363.138897,14009373141.42751,14109073071.57981,14177470078.763634,14314592216.80238,14435837735.232641,14656983982.3035,14460598998.76868,14300466960.860312,14466502068.710136,14255194946.915056,14341122790.753086,14285930884.651955,14074945648.182175,Q
2,3,0.02,1733,12105413671.604137,12568618066.163523,12938253480.28338,13097610903.334002,13378727573.099585,13575642086.539143,13899087800.349419,14172880890.182484,14426342449.9576,14886573070.250727,14507662397.806187,14567201014.860168,14663718628.184795,14799421917.237698,14463407189.10232,14860862944.80392,14730802821.187925,Q
3,3,0.02,773,11351339978.24858,11995556354.345608,12384576003.283752,12938755466.88256,13334148526.73251,13560695406.202162,13852419081.50431,14106672809.153913,14313898303.107803,14460082148.226624,14814900283.459782,14964335694.33626,14965234969.89233,14905399701.985273,15398290748.028599,15374906821.887093,15033810015.784931,Q
