s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.1,0,offdiag,base,noise,90,-4.983585622399005e+16,-4.485227060159104e+18,1.8869035776126294e+17,-1.5457898996157226e+17,-5.361697364797295e+16,-5880636154150946.0,5.102503921201695e+16
0.1,0,offdiag,noise,FE,90,-2.575720169426145e+16,-2.31814815248353e+18,6.045383379002285e+16,-5.0767075844955576e+16,-2.4038154579685296e+16,-6834942247514830.0,2158097747056553.0
0.1,0,offdiag,noise,base,90,-4.983585622399005e+16,-4.4852270601591045e+18,1.8869035776126298e+17,-1.5457898996157226e+17,-5.361697364797295e+16,-5880636154150946.0,5.102503921201695e+16
0.1,0,offdiag,noise,noise,90,2766126023160488.0,2.489513420844439e+17,2.0941989468903644e+16,-9926073386306952.0,-370014386382061.1,4769914043698732.0,2.021173222800064e+16
0.25,0,diag,FE,FE,10,1.2413399402242253e+18,1.2413399402242253e+19,6.162422817027764e+17,4.9006336600363424e+17,7.666055434635754e+17,1.7626934587175255e+18,1.8349102088330043e+18
0.25,0,diag,FE,base,10,9.246330416470886e+17,9.246330416470886e+18,7.932479127766765e+17,-6888726873336000.0,4.658567510806815e+17,1.367454800779448e+18,1.8263571290309356e+18
0.25,0,diag,FE,noise,10,-3.287378674279992e+17,-3.2873786742799923e+18,7.661353578284173e+17,-6.589451664927653e+17,-3.306115301086838e+17,-2.5797573213449736e+16,4.274922245035089e+16
0.25,0,diag,base,FE,10,9.246330416470886e+17,9.246330416470886e+18,7.932479127766765e+17,-6888726873336000.0,4.658567510806815e+17,1.367454800779448e+18,1.8263571290309356e+18
0.25,0,diag,base,base,10,1.504190273640505e+18,1.5041902736405051e+19,1.2258138196554657e+18,5.144186894807161e+17,6.151165076981487e+17,2.475508083609041e+18,3.330032719564667e+18
0.25,0,diag,base,noise,10,-5.44128945003849e+16,-5.4412894500384896e+17,3.8846655773097715e+17,-4.693703747881152e+17,-9.655232005680448e+16,8.910024514172203e+16,2.04947744078287e+17
0.25,0,diag,noise,FE,10,-3.287378674279992e+17,-3.2873786742799923e+18,7.661353578284173e+17,-6.589451664927653e+17,-3.306115301086838e+17,-2.5797573213449736e+16,4.274922245035089e+16
0.25,0,diag,noise,base,10,-5.44128945003849e+16,-5.4412894500384896e+17,3.8846655773097715e+17,-4.693703747881152e+17,-9.655232005680448e+16,8.910024514172203e+16,2.04947744078287e+17
0.25,0,diag,noise,noise,10,6.22770194400721e+17,6.22770194400721e+18,1.4557754599399624e+18,1.0967998262230876e+16,1.5141269141419342e+16,3.7873928895727194e+17,1.0999666918783278e+18
0.25,0,offdiag,FE,FE,90,1.0364843801667087e+18,9.328359421500378e+19,4.281380502581179e+17,4.03507616213707e+17,7.894420326797219e+17,1.4073354526863726e+18,1.5970179707433344e+18
0.25,0,offdiag,FE,base,90,8.434722009827128e+17,7.591249808844415e+19,6.511702377163768e+17,-3.5560559774783028e+16,3.574413966716162e+17,1.2892752369230118e+18,1.6589734830274465e+18
0.25,0,offdiag,FE,noise,90,-2.0905653294822838e+17,-1.8815087965340553e+19,5.4361078527213146e+17,-4.8979566603837357e+17,-2.0654958491259853e+17,-1.635999927761138e+16,1.3083058417528512e+17
0.25,0,offdiag,base,FE,90,8.43472200982713e+17,7.591249808844417e+19,6.511702377163767e+17,-3.5560559774783028e+16,3.574413966716162e+17,1.2892752369230118e+18,1.6589734830274465e+18
0.25,0,offdiag,base,base,90,8.346755103171858e+17,7.512079592854672e+19,8.900655896839727e+17,-5.153609061172548e+16,-5843431573334225.0,1.2900493511814682e+18,1.9904136153914737e+18
