q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
1,17,0.05,4993,12684620536.87267,12951619349.35925,13365478067.693972,13790858082.502514,14418586844.433788,14421302552.244682,14538379635.352722,14683518946.302977,14658172065.81082,14943119484.533426,14658230403.497753,14439411308.313206,14384955424.059889,14432680430.994736,14568412146.578058,14544028118.403934,14496654756.902676,Q
2,17,0.05,1672,12085503946.086252,12602374517.702444,13011136510.603655,13447985816.19921,13869746509.571405,14052014703.63663,14105877636.171005,14211267564.538012,14567777626.042809,15024841778.622091,15124502571.352385,15281156657.927614,15364328299.245817,14989976607.747427,14800654500.923923,14872544277.287752,14663004771.6437,Q
3,17,0.05,723,11622146443.990147,12056407347.903606,12627027863.830635,13107794921.037806,14097277895.448948,14137828918.400213,14198327618.519947,14263525667.09218,14299551732.8598,14613041751.938347,14837275764.185444,14984779617.34143,15230025466.223627,15366186444.005491,15390160571.485384,15659457110.449179,15370298449.129925,Q
4,17,0.05,348,10941007352.605532,11118737410.815071,12072807850.642225,12216639456.568817,12995512903.045929,13605777003.865313,13426010282.724207,14209151316.192915,14720226014.484398,15099772017.142454,15786378699.43733,15919666721.535885,15890940935.696882,16127431119.76044,16195502951.957142,15967436818.776821,15732892069.159222,Q
5,17,0.05,157,10458878553.113327,11626434252.197317,11895797295.777065,12053608564.139816,13435906190.952614,13258679512.678469,14052604551.334707,14234699548.60494,15021238022.533648,15363510600.712797,15444904589.655924,15452289763.331682,15599749485.809032,16423174651.68071,15612014078.33206,15462395830.961721,15420352461.430986,Q
6,17,0.05,68,11146264051.771208,11146264051.771208,11408012926.100426,11733528680.192461,12571859093.82543,12497884477.695604,12608348160.660166,13229736401.017519,14378791953.087574,14378791953.087574,14202907472.13935,16446780750.77225,17262935997.43703,17115096271.273355,17088785615.811964,17015081508.333744,17015081508.333744,Q
7,17,0.05,29,9508217388.360107,9508217388.360107,10691094567.569878,11432854145.42149,11432854145.42149,13415054893.153393,13415054893.153393,14242872549.846767,15558302420.730244,16951777777.549221,16951777777.549221,17082943486.271729,17082943486.271729,17082943486.271729,16602164303.54005,16602164303.54005,16041780647.624073,Q
8,17,0.05,16,11770390304.482847,11770390304.482847,11770390304.482847,13176707163.855797,13176707163.855797,13176707163.855797,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14793568581.69832,14795928495.687326,14793568581.69832,14795928495.687326,Q
9,17,0.05,3,13886230740.166399,13886230740.166399,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,13886230740.166399,13886230740.166399,Q
0,17,0.1,202293,13812605604.819752,14058760212.135109,14066861162.131044,14282106714.365713,13921941863.964025,13841912300.884811,13792780457.991365,14002072095.79302,14233114407.144836,14356411741.000328,14335123706.79159,14534518098.839317,14622240989.81732,14820023547.33522,14043279971.316376,14184782577.32362,14806656167.701157,Q
1,17,0.1,4998,12681576146.818602,12950594618.225351,13362188058.660889,13787568073.46943,14415296835.400703,14418012543.211597,14535089626.31964,14680228937.269894,14654882056.777735,14939829475.500341,14651637903.977346,14430426034.602457,14382590497.266577,14428222041.176956,14563953756.760279,14539569728.586157,14492196367.0849,Q
2,17,0.1,1674,12084303848.700747,12601174420.31694,13016556760.135588,13453406065.731138,13875166759.103334,14057434953.16856,14111297885.702934,14216687814.069944,14573197875.57474,15030262028.154022,15129922820.884315,15286576907.459545,15363128201.860313,14988776510.36192,14799454403.53842,14871344179.902246,14661804674.258194,Q
3,17,0.1,724,11636955014.022915,12071215917.936375,12641836433.863403,13122603491.070574,14112086465.481716,14152637488.432981,14213136188.552715,14278334237.124949,14314360302.89257,14627850321.971115,14852084334.218214,14999588187.374199,15244834036.256397,15380995014.03826,15404969141.518152,15674265680.481947,15385107019.162693,Q
4,17,0.1,347,10885847148.337717,11063577206.547256,12017647646.37441,12161479252.301003,12940352698.778114,13550616799.597498,13370850078.456392,14153991111.9251,14665065810.216583,15044611812.87464,15731218495.169516,15864506517.26807,15835780731.429068,16072270915.492626,16140342747.689327,15912276614.509007,15677731864.891407,Q
5,17,0.1,158,10514038757.381142,11681594456.465132,11950957500.04488,12108768768.40763,13491066395.22043,13313839716.946283,14107764755.602524,14289859752.872755,15076398226.801462,15418670804.980612,15500064793.923738,15507449967.599499,15654909690.076847,16478334855.948524,15667174282.599874,15517556035.229536,15475512665.698801,Q
6,17,0.1,68,11146264051.771208,11146264051.771208,11408012926.100426,11733528680.192461,12571859093.82543,12497884477.695604,12608348160.660166,13229736401.017519,14378791953.087574,14378791953.087574,14202907472.13935,16446780750.77225,17262935997.43703,17115096271.273355,17088785615.811964,17015081508.333744,17015081508.333744,Q
7,17,0.1,29,9508217388.360107,9508217388.360107,10691094567.569878,11432854145.42149,11432854145.42149,13415054893.153393,13415054893.153393,14242872549.846767,15558302420.730244,16951777777.549221,16951777777.549221,17082943486.271729,17082943486.271729,17082943486.271729,16602164303.54005,16602164303.54005,16041780647.624073,Q
8,17,0.1,16,11770390304.482847,11770390304.482847,11770390304.482847,13176707163.855797,13176707163.855797,13176707163.855797,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14793568581.69832,14795928495.687326,14793568581.69832,14795928495.687326,Q
9,17,0.1,3,13886230740.166399,13886230740.166399,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,13886230740.166399,13886230740.166399,Q
0,17,0.25,202227,13716775704.367256,13961654499.187897,13966269579.754715,14170244605.505793,13807939918.51362,13727893759.734371,13679579596.725561,13888871234.527216,14123865795.388855,14242952462.98597,14223060129.097948,14424594357.73616,14512326075.009565,14710108632.527466,13938724562.167397,14082161717.834648,14705862408.557447,Q
1,17,0.25,5042,12642200639.265303,12912494923.166769,13327574233.031418,13757850303.516865,14377733319.939589,14395608914.919527,14511868318.142933,14657007629.09319,14627708499.091202,14916866584.072193,14627279312.228474,14403927606.263105,14382105171.461983,14427736715.372364,14568094507.395947,14543922885.901651,14497737631.148264,Q
2,17,0.25,1689,12136192197.107845,12653062768.72404,13061111858.871172,13504335635.273418,13942990925.751612,14103206813.340862,14163978760.882196,14269368689.249207,14625878750.754002,15082942903.333282,15182603696.063578,15339257782.638807,15389787148.20942,15015435456.711025,14816127767.78849,14893203837.483988,14680649124.746803,Q
3,17,0.25,729,11720272073.621609,12154532977.535069,12713665070.351387,13194432127.55856,14128623898.134962,14176083936.093187,14229673621.205961,14294871669.778196,14330897735.545816,14644387754.624365,14868621766.871462,15016125620.027443,15261371468.909641,15397532446.691505,15421506574.1714,15702291536.245903,15413132874.926651,Q
4,17,0.25,347,10794833998.023434,10972564056.232973,11945456168.842346,12089287774.768938,12916543410.073826,13526807510.89321,13347040789.752104,14130181823.220814,14641256521.512295,15020802524.170351,15707409206.465227,15840697228.563782,15811971442.724781,16048461626.788338,16119668670.14043,15869645653.0225,15635100903.4049,Q
5,17,0.25,158,10328307347.224691,11495863046.308681,11765226089.88843,11923037358.25118,13305334985.06398,13128108306.789833,13922033345.446074,14104128342.716307,14890666816.645014,15232939394.824162,15314333383.767288,15321718557.443048,15469178279.920397,16292603445.792074,15478307661.288033,15331824625.073086,15289781255.54235,Q
6,17,0.25,69,11019219339.90379,11019219339.90379,11280968214.23301,11606483968.325047,12444814381.958014,12370839765.82819,12481303448.792751,13102691689.150103,14251747241.220156,14251747241.220156,14075862760.271933,16319736038.904833,17135891285.569614,16988051559.40594,16961740903.944548,16888036796.466328,16888036796.466328,Q
7,17,0.25,30,9912006660.698254,9912006660.698254,11094883839.908024,11836643417.759636,11836643417.759636,13818844165.491539,13818844165.491539,14646661822.184914,15962091693.06839,17355567049.887363,17355567049.887363,17486732758.609875,17486732758.609875,17486732758.609875,17005953575.878197,17005953575.878197,16445569919.96222,Q
8,17,0.25,16,11770390304.482847,11770390304.482847,11770390304.482847,13176707163.855797,13176707163.855797,13176707163.855797,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14795928495.687326,14793568581.69832,14795928495.687326,14793568581.69832,14795928495.687326,Q
9,17,0.25,3,13886230740.166399,13886230740.166399,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,13886230740.166399,13886230740.166399,Q
0,17,0.5,202339,13873156701.42083,14116103944.794971,14130063186.782402,14348563199.96023,13987650051.177618,13915421263.374125,13869365945.550978,14078399727.910694,14306941396.25811,14430391550.734268,14410544865.756845,14646285458.023949,14695039113.45222,14890728207.945654,14124488978.61553,14265228128.523495,14884814999.226542,Q
1,17,0.5,5020,12962586561.428196,13247242354.413908,13661358219.275208,14110478265.17452,14725525548.897038,14836632164.84265,14816487369.934565,14956743804.465126,14962124010.037619,15256759919.849342,14969395023.869719,14704322929.590796,14724136351.649273,14759281829.20642,14877325543.163345,14853704971.088501,14773624982.75131,Q
2,17,0.5,1666,12458440395.464985,13008066914.70083,13405242614.25259,13831980552.898796,14298775735.181414,14360584995.936432,14545126084.039328,14636350434.283646,14998530482.071718,15482087696.170918,15571750994.886059,15824463997.350428,15854604493.38934,15591569648.524738,15408110111.663668,15469991022.80361,15306596503.911983,Q
3,17,0.5,699,11822066056.237946,12211141054.894001,12821708228.894556,13267802698.375889,14310815998.074799,14365785399.276028,14429751296.773062,14603373485.42312,14605503121.847212,14976018810.447857,15207982291.935423,15266941253.886925,15477783067.658407,15515206728.184183,15540501940.639326,15815730577.555357,15519497043.265743,Q
4,17,0.5,318,10192015784.55482,10444934814.739166,11368884520.342428,11530505588.910275,12149055025.804073,12829309552.117971,12724731802.951674,13418755006.326878,14024097674.294184,14310283634.200445,14996890316.495327,15130178338.593882,15153587662.382814,15390077846.446371,15458149678.643066,15234160312.734394,14995538795.845148,Q
5,17,0.5,151,10145037390.412754,11237404117.521935,11506767161.101685,11664578429.464434,13122065028.252043,12864696796.133196,13583432862.814623,13765527860.084856,14457798364.337736,14800070942.516886,14881464931.46001,14888850105.13577,15036309827.613121,15859734993.4848,15048574420.13615,14898956172.765812,14856912803.235077,Q
6,17,0.5,69,11308287682.332539,11308287682.332539,11570036556.661757,11895552310.753794,12733882724.386763,12659908108.256937,12770371791.221498,13391760031.578852,14540815583.648905,14540815583.648905,14364931102.700682,16608804381.333582,17424959627.99836,17277119901.834686,17250809246.373295,17177105138.895075,17177105138.895075,Q
7,17,0.5,30,9719976230.184366,9719976230.184366,10902853409.394136,11644612987.245749,11644612987.245749,13626813734.977652,13626813734.977652,14454631391.671026,15770061262.554502,17163536619.37348,17163536619.37348,17294702328.09599,17294702328.09599,17294702328.09599,16813923145.36431,16813923145.36431,16253539489.448332,Q
8,17,0.5,15,11558631462.658588,11558631462.658588,11558631462.658588,12964948322.031538,12964948322.031538,12964948322.031538,14584169653.863066,14584169653.863066,14584169653.863066,14584169653.863066,14584169653.863066,14584169653.863066,14584169653.863066,14581809739.874062,14584169653.863066,14581809739.874062,14584169653.863066,Q
9,17,0.5,3,13886230740.166399,13886230740.166399,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,14723991489.52494,13886230740.166399,13886230740.166399,Q
0,17,0.02,26215,11861552776.288324,12220640275.745409,12878074950.00359,13082187407.008986,13613937913.843786,13783777393.511486,13734089392.046206,13777501868.589909,14014461106.510262,14203884826.895548,14521326983.487337,15463234828.487152,15508989164.840303,15890098555.321503,15712684623.101545,15846087054.176838,15834655984.07085,P
1,17,0.02,25185,11863522827.945896,12171165914.476833,12477629546.429771,12846226807.745485,13239834250.642948,13502819042.820557,13644623242.34976,13634912530.465313,14002122115.825308,14227796049.916662,14528395903.35705,15121631503.012539,15959649757.700949,15844003342.086437,15930570320.135162,15806550433.251757,15752263798.035734,P
2,17,0.02,23477,12320963338.410135,12481811058.426771,12725966876.16931,13734220232.720844,14316755500.053816,14543313615.178307,14579802288.709772,14724484631.012732,14815355849.926867,14874800050.07402,14936254864.378386,15033368920.693417,15092134335.337502,15245464603.257505,14586892035.216032,14443187355.347101,14450938644.964434,P
3,17,0.02,23090,6704204703.487346,7546330966.219072,7705388005.856702,7722405977.475862,8196879353.77651,7673566625.901703,9196212388.262177,9463998856.206081,9446099669.156008,9545371490.475714,9507672213.55222,9313018776.564817,9606867174.008194,9642021619.660341,9536569234.197258,9554998335.495543,9546665850.621037,P
4,17,0.02,22031,17081930501.01015,17212611787.172745,17501581046.134632,17727464117.08285,17919211750.244896,18473023929.70403,18425741805.588276,19358741440.04523,19780594642.947296,21099374038.31277,21158692014.353,21189565084.362312,21345807851.565563,21328473944.697674,20789384744.027176,20736448930.04762,20658503634.402603,P
5,17,0.02,21584,12096137288.623459,12269519922.960236,13688235190.83591,13963775879.132769,14527065518.538631,14439847221.66141,14739794076.319754,14989926601.71737,15072474873.212921,15245768739.959297,14986884016.254274,15065470714.130344,15043168190.042385,15199815247.614042,14931226270.261158,14130482210.67934,14357513318.912409,P
6,17,0.02,20032,12435152734.971125,12728132593.590956,12821857519.839455,13038283654.763752,13515216964.914576,13763245363.511818,13853403066.823343,14353240447.617834,14446026312.306013,14442431019.47363,14485653045.732937,15310534744.412918,15135404869.488676,15410351097.625565,15435060048.66167,15514997583.752373,15443119356.391298,P
7,17,0.02,19312,11184590749.824936,11309129628.005217,12338666482.112955,12529659848.157827,12917522465.539322,12696108913.743895,12592223680.18128,12776278000.653322,14923065612.085487,15212655482.425297,15380414697.138664,15875185345.539429,15822794595.445953,15823257027.385504,15819704724.765812,15723824690.148218,15004750253.819572,P
8,17,0.02,15201,12137269647.054544,12316018805.467138,12839894592.193184,12983118589.414213,13834302427.098963,13761225185.19832,14100698104.187984,14703955025.31034,15245036051.669928,15603522100.468071,15734742227.666916,15465724464.266922,15494829423.099848,15450930453.055706,15387057973.968637,15494157820.049635,15598430203.827108,P
9,17,0.02,14183,10241104437.245403,10482658364.342167,10672242639.31257,12355671330.837381,12580596765.922308,14511164535.23974,14807653987.182781,14830663483.513933,15228796804.797798,15812522102.328957,15634621323.94456,15834975553.929253,15959638254.097952,16049806822.417387,15700894233.652065,15746105536.822369,15591189105.563421,P
0,17,0.05,26190,11861552776.288324,12220640275.745409,12878074950.00359,13082187407.008986,13613937913.843786,13783777393.511486,13734089392.046206,13777501868.589909,14014461106.510262,14203884826.895548,14521326983.487337,15463234828.487152,15508989164.840303,15890098555.321503,15712684623.101545,15846087054.176838,15834655984.07085,P
1,17,0.05,25183,11863522827.945896,12171165914.476833,12477629546.429771,12846226807.745485,13239834250.642948,13502819042.820557,13644623242.34976,13634912530.465313,14002122115.825308,14227796049.916662,14528395903.35705,15121631503.012539,15959649757.700949,15844003342.086437,15930570320.135162,15806550433.251757,15752263798.035734,P
2,17,0.05,23477,12320963338.410135,12481811058.426771,12725966876.16931,13734220232.720844,14316755500.053816,14543313615.178307,14579802288.709772,14724484631.012732,14815355849.926867,14874800050.07402,14936254864.378386,15033368920.693417,15092134335.337502,15245464603.257505,14586892035.216032,14443187355.347101,14450938644.964434,P
3,17,0.05,23125,6704204703.487346,7546330966.219072,7705388005.856702,7722405977.475862,8196879353.77651,7673566625.901703,9196212388.262177,9463998856.206081,9446099669.156008,9545371490.475714,9507672213.55222,9313018776.564817,9606867174.008194,9642021619.660341,9536569234.197258,9554998335.495543,9546665850.621037,P
4,17,0.05,22021,17081930501.01015,17212611787.172745,17501581046.134632,17727464117.08285,17919211750.244896,18473023929.70403,18425741805.588276,19358741440.04523,19780594642.947296,21099374038.31277,21158692014.353,21189565084.362312,21345807851.565563,21328473944.697674,20789384744.027176,20736448930.04762,20658503634.402603,P
5,17,0.05,21584,11782833736.280266,11956221442.49093,13374910793.823248,13649537410.108345,14212771020.514208,14125598101.636986,14426473372.30709,14676646446.361084,14759199789.730524,14932488584.603012,14673626084.441347,14752190558.77406,14729888034.6861,14886540164.131645,14617972373.322119,13817207127.196943,14044238235.430012,P
6,17,0.05,20032,12741898294.113739,13035035521.217276,13128690610.303968,13346033575.484945,13823039595.763878,14071056003.905493,14160292273.649992,14660324326.885006,14753089673.699287,14749039557.635033,14792704051.3744,15617595070.07369,15442129193.616709,15717336052.207472,15742078431.667599,15822033819.301659,15750144850.940586,P
7,17,0.05,19314,11191148743.025513,11315525180.848204,12345157788.661104,12536148396.461054,12923994332.714447,12702547393.374647,12598655177.367289,12782474276.742422,14929277334.174587,15219327099.620163,15386621623.31012,15881405175.234951,15829350426.67421,15829547156.285997,15825940238.698933,15730063538.081339,15010999842.752693,P
8,17,0.05,15201,12096865807.544594,12275616241.957188,12799492028.683233,12942716025.904263,13793899863.589012,13720822621.68837,14060295540.678034,14663552461.80039,15204633488.159977,15563119536.95812,15694339664.156965,15425321900.756971,15454426859.589897,15410527889.545755,15346655410.458687,15453755256.539684,15558027640.317158,P
9,17,0.05,14183,10281508276.755354,10523060927.852116,10712645202.822527,12396073894.347334,12620999329.432257,14551567098.749693,14848056550.692734,14871066047.023882,15269199368.307747,15852924665.838905,15675023887.454512,15875378117.439201,16000040817.6079,16090209385.92734,15741296797.16201,15786508100.332317,15631591669.07337,P
0,17,0.1,26113,11847158440.334152,12206245939.791237,12863732408.324759,13067697045.135805,13599456361.64827,13769282684.973959,13720025068.085354,13763423163.971067,14000121423.17344,14189833659.276707,14507275815.868496,15449170504.5263,15494894979.728958,15876004370.210157,15698590437.9902,15832035886.557997,15820561798.959505,P
1,17,0.1,25183,11877917163.900068,12185560250.431005,12491972088.108603,12860717169.618666,13254315802.838465,13517313751.358084,13658687566.310612,13648991235.084154,14016461799.162127,14241847217.535501,14542447070.975891,15135695826.97339,15973743942.812294,15858097527.19778,15944664505.24651,15820601600.870598,15766357983.14708,P
2,17,0.1,23466,12320963338.410135,12481811058.426771,12725966876.16931,13734220232.720844,14316755500.053816,14543313615.178307,14579802288.709772,14724484631.012732,14815355849.926867,14874800050.07402,14936254864.378386,15033368920.693417,15092134335.337502,15245464603.257505,14586892035.216032,14443187355.347101,14450938644.964434,P
3,17,0.1,23202,6704204703.487346,7546330966.219072,7705388005.856702,7722405977.475862,8196879353.77651,7673566625.901703,9196212388.262177,9463998856.206081,9446099669.156008,9545371490.475714,9507672213.55222,9313018776.564817,9606867174.008194,9642021619.660341,9536569234.197258,9554998335.495543,9546665850.621037,P
4,17,0.1,22021,17081930501.01015,17212611787.172745,17501581046.134632,17727464117.08285,17919211750.244896,18473023929.70403,18425741805.588276,19358741440.04523,19780594642.947296,21099374038.31277,21158692014.353,21189565084.362312,21345807851.565563,21328473944.697674,20789384744.027176,20736448930.04762,20658503634.402603,P
5,17,0.1,21584,11782833736.280266,11956221442.49093,13374910793.823248,13649537410.108345,14212771020.514208,14125598101.636986,14426473372.30709,14676646446.361084,14759199789.730524,14932488584.603012,14673626084.441347,14752190558.77406,14729888034.6861,14886540164.131645,14617972373.322119,13817207127.196943,14044238235.430012,P
6,17,0.1,20043,12713415214.013828,13006451186.26781,13099663476.10497,13318248708.720284,13794514184.616964,14041773278.127708,14130505561.05519,14628024602.927156,14719471910.018936,14715305237.610876,14771338095.344484,15596106300.865034,15420440574.854027,15695850618.81661,15721178167.704145,15802283440.707706,15729484389.779839,P
7,17,0.1,19314,11219631823.125427,11344109515.79767,12374184922.86011,12563933263.225721,12952519743.861366,12731830119.152437,12628441889.962095,12814774000.70027,14962895097.854942,15253061419.644321,15407987579.340034,15902893944.443607,15851039045.436901,15851032589.676859,15846840502.662384,15749813916.675291,15031660303.91344,P
8,17,0.1,15201,12096865807.544594,12275616241.957188,12799492028.683233,12942716025.904263,13793899863.589012,13720822621.68837,14060295540.678034,14663552461.80039,15204633488.159977,15563119536.95812,15694339664.156965,15425321900.756971,15454426859.589897,15410527889.545755,15346655410.458687,15453755256.539684,15558027640.317158,P
9,17,0.1,14183,10281508276.755354,10523060927.852116,10712645202.822527,12396073894.347334,12620999329.432257,14551567098.749693,14848056550.692734,14871066047.023882,15269199368.307747,15852924665.838905,15675023887.454512,15875378117.439201,16000040817.6079,16090209385.92734,15741296797.16201,15786508100.332317,15631591669.07337,P
0,17,0.25,25949,11833685528.525158,12192775391.982243,12850261860.515764,13054112796.32681,13583785656.611012,13753609264.9367,13704270112.923738,13747437433.445541,13984345909.63389,14174144171.778402,14491555898.817213,15433499799.489042,15479214295.32779,15860333665.1729,15682919732.952942,15816603439.451551,15805111211.839035,P
1,17,0.25,24934,11891390075.70906,12199030798.239998,12505442635.917595,12874301418.427658,13269986507.875723,13532987171.395342,13674442521.472227,13664976965.60968,14032237312.701674,14257536705.033804,14558166988.027172,15151366532.010649,15989424627.213463,15873768232.235039,15960335210.283768,15836034047.977041,15781808570.267548,P
2,17,0.25,23865,12271566962.750397,12432608295.596006,12675498759.7861,13683431073.304497,14206283706.655996,14463134148.752617,14499486254.532084,14613513951.5853,14695690300.538988,14766567914.00536,14819771665.247347,14916071140.70794,14969139274.256008,15122714372.199316,14465684275.520212,14321703625.109148,14334314477.19095,P
3,17,0.25,23450,6753601079.147084,7595533729.049835,7755856122.239909,7773195136.892207,8307351147.174334,7753746092.327391,9276528422.439863,9574969535.63351,9565765218.543884,9653603626.544374,9624155412.683258,9430316556.550297,9729862235.089687,9764771850.71853,9657776993.893078,9676482065.733498,9663290018.39452,P
4,17,0.25,21522,17081930501.01015,17212611787.172745,17501581046.134632,17727464117.08285,17919211750.244896,18473023929.70403,18425741805.588276,19358741440.04523,19780594642.947296,21099374038.31277,21158692014.353,21189565084.362312,21345807851.565563,21328473944.697674,20789384744.027176,20736448930.04762,20658503634.402603,P
5,17,0.25,21475,11687272084.296083,11860204701.593975,13289363982.136553,13568540308.020842,14124550724.46668,14027244930.112823,14326355253.293186,14562663198.894382,14643344376.584892,14834799359.961533,14575369545.46252,14653445735.485312,14633148235.172342,14795114767.03226,14522816090.343916,13700188648.625841,13927618963.183743,P
6,17,0.25,20059,12710558328.425253,12989013633.611034,13072818604.063108,13277805480.912807,13759226936.442356,14021149334.362455,14112525365.80323,14624029291.768341,14713820968.111012,14683687712.31778,14737522629.801825,15558013908.240788,15383122110.057096,15649607427.095192,15682606354.309645,15786581533.464678,15713104804.94632,P
7,17,0.25,19563,11318050360.698181,11457563809.351404,12486576606.588648,12685373593.120699,13076027288.0835,12850807234.441858,12746540204.227957,12932752559.325785,15084401452.908485,15382368169.578896,15540059583.861515,16039731160.35661,15985097309.747578,15988701178.497667,15980568599.035095,15882534302.489439,15164659160.993252,P
8,17,0.25,15201,11916320304.055761,12077417424.84916,12527910338.817217,12653629415.364325,13521186042.926956,13458371362.46824,13796341525.021063,14400128636.314112,14943315827.897255,15372578713.164742,15504823598.07077,15233471356.457632,15262385881.378036,15218253781.88395,15153795225.35462,15262115470.578226,15365744323.366337,P
9,17,0.25,14292,10462053780.24419,10721259744.96016,10984226892.688549,12685160504.88728,12893713150.094324,14814018357.969831,15112010566.34972,15134489872.510172,15530517028.570484,16043465489.63229,15864539953.540712,16067228661.738552,16192081795.819773,16282483493.589159,15934156982.26609,15978147886.293789,15823874986.024195,P
0,17,0.5,26439,10796126544.47167,11151780810.975925,11805938321.760864,12010430435.01164,12540978261.241299,12711279920.984299,12662711706.244797,12706145570.293938,12939712945.386198,13128711399.15488,13448156606.20802,14390735121.902441,14438017000.044613,14818547319.238495,14641892265.544743,14775817132.095802,14763647221.546692,P
1,17,0.5,24989,12232153920.365938,12527816993.874432,12824154217.922033,13193397687.012415,13585509753.527552,13830721340.943224,13968670365.739265,13987663504.936558,14359856675.710087,14571671470.226746,14729793204.869621,15305990253.6257,16175230541.21866,16073683567.648117,16150421929.684118,16036179709.413765,15975377582.530067,P
2,17,0.5,23792,12445088948.588905,12613900830.363148,12851851200.335999,13862197340.047632,14346564243.153687,14617874729.515116,14644475371.15327,14720263184.66783,14789870122.686615,14823562909.118849,15022261944.486868,15133985812.031502,15171572498.539461,15356299468.08584,14708501489.094881,14553314413.203794,14560220553.44351,P
3,17,0.5,23246,7276874232.705227,8126449579.654635,8305115638.440523,8319014962.879508,8894354760.394598,8343600685.969469,9878869868.230621,10186825626.375723,10188598997.635527,10327906638.86148,10293438209.21048,10100542841.198292,10382820392.084234,10373057765.353329,10265900528.32625,10285511923.557838,10285278920.171766,P
4,17,0.5,21568,17081930501.01015,17212611787.172745,17501581046.134632,17727464117.08285,17919211750.244896,18473023929.70403,18425741805.588276,19358741440.04523,19780594642.947296,21099374038.31277,21158692014.353,21189565084.362312,21345807851.565563,21328473944.697674,20789384744.027176,20736448930.04762,20658503634.402603,P
5,17,0.5,20705,11320179886.647177,11489727667.16069,12071066974.788345,12329280053.102465,12843879873.20523,12663900070.715563,12953465872.087368,13156765136.842833,13256955129.983377,13439208820.36224,12974136531.614851,13043289626.574867,13015941892.012087,13194578734.837898,12928919705.6115,12948775489.467855,13180395667.194487,P
6,17,0.5,19908,12471232494.364489,12751002874.794935,13689766252.063663,13915856122.267052,14436421673.245634,14757689669.9251,14883985631.679111,15431029148.159204,15496517344.443644,15474111165.828178,15756105756.323544,16575647613.549423,16405245581.842657,16314695729.186224,16382180893.682203,15640917052.911587,15576073688.71376,P
7,17,0.5,18727,10449623371.361832,10535525385.152315,11320319098.68186,11502880576.710915,11894226702.70201,11843228045.121227,11716638261.194542,11885202342.755453,14022716166.723942,14233085741.014011,14362933548.046432,14878205076.849026,14827620596.026625,15178376140.959015,15131298460.585953,15033425904.710455,14408171185.683832,P
8,17,0.5,15735,12625203370.062424,12826960205.253366,13462286593.076593,13598402550.591557,14535813044.82348,14329535511.729462,14665412318.005804,15332392861.056017,15905370619.98154,16429000790.953842,16572365924.973112,16293255505.540688,16314361470.91859,16269741035.735903,16195152730.45227,16298379295.880339,16297562127.769434,P
9,17,0.5,15201,11228015735.283525,11502243182.004389,11817457505.683622,13524089999.633976,13664362848.037432,15577237921.863821,15874270831.728298,15848674069.999292,16233840392.939617,16741492926.49693,16556773549.77939,16761492999.764832,16892665791.374868,16976769007.379179,16636391460.977474,16688070098.481724,16532799569.152334,P
0,18,0.02,202069,13742108103.379347,13849418004.577833,13883923132.988388,14021990827.008106,13695835712.912636,13574959493.556097,13569283874.030182,13635190292.465555,13792147019.727629,13947281650.320156,14144507898.847271,14360185848.337759,14417301778.11585,14551679236.951485,13741624883.273373,13868752222.842463,14414652684.569988,Q
1,18,0.02,5101,12231615299.518864,12586214685.008083,13119173463.406649,13498223796.393791,14003522847.912592,13949987736.94582,14029186336.894377,14086611570.33406,14307651972.861877,14673314901.706192,14494506551.754242,14386380378.350636,14590841412.894632,14161853146.873692,14275572090.410913,14485219271.671534,14296473034.969341,Q
2,18,0.02,1756,11940528709.260078,12196440327.760988,12759135746.538805,13398890557.792463,13620595092.902382,13949867080.131521,13995932037.808739,14279647015.492567,14659595653.719538,14803492283.3593,14353614855.9024,14432526689.871452,14473617949.239609,14497690976.513752,14529430026.959175,14704178362.127205,14503740999.44418,Q
3,18,0.02,735,11692320856.639246,12397669260.104708,12708393788.992617,13085207716.386114,13444084524.811525,13548069902.370253,13563251650.82767,13585880831.20377,13911876197.402168,14303787276.702322,14434518572.64552,14664391205.826351,14621256983.28616,14814361074.954151,15450667832.736042,15597734103.56707,15381137491.149345,Q
