q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
0,8,0.25,30112,12585121956.702665,13159349831.544924,13313732289.260054,15370745831.078245,16170918296.633415,15619168672.482769,15638015148.425865,16324180072.853422,15104554091.119553,16877003097.080446,17174094807.133379,18396474397.885433,16867200078.860186,18522732660.83192,19482706752.784866,18947361176.262188,18198459567.306416,P
1,8,0.25,24753,9130535677.971287,10687048135.80255,11790961503.249374,13377424839.208391,13421722691.480694,12891478640.337753,13277084024.404676,14097206978.993103,15571085635.142546,17822528107.256107,18223445367.762665,19011157306.6503,16456832322.586426,17960429715.671658,18921603167.92832,19020756970.033073,36269836421.82106,P
2,8,0.25,23203,10147467653.615885,10681423092.519018,12045891237.466473,13547551163.749317,13512388672.655554,14461707315.609016,15423818922.844063,16962226954.181885,17648558211.711056,18107848004.129925,18967636943.852036,19378861318.237873,17624768109.890335,19134213499.034966,20084092179.871136,19754634490.91922,19279487965.423702,P
3,8,0.25,22959,9914031106.355244,10493604649.950089,11826990980.406075,13497862133.048079,13204668961.625742,12898519948.974054,13147999789.869598,13815699247.585196,14343298190.736454,15327175623.90667,15624037258.013098,16075020694.909626,18924667082.557583,24046384356.717464,25274103758.92251,26255046012.458153,25019318146.08228,P
4,8,0.25,22486,11736996760.269829,12440022138.21624,12924471957.783352,14246099785.108204,14708245637.553879,14519641333.543268,14487620297.572645,15564131832.245226,17084284992.146084,18396965984.34547,19162194689.429478,18193496475.252815,16570255037.316008,18929947591.73082,18892848125.4357,18938961949.696514,19183995030.02439,P
5,8,0.25,21103,10715121914.47234,11842895880.697989,12155793394.86601,13428445596.684744,14132228299.357267,14592287108.55581,14510876322.356138,15351043060.107637,16734821270.056257,16348531893.317345,17022965684.544027,16569799033.414137,15426087661.184896,16381357881.816168,16856507147.10037,16263229295.502455,16482287348.69381,P
6,8,0.25,19920,7310775720.164852,7182668491.274199,12094636988.475212,14950159777.54457,15231300799.179821,15595543716.131897,16084505662.272278,18122193649.37975,19361031852.075085,20341652740.76036,21756024115.240196,22528916008.80654,18875343892.99169,20272434612.683254,21879216560.776947,22177357101.304657,21380541025.939877,P
7,8,0.25,18161,11600047935.666468,13590917163.372847,14357504002.738483,15639995606.19172,15989839749.883883,16153922451.740448,16145445317.739027,16421734045.94175,17014722172.570324,17924585925.010223,18115172581.341404,18939917753.182777,17487314026.773518,19065688723.634624,20338354180.46536,18741977541.819508,18568817729.269203,P
8,8,0.25,15314,10420420099.828497,10975722935.235416,12193757231.522728,13016466294.049349,13299858376.931128,13483388368.160913,14320525153.531988,15710591829.04856,16481438655.433367,17427593289.646255,17869986474.70687,18999473642.22559,17072308249.030422,18069036770.36364,19188361509.579338,18789886630.364723,18274606070.670723,P
9,8,0.25,12299,11915853931.820684,12406970938.891735,13069621711.748442,15451936620.711964,16338121718.892658,17077994487.158754,16455514773.045513,16803416097.261509,17875750950.40095,19409542321.156715,19908766482.75969,19947559898.722355,16806168547.859715,18390382764.067886,19660468483.96526,20461779494.937443,18694147950.501957,P
0,8,0.5,25979,17780945626.61226,19334733563.207245,17183405104.039658,21412494658.439106,21313855912.275055,18547787163.654,18372924567.667263,19621252543.215023,15898437250.804216,19465141361.56939,20328926272.800617,24755622066.45878,21727132163.58664,27200275198.066574,31515483139.868954,27087519548.171204,26511082343.54526,P
1,8,0.5,25565,20885675002.9104,23093505232.40299,14463541691.864925,18681840993.929256,15973893127.15462,14542214471.706451,15569022995.837845,16768766400.970695,18900442350.97898,23915910517.376934,23629679729.07881,26038767996.35734,19369178978.85053,22849119811.883022,26122807791.245205,27824153155.728207,45231662480.78907,P
2,8,0.5,22606,12455074418.420345,12783629321.433296,18395229531.7817,21750035941.694427,19020787491.56712,16231866144.359219,15020450177.553446,17697370586.377197,21018248732.69535,23517980994.64755,25055293747.426006,27324055108.06561,21816748893.70365,25463189206.74678,29749380182.140133,30534510101.540184,27300943407.419613,P
3,8,0.5,22198,16533996277.436567,16634350308.95282,19483473466.887318,25340675205.82412,21835336456.84206,20288629544.619225,20043367961.010445,21739752775.006622,21375301855.73499,23608962814.503796,23627250459.57373,24710223380.08895,21333713151.232967,23168134891.143223,27125088241.982548,26788398673.829445,24627719591.835163,P
4,8,0.5,22141,17799635848.83474,18972628318.78545,19583961954.317635,17643238061.494133,18169397173.801357,16924684590.144585,16597919239.837124,16906779999.928967,18121147670.06248,18900343004.705498,21053480283.535362,20347813327.546326,19312399413.28355,30367762736.772167,31660103161.11081,34976139503.77342,34468475730.26368,P
5,8,0.5,20285,15257640807.357342,17230563939.559647,17005493381.952879,20118915412.350445,20446631698.161846,20258720175.634357,19237287018.259132,20234344841.500618,24107038010.345684,24933009308.755196,26745831517.45042,24430415264.296043,20707482138.537453,24505378993.176792,25931365947.76075,24920965709.178665,25199962601.461662,P
6,8,0.5,19906,7843012578.337645,7830473599.307495,11351151255.967339,17140075695.028246,16753731079.000288,16428759481.452705,17384277496.63024,22307055231.203167,24021325951.644325,26209717480.36818,29174535683.816372,31244127186.847286,21991774976.18085,25446567900.240646,29885201130.99661,31541257447.011703,33888877287.40308,P
7,8,0.5,19904,13422955789.53284,16463868423.290358,17290614115.521988,19736483614.637497,19762985888.993015,20055099720.029053,19080103830.23821,19875337263.89948,21391575653.93518,22975183304.19662,23930744627.91262,25999566095.027744,22256475971.212067,26693453058.600544,29745948319.3704,25698930751.0008,27869301245.482533,P
8,8,0.5,18662,14255109461.595118,16126159931.452528,16802099329.168962,17811649977.95364,17263275633.99367,18140577173.872383,20319323993.388966,21616726962.390335,21978501842.74574,25060577278.86412,26109492146.807175,27863982486.040443,22475486793.223763,24366495614.710705,27598285934.44094,26900940912.77941,27017193598.45186,P
9,8,0.5,13064,15653744900.720413,17833930879.24785,17771209035.786274,23283952260.86301,22876789644.75077,19901068607.855064,17467466625.26568,18486389292.988117,20938480287.383263,24312614287.947765,25815864018.594326,25950983400.44647,18584680301.68464,23161812503.68044,27285798254.047142,27590175996.33996,24539857038.20866,P
0,9,0.02,202210,13935114274.559193,14157765642.934685,14205899729.308353,14456360963.63823,14101583396.78049,14058509811.020426,14027547207.110594,14146129459.045683,14399647150.003971,14460851369.24512,14709430625.698587,14902066331.960224,14863400270.990528,15036170592.830938,14490531529.719135,14489942700.141375,15102230783.707989,Q
1,9,0.02,5017,12554724279.690203,12990451726.522747,13404714032.030758,13923734968.743044,14489963246.780447,14630620217.735312,14670509150.34391,14758449754.02971,14901450964.090137,15132585635.00028,14960764132.12552,14859519555.820412,14850789545.561693,14782114675.802475,14874269209.873978,14885360746.534039,14865712596.387983,Q
2,9,0.02,1704,12312734996.722582,12643734762.075754,13092447625.587326,13300885863.218063,13546066504.580801,13933465568.372345,14138591116.4183,14379765944.47045,14823562647.21222,15441497935.514063,15345908478.682425,15552509838.423122,15393258597.68274,15415654411.335403,15464033693.177225,15339465078.14202,15384516131.353678,Q
3,9,0.02,735,11567696764.65257,12013327166.62102,12393880627.370144,13195481646.103088,13678602840.57399,14047542368.027298,14300179155.855392,14538345879.314983,14775456148.94705,15015467238.773355,14943904687.075678,15186590752.700775,15247855946.364904,15954672305.454681,16382453484.755655,16253808039.788837,15813843979.828552,Q
4,9,0.02,365,10849846487.079693,11197823989.558428,11862827299.839085,12216094449.440256,12720596599.860638,13273705468.9297,13429055612.392765,13840183965.135544,14732095762.59927,15209579434.291368,15920456096.0715,16094136625.196678,16566893480.681906,16550451264.546015,16918558691.368883,16672844584.213966,16552361685.397741,Q
5,9,0.02,171,10631102156.583157,10880264738.661642,11483875595.492928,11924798520.28243,13171122497.36657,13383875610.234667,14197743277.879345,14608734309.880192,15756991906.441843,16196671103.090477,16666504105.255043,16428720291.487482,16687677384.517609,16576424420.756779,15847880317.868927,15472079439.115278,15418856635.398453,Q
6,9,0.02,72,9913815674.388235,10301283212.345034,10826238823.796013,11460318750.113647,12163771047.718273,12905508048.12885,12953314852.470255,13501252182.680986,14949495139.578045,15286240822.805265,16332261878.68107,17180681594.893814,17360427511.243282,17482654624.138153,17493432012.56419,17484601677.186462,17444227677.241425,Q
7,9,0.02,26,11610567112.136482,11657357006.82244,12721396683.07797,12884126318.437304,12909326257.307552,12917480352.625622,12947142611.61738,13814024948.181965,15383130543.9254,15260520937.315704,15482585849.027607,15549136150.504139,15261087356.089554,15138000566.415434,15212762446.651236,14992041559.692513,14716259866.983105,Q
8,9,0.02,8,7873456707.543438,7874784562.120993,7998389879.046614,8075409271.1729965,8079939639.654507,8087685456.538386,8110600177.954928,15307430702.633476,16846839010.980003,16896390026.238419,16911308975.408056,16945732983.210663,16596539514.649586,16627822705.157497,16731270273.417007,16927554278.4859,16821502810.4572,Q
9,9,0.02,2,15728408025.362228,15707040819.691746,15868244785.80153,16172949628.705996,16132938474.854286,16257831466.778372,16329869742.495186,16405918993.858772,16510886608.672483,16596739296.747772,16610911824.422218,16746219042.180515,16487521411.510578,16568412166.575958,16763003599.096798,16729174830.218674,15942795843.740557,Q
0,9,0.05,202209,13857475743.929062,14113719574.22226,14148909674.535728,14483692594.433746,14131886930.959658,14044377983.40172,13988748079.928991,14134110299.583248,14418683678.002125,14519985628.113007,14844386190.101421,15075606895.035103,14896813453.913782,15181240241.579653,14666538955.50497,14698119466.592598,15324598597.250015,Q
1,9,0.05,5018,12287591658.299395,12817702774.871296,13266984079.052942,13907681628.468498,14499159737.0452,14607629336.339327,14649001410.699955,14791800215.2315,14981486684.69875,15265238193.267567,15169954326.813047,15077472613.372194,14894273680.04597,14949607577.174456,15130218371.749407,15116617492.977201,15060748709.2341,Q
2,9,0.05,1704,12031220536.794418,12460215426.602798,12945475354.018023,13268113118.362776,13537148459.281124,13910462682.461212,14131652982.367245,14422080386.661972,14908787927.67516,15555137722.849531,15545771663.279234,15764345166.846653,15385650399.442888,15552061023.750305,15745046455.569366,15598692891.011213,15618694809.35818,Q
3,9,0.05,735,11245847590.066645,11801334999.490692,12233608376.440802,13130477708.702578,13683330200.250893,14068457399.941925,14284051330.95525,14572431784.653027,14893605313.404581,15213320884.77078,15172501602.870054,15441217996.914467,15271356124.091208,16091410365.140682,16604566916.199512,16458906978.204226,15982883038.043467,Q
4,9,0.05,366,10573600698.14504,11016914344.792894,11742265892.793955,12267661017.1123,12766358260.659046,13328993635.276424,13472620090.67627,13915580954.346195,14819172059.218237,15480089519.92892,16216502826.995274,16420622307.777971,16706488307.79086,16841292867.952408,17313392972.159073,17080163548.021942,16888707411.624668,Q
5,9,0.05,170,10160574864.169018,10524242336.702236,11223486373.241856,11768661662.009947,13045072513.672638,13334126076.693132,14112612219.155931,14684935583.978237,15853207595.412037,16340980337.928545,16840286204.551476,16656080420.011717,16693413426.376638,16664194636.480186,16088341121.17078,15697653192.374453,15518494370.328579,Q
6,9,0.05,72,9513917419.955471,9966058686.302418,10477663196.068739,11243465063.234837,12073155445.920376,12822011743.04983,12933008999.696077,13460614245.224316,15033281513.242027,15463860440.451,16634063933.840216,17538692045.67901,17532442392.12773,17835759860.83371,17899245756.424107,17889229827.86472,17795246831.113674,Q
7,9,0.05,26,11346564263.802536,11482067965.094404,12506086290.635593,12893199328.559729,12893763559.300928,12908896949.234514,12983681468.001373,13910529529.349998,15450076389.894901,15555699118.75903,15723810950.97403,15858075477.691254,15196691623.254152,15427159414.20277,15617091157.590849,15092303430.838564,14528160838.814013,Q
8,9,0.05,8,7607824450.013078,7607316781.520452,7903111649.815761,8100711471.152767,8107586710.829245,8129263485.93202,8184925884.08714,14021838504.356342,17246333392.641758,17379924692.27781,17416248136.5014,17506591319.67353,16648277815.385529,16723772763.14946,16983938857.42239,17465666911.34487,17210198139.887,Q
9,9,0.05,2,14883716817.012035,14848147440.929604,15221968960.288532,15953072794.11752,15855555792.094673,16163256258.372644,16342059505.721119,16533228091.196758,16801854926.067383,17023321096.796288,17059290451.938694,17412864530.290733,16740702398.227543,16946292357.650381,17452818202.615334,17368735984.089813,15400947918.804968,Q
0,9,0.1,202203,13844181233.122417,14141744639.9708,14147614708.21975,14627617759.54198,14274080708.325737,14109471114.107767,14010433506.520426,14201621774.844704,14531712714.555756,14697974932.598436,15153883878.7488,15447809600.663881,15028943005.57604,15504309836.042952,15056175861.549162,15133597488.639282,15801963958.962584,Q
1,9,0.1,5022,11969286427.47672,12639915117.403849,13130398434.733747,13974500217.153477,14602009756.468443,14649176616.27604,14692306554.397804,14924667093.058113,15193469308.266544,15579685520.582092,15620897778.414232,15544054723.074192,15059349930.36206,15321955752.022968,15661334978.396395,15612082855.592813,15503766897.306128,Q
2,9,0.1,1708,11703886189.15896,12272195458.61291,12806994560.75637,13325200704.518284,13623183046.783575,13968487059.726444,14208156439.969734,14591733217.454517,15140564619.668913,15843514346.308613,15997605657.25452,16239791345.69576,15484869425.287254,15895485098.945457,16331320154.46353,16154403702.073635,16159322808.412815,Q
3,9,0.1,735,10859770107.315832,11559408054.566288,12076549278.549253,13140843881.292849,13804072761.084127,14205478763.07276,14362479913.88059,14739410209.839117,15193241713.836502,15654224083.007881,15677309207.191273,15990282599.074099,15425610320.636034,16456973867.803926,17131799619.151962,16959999292.532978,16462671154.511969,Q
4,9,0.1,364,10059565556.874443,10650311942.925732,11460154542.759453,12242114283.771555,12728053880.562511,13291313086.189234,13421703160.091164,13907026262.541332,14836278981.41587,15797748858.909615,16593584661.628473,16849556881.513004,16831024395.98796,17217992690.380733,17875578587.508335,17668627966.576885,17389387841.649418,Q
5,9,0.1,170,9676629230.924831,10192103324.280165,11014510542.037985,11750406813.418293,13083255249.599483,13465473954.385246,14222314176.882633,15017743351.609987,16222397149.204828,16814397791.949749,17353486488.314,17275451117.08247,16920888847.04226,17067818390.183146,16737884219.05918,16316456129.144491,15980554605.525465,Q
6,9,0.1,72,9006561008.938934,9547890227.296957,10060875612.963997,11005645047.71569,11997019645.368038,12746407320.479006,12941527816.701616,13498606248.99659,15239245701.154526,15879195834.923841,17215967623.193916,18219547913.89989,17902633126.15467,18508431938.086224,18658509057.763046,18663379755.404385,18499112469.987167,Q
7,9,0.1,26,10975305677.285332,11290360163.033142,12236654710.830812,12954660895.366308,12910237250.561476,12925830079.30737,13077244663.879803,14108134490.26316,15641683766.55688,16091337546.748016,16233581134.865599,16443711683.718933,15252799045.280832,15997570869.073614,16389702773.494448,15406657649.025011,14472639699.829927,Q
8,9,0.1,8,7220749346.614648,7207199042.563179,7759561513.963343,8171571767.642458,8170799942.961461,8220637755.338413,8326687266.265279,12898437587.220284,17962477253.092342,18265875187.705284,18335113364.80319,18531845425.5054,16847601961.75193,16992638177.560173,17526567926.065235,18468935401.102386,17986391952.83553,Q
9,9,0.1,2,13588702149.43256,13570123862.20433,14229903222.540327,15595952092.111212,15409026200.54419,16009746278.507437,16363096714.113228,16748963083.536049,17307512921.223007,17774319554.596405,17848153807.47097,18609808434.922897,17175758796.436996,17598503291.048767,18682327169.610317,18516105719.569397,14565092115.607464,Q
0,9,0.25,202125,14661926831.222548,14959538992.89429,14792836168.47787,15743120447.481989,15321065917.853453,14850441844.402538,14593503290.19958,14934466592.21097,15402578330.874723,15797951729.154554,16718367026.415833,17216745833.58346,15994220911.892323,17107750491.206316,16958190238.39912,17154796331.81008,18079376535.46568,Q
1,9,0.25,5075,11915919236.517117,12924086167.402725,13424566141.71782,14865352277.605038,15547327930.312077,15219991504.051332,15359301738.847343,15860004158.493843,16328912203.467821,17051474052.650793,17604001855.861984,17558541127.687527,16085275921.605858,17023540305.769403,17978124584.191944,17864098465.245804,17655611093.46693,Q
2,9,0.25,1727,11455180189.523819,12348619697.26274,13000547126.89854,14138122732.610056,14458938692.839298,14790159875.135445,14892912992.185278,15582937554.32355,16301457695.415947,17260243033.756165,18026203936.736057,18370882944.781025,16270312348.343018,17454834748.67478,18743043763.906414,18545928331.512543,18655037574.33017,Q
3,9,0.25,742,10523956311.330418,11534348164.110563,12199680620.36823,13796258787.353731,14714933655.847303,15047017231.925089,15007201972.35646,15660462315.035393,16474501290.484272,17450508348.58267,17738727879.469147,18209008999.31935,16359025867.346207,18133780768.77664,19419254025.542774,19206196043.601494,18779598719.072956,Q
4,9,0.25,365,9513200912.516176,10594257790.186708,11618445206.19465,13103652885.115139,13468048710.679232,14010456620.4189,14023336609.056139,14548795464.75531,15615502644.49003,17511987349.05721,18518578130.019497,18968360801.764526,17971388946.593597,19179708453.329758,20565121239.555843,20461920230.367424,20113702837.829075,Q
5,9,0.25,167,9101453911.614746,9982709494.972116,11063511802.624062,12530760949.292244,13963405967.928488,14323048807.976288,15040353138.474623,16374358728.565754,17723373173.369682,18686798820.705357,19322687979.371178,19586944132.15168,17968303074.827465,18777365987.54484,19201627326.205177,18650618845.749058,17907290885.20032,Q
6,9,0.25,72,7971395254.675964,8703503788.683754,9180854714.768675,10662081220.151194,12027466629.182598,12754452734.530598,12960878565.587914,13883804671.66271,16150457051.590807,17597416314.75956,19346981004.574604,20705250430.742508,19298981940.616405,20958073319.39607,21432299748.154167,21606224488.619347,21435622376.49581,Q
7,9,0.25,27,10798348975.27393,11732082560.918129,12493604971.879042,13967552416.523846,13659926613.652248,13644605831.963568,14150298124.911377,15446994750.913382,17189925319.22412,18468198983.401722,18783682456.130627,19360756553.73585,16934393116.68648,19033593267.250072,20173540901.95145,17945904637.266186,16184306488.249905,Q
8,9,0.25,8,6374159011.640354,6254323522.544497,7406892221.450192,8568629750.830158,8457325816.389606,8618254253.12009,8844584203.334435,12244277447.70455,20600437923.71352,21734312057.97079,21879655784.62371,22546594846.317905,18276155443.420498,18652456082.561802,20281812729.179565,22658400775.112656,21563034985.359444,Q
9,9,0.25,2,10418781244.706898,10660825096.498356,11797116592.90678,14591126781.503925,14180007655.783283,15579270560.273186,16431679945.09254,17423666734.59276,18991764252.210773,20360273830.598747,20561201132.078194,22948611836.667946,18585142933.005543,19735836032.172386,23059296755.388603,22665131229.0916,12494817062.559784,Q
0,9,0.5,202192,21891940548.14355,20736924493.712017,19449797229.52342,21542404532.97041,20628500478.270107,19084003505.228676,18411492556.916847,19101395575.175552,19843406234.63716,20761342094.635387,23027689640.30024,24079279312.01758,20670221845.5574,23515895592.303257,24477953301.644867,24951612897.60579,27258649740.174786,Q
1,9,0.5,5062,17973187696.11596,18788702263.156578,18290451713.242905,20835480028.687317,21150812039.06321,19876074989.45605,19195525597.86259,20268960064.16987,20814129401.444145,22477756684.322887,24545873575.2019,24324012526.05421,20565656801.769566,23049683088.50061,25637985906.392536,25716042282.48648,25873111265.03123,Q
2,9,0.5,1718,16455905360.952654,17080189598.337906,17373806813.866753,19636336377.21356,19386820806.98563,18818877335.95868,18551262311.449665,20032491461.29471,20973924319.070217,22591358323.85723,25067652105.955112,25602227634.145073,20142476988.10599,23623735591.112686,27591884549.884186,27764356872.132298,28820335903.67912,Q
3,9,0.5,732,15772077623.269457,18068838045.24445,17501723684.521446,19261214590.971203,19822618961.518284,19292165945.26499,18596221188.5391,20010561838.42301,21025385953.60618,23392657956.004257,24603481695.227802,26380106556.44152,20202410974.778843,23490998470.7459,26483760450.50449,27660044853.514053,27568058800.87029,Q
4,9,0.5,339,14238143883.438452,17309509909.339745,17741376585.963326,20990303184.668446,18880319350.636936,20168415380.190655,17785783469.670628,17331414215.23567,18960109924.57365,22694630787.364445,23590412350.53619,24020388807.851826,22162395577.88363,24763119526.920403,28076364614.829613,28092996712.23052,32224627982.253235,Q
5,9,0.5,154,12270219745.721445,15829870972.373997,16979267106.289625,23143118755.101475,21422038998.67531,18308660790.060356,18605792347.224567,21163327515.272392,24297261816.19393,25948551264.096245,26867373001.525772,25331427435.027706,21441068319.445156,23632362828.77116,26510405026.78375,25061795998.263794,23337225558.63426,Q
6,9,0.5,69,22401254809.818245,23375266130.607952,15896271699.902481,16677405031.328798,16869987619.438713,16291232467.101032,15437283222.991888,17070477651.559568,19680026462.33023,21339887861.81971,23300442103.204002,24937503826.305637,21232564619.032303,25236358063.025734,26873207751.808266,28186716691.562363,29568371300.51582,Q
7,9,0.5,31,16139872363.37332,20167954249.279057,13681501089.184801,14067002456.199957,12674549986.228136,12613103937.441519,13498560490.719223,15693460008.457989,18544837834.743126,22144739409.38478,23416437799.799454,30388821952.924282,26812788667.208107,31829708139.382755,34087124916.87011,28375805071.190735,24637964537.799824,Q
8,9,0.5,10,8713107443.06644,8717437095.68544,10553277494.862999,13824941380.56986,13670497379.917793,13873446692.010113,14257054933.73336,17257648485.56378,25420979921.61106,28903609841.91631,29591404894.701374,25988008456.695583,16899829188.937532,19044675642.655067,25001373748.84703,27721941901.87432,22913331674.012558,Q
9,9,0.5,3,6864878325.003222,7838575006.617531,9072178106.06001,13117037313.317081,12454765092.70748,14956988631.834938,16564658226.658716,18646786069.570198,30011229267.283394,35525416079.97625,35385151690.11153,46849606611.11382,30854176017.2615,34006881418.478996,45978855996.206345,48261960536.55589,26091683749.06498,Q
0,9,0.02,27959,12153929803.707024,12419492728.497063,13229609217.575588,13536470002.684187,13759912808.854504,14019019183.413755,14000149951.210234,14252456052.811428,14629662253.219149,15155536755.4768,15179842761.931908,15146290796.838799,15165156701.492767,15168848963.119875,15221300943.34211,15090939206.772789,14917622597.893192,P
1,9,0.02,26866,11553970440.45252,11991139977.89061,12438272202.468485,12636329132.240229,13090024313.501577,13343757647.65456,13703546333.860025,13781347465.545237,15159711130.95006,15354826004.849157,15679442082.65255,15940308442.545923,16179085941.128824,16468969680.088646,16710000212.936293,16799460063.68985,16923456604.158848,P
2,9,0.02,26400,11038800007.20366,11242607142.543734,11818657327.106478,12319806985.464622,12534977203.455364,12604438370.722658,12826710635.688286,13302328649.511667,13649829824.56262,13766191463.190485,13885473854.344845,13817590845.430656,13733958425.959686,13839182312.498096,13920574107.976318,13875285364.137705,13806851818.298605,P
3,9,0.02,23900,11255632629.729094,11174911946.472082,11561985281.798206,11692753656.833687,11814156660.67916,12075358540.247211,12153501624.448483,16321405402.306114,16894945636.52888,16892351493.023159,17241609009.397213,17877764546.743305,17516379717.696373,17519136664.167057,17526775603.1317,17501173328.865097,17305332166.432182,P
4,9,0.02,22907,10370052112.800953,10461356465.488392,10674612241.613802,11173702146.561314,11356918237.199623,11504554670.809141,11597209557.448368,14818394600.007608,17083001394.043825,17480399470.868423,17652107758.69362,17913569866.622967,17696632753.422443,17935641982.529022,18007452749.618587,18138420367.221874,18156729771.477142,P
5,9,0.02,21047,12092549212.837458,12802899298.55001,13362771244.6403,13786991801.388838,14431827899.246756,14477889225.199268,14578940101.477419,15042010783.038265,15467744628.662457,16031623031.293663,15928659837.804506,16168663096.911514,15830637063.706627,16127430161.573189,16081233041.347717,16117388187.636889,15868375635.426971,P
6,9,0.02,20483,13311736274.67101,13353625998.12007,13557408579.22757,14018236966.395102,14007348678.369911,14207026813.9628,14381043278.53997,14487021685.739817,14830018804.96222,14968008712.465275,14987995709.41834,15097809109.283474,14970632691.822037,14983462157.255634,15111261999.20087,15041709870.44254,14250558061.183775,P
7,9,0.02,16585,11592176225.352785,11748262628.416761,12099762050.302683,12395402743.780981,12797386455.665796,13388975779.862507,13617286305.404587,13626488125.469368,14339109145.402506,14761140687.813383,15769000305.334568,15823490461.669483,17172298570.33128,16943313439.390635,16593679424.702936,16495289264.15549,16427184818.364223,P
8,9,0.02,16507,11285576760.97758,11538037826.575924,11916218459.86658,12473151346.205637,13269146737.371536,13807956205.193832,14109350621.874922,14671058402.64699,15716345612.507986,15725209117.074474,16042878688.116493,16118334192.735622,15677423483.177511,16052251460.050165,15692428948.444683,15608950601.932856,15853349967.57561,P
9,9,0.02,7656,12323043010.985697,12691499614.799839,13198618476.75102,13577315598.30036,13932211511.133266,14067247931.325253,14136814494.585728,14997724972.155104,15309187451.610825,15361257062.96691,15517026644.753468,15541491807.595964,15373245670.554756,15094140912.341152,15313488227.791698,14578256678.664001,14552846569.685965,P
0,9,0.05,27959,11798315624.508554,12173006050.415949,13028477727.941664,13542334078.593248,13765186198.164223,14033371047.393267,14037611966.876945,14301140359.114325,14717556852.306345,15237791400.961945,15384160216.622519,15416005070.923822,15252823715.74271,15371153726.41595,15506589840.221191,15348533755.30748,15047371566.203579,P
1,9,0.05,26866,11345228683.980473,11847929843.178846,12328351843.564524,12651731598.054659,13131451933.601309,13374875739.788126,13733537389.443012,13791001736.917953,15069522405.511713,15498219377.000854,15841211504.377403,16188636686.837595,16131048880.199463,16628437159.76387,16976925162.735186,17059264308.730843,17100217978.159725,P
2,9,0.05,26449,10557968090.449078,10912562988.670534,11616963511.012436,12251726009.081566,12497783111.107738,12545075200.408731,12829809155.124073,13402258646.31141,13771264854.647161,13950539594.946611,14110495954.117887,14090409319.044405,13838347214.470297,14038826676.68108,14202714307.296476,14123320777.806644,13990137123.743479,P
3,9,0.05,23877,11140956370.095455,10992857883.848316,11438070653.227173,11688118342.20026,11808961544.004208,12087118087.645697,12120487452.173674,16231472281.965147,17049343048.842846,17163047691.864595,17486348290.842033,18217356528.36526,17386914827.565582,17517341086.180664,17642427182.426235,17865844664.095814,17513061543.311283,P
4,9,0.05,22739,10074223821.514143,10244491593.173765,10519793217.869581,11127427946.22862,11381062593.467909,11530046684.051098,11622962250.461163,13682036295.459911,17346899216.76737,17826758558.816517,17997548900.491318,18388986688.64966,17883169964.27183,18270768747.976562,18497561631.858982,18710697374.26487,18747915070.145733,P
5,9,0.05,21047,11700205934.68102,12517065575.105246,13063112828.408499,13558672536.175575,14321761797.541492,14383006709.329521,14469258206.23625,14985860750.470621,15510988340.390366,16162995960.495525,16186137672.296825,16456335974.068012,15946637519.578634,16419354286.057465,16503457288.206127,16413481684.316416,15991762209.263498,P
6,9,0.05,20483,12576842990.610147,12500692935.392704,12928064742.08697,13823506153.14895,13798482962.964487,14144168563.19912,14402741970.888868,14666541690.824049,15210128171.91756,15467601611.32981,15522640267.897001,15790767958.315258,15205562531.362797,15308930361.881756,15762696331.607147,15712220070.56328,13710797597.663994,P
7,9,0.05,16610,11266821081.847149,11526337830.927486,11887825713.605513,12304594100.211512,12676491542.382578,13288546664.812544,13529534066.361835,13634843611.512972,14414033625.577497,14929816082.96987,15966231864.373674,16074526342.807526,17272588728.310104,17177748213.427563,16968325527.606195,16868726517.582405,16759624930.944546,P
8,9,0.05,16507,11033762276.23495,11368849850.105576,11791311799.162329,12509843295.019878,13308925949.901632,13847970636.167532,14182611337.532818,14766794999.000282,15892283357.420183,15992215032.52787,16354811286.057665,16282098969.49752,15621774155.274696,16134483253.018599,15858302924.629704,15676533674.997448,15904310660.28933,P
9,9,0.05,7773,12014009168.265636,12553925779.710655,13067587810.013163,13558782327.440594,13902909976.878109,14083296217.907225,14153808176.190577,14985199223.0049,15424469606.875883,15568572324.228981,15773230330.788488,15846445234.783403,15427242083.880314,15345747596.51047,15582198569.818487,14687466895.654348,14563481984.733532,P
0,9,0.1,27959,11338514264.48058,11861029480.093649,12784533769.308432,13628531976.726925,13856315148.94095,14122500040.9764,14157497347.752571,14452708485.864574,14921837061.96814,15502982406.401978,15800516164.50141,15938313488.72249,15470725597.346144,15787696612.011734,16069191389.172491,15867429513.552856,15410855927.595741,P
1,9,0.1,26866,11124823122.894064,11740715591.912653,12249435308.609888,12779726031.90349,13286388868.865498,13491235455.557116,13839178755.662296,13883150747.008299,15019305176.319445,15805045929.733118,16189545209.523752,16680317488.724691,16130951099.64259,16991862431.703283,17517078434.76663,17606390991.691223,17502376792.326515,P
2,9,0.1,26443,9926773180.409895,10469442058.569942,11366956691.021807,12195117676.721346,12488343297.2632,12495439221.581203,12875047444.114933,13613010264.222116,14016895606.499758,14303708679.997797,14555298543.062454,14606056724.792852,14067182922.799238,14433456899.011963,14762672859.225044,14608798024.042568,14407557725.92322,P
