time_window,ID,degree_size,total_vart,log_ID_degree
0,350290995,72,544866,1.8573324964312685
0,350291019,1,1978202,0.0
0,350291886,15,162708,1.1760912590556813
0,350292322,1,190561,0.0
0,350293049,67,7550982,1.8260748027008264
0,350293213,33,11952637,1.5185139398778875
0,350293676,1,17793,0.0
0,350296414,5,41871,0.6989700043360189
0,350299046,3,16053,0.47712125471966244
0,350301271,109,674578,2.037426497940624
0,350301776,4,41596,0.6020599913279624
0,350303244,14,27566,1.146128035678238
0,350303640,1,1715,0.0
0,350306593,6,165908,0.7781512503836436
0,350309480,3,22519,0.47712125471966244
0,350309712,6,62242,0.7781512503836436
0,350312120,12,227060,1.0791812460476249
0,350312823,7,8785,0.8450980400142568
0,350319455,102,4175322,2.0086001717619175
0,350324695,423,30999640,2.6263403673750423
0,350324885,1,756,0.0
0,350325288,18,247232,1.255272505103306
0,350326484,4,1889450,0.6020599913279624
0,350327797,1,11283,0.0
0,350332045,1,5349,0.0
0,350332433,10,5576188,1.0
0,350333977,3,1431920,0.47712125471966244
0,350335261,8,1232259,0.9030899869919435
0,350335675,30,44042,1.4771212547196624
0,350335964,1,224196,0.0
0,350337002,43,280013,1.6334684555795866
0,350341012,1,35444,0.0
0,350344578,4,43258,0.6020599913279624
0,350351557,4,2607,0.6020599913279624
0,350351763,5,41762,0.6989700043360189
0,350357448,1,16458,0.0
0,350359469,1,104,0.0
0,350359527,1,7182,0.0
0,350360038,1,20276,0.0
0,350363008,6,249783,0.7781512503836436
0,350365649,6,2517511,0.7781512503836436
0,350366530,1,349520,0.0
0,350366696,1,7165,0.0
0,350366712,44,2215242,1.6434526764861874
0,350366738,2,33874,0.3010299956639812
0,350371308,11,182934,1.041392685158225
0,350372447,1,47717,0.0
0,350380770,1,116819,0.0
0,350387262,7,21390,0.8450980400142568
0,350388377,3,156570,0.47712125471966244
0,350389730,27,1078660,1.4313637641589874
0,350389995,9,930034,0.9542425094393249
0,350391736,12,73906,1.0791812460476249
0,350393773,25,203964,1.3979400086720377
0,350395398,4,94253,0.6020599913279624
0,350397295,1,2782,0.0
0,350398004,3,31960,0.47712125471966244
0,350399275,3,1569439,0.47712125471966244
0,350399952,1,62030,0.0
0,350405999,13,16287,1.1139433523068367
0,350410841,6,13800,0.7781512503836436
0,350416707,11,42280,1.041392685158225
0,350419271,1,69173,0.0
0,350421996,2,333837,0.3010299956639812
0,350428132,23,189271,1.3617278360175928
0,350428884,3,17754,0.47712125471966244
0,350429213,2,2595,0.3010299956639812
0,350431391,40,489764,1.6020599913279625
0,350431524,5,93607,0.6989700043360189
0,350431755,8,115308,0.9030899869919435
0,350441150,18,284624,1.255272505103306
0,350444188,1,38663,0.0
0,350444253,6,1575108,0.7781512503836436
0,350446704,6,178307,0.7781512503836436
0,350447397,1,149170,0.0
0,350451738,2,2619,0.3010299956639812
0,350452454,13,972972,1.1139433523068367
0,350454377,7,69803,0.8450980400142568
0,350454989,7,28241,0.8450980400142568
0,350460796,34,1523305,1.5314789170422551
0,350464194,4,16541,0.6020599913279624
0,350466371,11,708103,1.041392685158225
0,350467221,1,48021,0.0
0,350474839,2,12905,0.3010299956639812
0,350475133,2,1286,0.3010299956639812
0,350476586,2,27077,0.3010299956639812
0,350484309,65,3056209,1.8129133566428555
0,350485090,2,15160,0.3010299956639812
0,350485736,98,446757,1.9912260756924949
0,350487971,24,19080,1.380211241711606
0,350488474,56,456754,1.7481880270062005
0,350489365,6,658813,0.7781512503836436
0,350490819,11,817438,1.041392685158225
0,350494613,3,619320,0.47712125471966244
0,350496071,1,595360,0.0
0,350498473,1,214259,0.0
0,350499760,33,115191,1.5185139398778875
0,350500518,30,67684,1.4771212547196624
0,350500732,3,92893,0.47712125471966244
0,350503678,1,597,0.0
0,350504403,43,260413,1.6334684555795866
0,350505376,1,561,0.0
0,350506457,1,1194,0.0
0,350506549,1,1464,0.0
0,350508222,4,44950,0.6020599913279624
0,350508271,15,2496466,1.1760912590556813
0,350509139,10,747697,1.0
0,350509790,7,183072,0.8450980400142568
0,350510806,2,3383,0.3010299956639812
0,350511010,3,7691,0.47712125471966244
0,350514345,6,5789224,0.7781512503836436
0,350514618,3,356740,0.47712125471966244
0,350516530,1,35014,0.0
0,350516977,20,66303,1.3010299956639813
0,350517330,2,2934,0.3010299956639812
0,350517629,1,347267,0.0
0,350518841,5,230782,0.6989700043360189
0,350520359,2,46163,0.3010299956639812
0,350520888,1,59684,0.0
0,350523270,2,74139,0.3010299956639812
0,350525424,1,3445766,0.0
0,350526042,26,1607326,1.414973347970818
0,350526323,2,2685,0.3010299956639812
0,350531216,2,932,0.3010299956639812
0,350534830,16,1344813,1.2041199826559248
0,350534921,2,2777136,0.3010299956639812
0,350537353,9,111409,0.9542425094393249
0,350537833,8,19484,0.9030899869919435
0,350538070,1,109763,0.0
0,350538575,1,22359,0.0
0,350538765,1,4035,0.0
0,350543609,3,35126,0.47712125471966244
0,350544896,13,43022853,1.1139433523068367
0,350546347,1,3333,0.0
0,350546644,6,159691,0.7781512503836436
0,350553723,22,115049,1.3424226808222062
0,350554531,2,114069,0.3010299956639812
0,350556783,18,1148898,1.255272505103306
0,350558128,10,444404,1.0
0,350559290,1,53673,0.0
0,350560660,1,73247,0.0
0,350561239,21,25690,1.3222192947339193
0,350562914,104,1243533,2.0170333392987803
0,350564407,1,30343,0.0
0,350567426,1,11641,0.0
0,350567749,2,11203,0.3010299956639812
0,350571998,12,24476,1.0791812460476249
0,350572871,50,119690,1.6989700043360187
0,350575478,1,109001,0.0
0,350576377,4,403820,0.6020599913279624
0,350584314,1,104510,0.0
0,350585816,11,78171,1.041392685158225
0,350587697,1,20555,0.0
0,350588083,1,3201,0.0
0,350594206,2,4664,0.3010299956639812
0,350594594,1,4253,0.0
0,350595187,22,55395,1.3424226808222062
0,350597654,1,88064,0.0
0,350600219,1,11450,0.0
0,350601217,1,190676,0.0
0,350603296,13,64974,1.1139433523068367
0,350604120,5,53044,0.6989700043360189
0,350605804,2,11433,0.3010299956639812
0,350606463,6,58189,0.7781512503836436
0,350611232,1,7318,0.0
0,350612800,7,797504,0.8450980400142568
0,350616561,2,1442,0.3010299956639812
0,350618120,4,41147,0.6020599913279624
0,350618443,8,3647746,0.9030899869919435
0,350620498,9,253150,0.9542425094393249
0,350624268,1,105396,0.0
0,350626990,5,50146,0.6989700043360189
0,350629556,2,6352,0.3010299956639812
0,350630760,20,265287,1.3010299956639813
0,350633939,7,55604,0.8450980400142568
0,350636460,2,5351,0.3010299956639812
0,350643177,20,53647,1.3010299956639813
0,350643680,1,3860,0.0
0,350646626,4,7263766,0.6020599913279624
0,350647087,3,20847,0.47712125471966244
0,350647921,14,69059,1.146128035678238
0,350648929,2,84990,0.3010299956639812
0,350648952,1,14600,0.0
0,350649224,5,86668,0.6989700043360189
0,350649513,6,1358217,0.7781512503836436
0,350649646,25,148812,1.3979400086720377
0,350651717,14,125989,1.146128035678238
0,350656179,5,384846,0.6989700043360189
0,350656898,2,2924,0.3010299956639812
0,350658167,4,74843,0.6020599913279624
0,350659876,1,14724,0.0
0,350661849,1,229,0.0
0,350664801,2,106715,0.3010299956639812
0,350668174,29,123849,1.462397997898956
0,350672259,2,6124,0.3010299956639812
0,350672424,2,1064,0.3010299956639812
0,350674073,10,229817,1.0
0,350676052,6,31739,0.7781512503836436
0,350679189,1,12973,0.0
0,350679478,8,362853,0.9030899869919435
0,350684387,1,4900321,0.0
0,350686770,6,16657,0.7781512503836436
0,350688511,1,141,0.0
0,350692141,1,2158,0.0
0,350693586,3,1855830,0.47712125471966244
0,350694154,6,116205,0.7781512503836436
0,350694378,2,86,0.3010299956639812
0,350695664,2,5582,0.3010299956639812
0,350696712,3,46532,0.47712125471966244
0,350700407,316,4301358,2.499687082618404
0,350703526,1,167,0.0
0,350706545,1,1872,0.0
0,350709531,2,380715,0.3010299956639812
0,350712733,2,17224,0.3010299956639812
0,350714408,10,9802,1.0
0,350715538,1,3054,0.0
0,350716718,1,8080,0.0
0,350719258,1,932222,0.0
0,350722823,1,1421,0.0
0,350729547,3,43092,0.47712125471966244
0,350737490,6,5614,0.7781512503836436
0,350738548,2,41342,0.3010299956639812
0,350740767,1,1171,0.0
0,350743142,3,52886,0.47712125471966244
0,350744496,23,1416214,1.3617278360175928
0,350746517,3,10954,0.47712125471966244
0,350746764,2,21343,0.3010299956639812
0,350750980,1,2404,0.0
0,350752150,16,25567,1.2041199826559248
0,350752655,2,103542,0.3010299956639812
0,350753612,21,447328,1.3222192947339193
0,350753828,2,4797,0.3010299956639812
0,350759866,1,233,0.0
0,350760559,13,100593756,1.1139433523068367
0,350762852,6,138726,0.7781512503836436
0,350770814,1,883,0.0
0,350772018,51,438245,1.7075701760979363
0,350773644,3,2189742,0.47712125471966244
0,350774410,1,24391,0.0
0,350775987,1,52893,0.0
0,350776381,12,158561,1.0791812460476249
0,350776399,40,175688,1.6020599913279625
0,350776423,1,5173,0.0
0,350776589,19,17126,1.2787536009528289
0,350778056,19,4569220,1.2787536009528289
0,350778486,5,336866,0.6989700043360189
0,350779138,1,592,0.0
0,350788519,4,221332,0.6020599913279624
0,350788550,7,241575,0.8450980400142568
0,350789137,15,219453,1.1760912590556813
0,350791042,43,195926,1.6334684555795866
0,350792388,1,572,0.0
0,350797593,245,2474826,2.3891660843645326
0,350800702,6,10490,0.7781512503836436
0,350803565,1,21381,0.0
0,350804936,14,202704,1.146128035678238
0,350806675,3,19580,0.47712125471966244
0,350807863,1,565,0.0
0,350808499,16,149002,1.2041199826559248
0,350808697,9,154038,0.9542425094393249
0,350810479,2,17551,0.3010299956639812
0,350811097,6,243680,0.7781512503836436
0,350811444,5,103392,0.6989700043360189
0,350816377,1,4573,0.0
0,350817664,1,478,0.0
0,350818589,1,1372,0.0
0,350819843,17,549227,1.2304489213782739
0,350821385,12,671029,1.0791812460476249
0,350821880,3,265943,0.47712125471966244
0,350823936,4,465998,0.6020599913279624
0,350827788,38,440745,1.5797835966168101
0,350829065,21,241286,1.3222192947339193
0,350831707,2,99052,0.3010299956639812
0,350832531,1,4069,0.0
0,350834297,80,207448,1.9030899869919435
0,350835948,41,560630,1.6127838567197355
0,350837530,5,9796,0.6989700043360189
0,350838835,44,1216725,1.6434526764861874
0,350839734,5,556001,0.6989700043360189
0,350841664,28,6280927,1.4471580313422192
0,350842753,11,89215,1.041392685158225
0,350846580,22,430629,1.3424226808222062
0,350847273,2,3823,0.3010299956639812
0,350849675,2,57454,0.3010299956639812
0,350849964,318,4767556,2.5024271199844326
0,350853107,4,93158,0.6020599913279624
0,350860102,50,12048072,1.6989700043360187
0,350861423,29,266976,1.462397997898956
0,350864096,10,58116,1.0
0,350864518,3,19685,0.47712125471966244
0,350868493,4,37788,0.6020599913279624
0,350872024,5,12566,0.6989700043360189
0,350875498,20,1479120,1.3010299956639813
0,350877866,13,1377339,1.1139433523068367
0,350880928,1,370,0.0
0,350881207,65,3155078,1.8129133566428555
0,350882643,2,2894,0.3010299956639812
0,350884532,21,547218,1.3222192947339193
0,350885026,1,15320,0.0
0,350885281,14,113972,1.146128035678238
0,350885711,1,1964,0.0
0,350886008,3,315326,0.47712125471966244
0,350886784,9,3322286,0.9542425094393249
0,350887303,32,4991545,1.505149978319906
0,350888285,4,13368,0.6020599913279624
0,350893467,1,55928,0.0
0,350895595,8,96792,0.9030899869919435
0,350896999,11,1430476,1.041392685158225
0,350903936,3,18412,0.47712125471966244
0,350906079,3,52856,0.47712125471966244
0,350906525,1,852,0.0
0,350906962,63,4341058,1.7993405494535817
0,350907077,1,275210,0.0
0,350910766,4,62532,0.6020599913279624
0,350916748,4,104802,0.6020599913279624
0,350917779,2,69834,0.3010299956639812
0,350923181,3,11800,0.47712125471966244
0,350923488,3,26612,0.47712125471966244
0,350925640,11,99948,1.041392685158225
0,350927349,3,24025,0.47712125471966244
0,350928552,4,7568,0.6020599913279624
0,350931309,17,138737,1.2304489213782739
0,350933503,1,2586,0.0
0,350939856,2,80963,0.3010299956639812
0,350941068,5,219370,0.6989700043360189
0,350942140,1,2211,0.0
0,350943999,1,51356,0.0
0,350947032,17,215128,1.2304489213782739
0,350947743,92,6639703,1.9637878273455553
0,350950036,10,460711,1.0
0,350955480,18,639831,1.255272505103306
0,350955845,1,2632,0.0
0,350956223,1,297352,0.0
0,350961975,17,148843,1.2304489213782739
0,350963542,2,1250082,0.3010299956639812
0,350965794,6,623643,0.7781512503836436
0,350966586,19,30423,1.2787536009528289
0,350972956,2,81101,0.3010299956639812
0,350973426,2,33813,0.3010299956639812
0,350976056,6,33646,0.7781512503836436
0,350976270,5,137803,0.6989700043360189
0,350976395,1,22459,0.0
0,350976452,9,40875,0.9542425094393249
0,350977807,4,49458,0.6020599913279624
0,350978243,1,18294,0.0
0,350979407,1,114,0.0
0,350982484,11,7876026,1.041392685158225
0,350985123,1,15328,0.0
0,350988184,23,45372224,1.3617278360175928
0,350988390,6,175772,0.7781512503836436
0,350991428,1,35902,0.0
0,350993556,27,1311363,1.4313637641589874
0,350994273,11,345590,1.041392685158225
0,350998365,4,6693,0.6020599913279624
0,350998571,2,42539,0.3010299956639812
0,350999793,3,133804,0.47712125471966244
0,351000856,43,470398,1.6334684555795866
0,351002050,2,111738,0.3010299956639812
0,351003751,32,96430,1.505149978319906
0,351004486,8,125008,0.9030899869919435
0,351005020,6,66023,0.7781512503836436
0,351005582,1,467033271,0.0
0,351007232,1,9929,0.0
0,351007448,16,930465,1.2041199826559248
0,351014287,15,182936,1.1760912590556813
0,351015342,3,1148,0.47712125471966244
0,351016126,10,311641,1.0
0,351018247,16,545430,1.2041199826559248
0,351019245,13,7209855,1.1139433523068367
0,351020797,1,607,0.0
0,351023064,3,32983,0.47712125471966244
0,351025879,22,604650,1.3424226808222062
0,351027370,3,24678,0.47712125471966244
0,351031844,13,4387978,1.1139433523068367
0,351032230,4,75797,0.6020599913279624
0,351035613,1,116720,0.0
0,351035787,14,696067,1.146128035678238
0,351037882,19,960041,1.2787536009528289
0,351038666,1,4678,0.0
0,351040894,4,469341,0.6020599913279624
0,351042155,21,1001908,1.3222192947339193
0,351044607,13,103550,1.1139433523068367
0,351046842,12,82268,1.0791812460476249
0,351048749,3,29373,0.47712125471966244
0,351049135,1,282,0.0
0,351049903,7,24315,0.8450980400142568
0,351051917,1,45904,0.0
0,351053673,15,651188,1.1760912590556813
0,351053848,8,6792643,0.9030899869919435
0,351058201,1,33920,0.0
0,351058813,8,35759,0.9030899869919435
0,351059092,1,1207,0.0
0,351061049,2,250755,0.3010299956639812
0,351061403,4,224387,0.6020599913279624
0,351063375,1,2869,0.0
0,351064951,7,439211,0.8450980400142568
0,351067210,5,12336,0.6989700043360189
0,351069349,1,43547,0.0
0,351069729,12,218513,1.0791812460476249
0,351071964,2,32586,0.3010299956639812
0,351073812,8,8554554,0.9030899869919435
0,351075148,11,575328,1.041392685158225
0,351077060,30,79606,1.4771212547196624
0,351081518,12,1036478,1.0791812460476249
0,351083902,5,8988,0.6989700043360189
0,351087879,10,127413,1.0
0,351091137,10,46747,1.0
0,351092911,19,2045146,1.2787536009528289
0,351100730,3,87104,0.47712125471966244
0,351103197,3,397902,0.47712125471966244
0,351106463,1,899,0.0
0,351106737,2,121409,0.3010299956639812
0,351109186,16,401371,1.2041199826559248
0,351109913,9,1989298,0.9542425094393249
0,351115050,5,14490,0.6989700043360189
0,351115738,3,64235,0.47712125471966244
0,351116835,5,70157,0.6989700043360189
0,351119482,10,456025,1.0
0,351123427,2,3312908,0.3010299956639812
0,351124672,10,85744,1.0
0,351125109,4,152701,0.6020599913279624
0,351127444,1,28965,0.0
0,351127816,10,1906684,1.0
0,351128343,11,21512240,1.041392685158225
0,351128889,4,81967,0.6020599913279624
0,351134697,2,8651,0.3010299956639812
0,351137633,1,78274,0.0
0,351141064,1,2132,0.0
0,351147053,10,85428,1.0
0,351150859,64,2240376,1.806179973983887
0,351152756,1,1002,0.0
0,351154364,93,13500161,1.968482948553935
0,351154521,2,79525,0.3010299956639812
0,351159033,1,78802,0.0
0,351170659,5,163401,0.6989700043360189
0,351172341,4,34613,0.6020599913279624
0,351177407,11,252913,1.041392685158225
0,351185087,2,4477386,0.3010299956639812
0,351186036,4,9930235,0.6020599913279624
0,351186721,2,3756,0.3010299956639812
0,351190426,17,338952,1.2304489213782739
0,351191184,1,64941,0.0
0,351191770,2,920,0.3010299956639812
0,351193347,79,953981,1.8976270912904414
0,351195748,1,2236,0.0
0,351197967,1,7308,0.0
0,351198262,4,235222,0.6020599913279624
0,351199732,33,7564464,1.5185139398778875
0,351207808,1,78561,0.0
0,351210083,25,71220,1.3979400086720377
0,351210141,1,359828,0.0
0,351211263,1,264774,0.0
0,351211602,6,86094,0.7781512503836436
0,351212519,19,298917,1.2787536009528289
0,351214028,13,1437899,1.1139433523068367
0,351215231,79,156494,1.8976270912904414
0,351216296,5,81168,0.6989700043360189
0,351216924,15,166033,1.1760912590556813
0,351217583,1,4053,0.0
0,351217658,170,79038118,2.230448921378274
0,351221361,15,1676644,1.1760912590556813
0,351221478,1,112969,0.0
0,351225321,8,455501,0.9030899869919435
0,351226550,1,88037,0.0
0,351228226,5,178995,0.6989700043360189
0,351232608,57,396162,1.7558748556724915
0,351234398,1,40636,0.0
0,351238985,20,521696,1.3010299956639813
0,351239504,33,965426,1.5185139398778875
0,351247457,2,95298,0.3010299956639812
0,351249412,2,46757,0.3010299956639812
0,351251194,24,76647216,1.380211241711606
0,351251632,17,73255,1.2304489213782739
0,351255963,12,54829,1.0791812460476249
0,351257787,9,386906,0.9542425094393249
0,351258009,3,300851,0.47712125471966244
0,351258801,20,571300,1.3010299956639813
0,351259064,1,85372,0.0
0,351260773,5,73014,0.6989700043360189
0,351261631,1,55895,0.0
0,351263819,3,282897,0.47712125471966244
0,351266556,72,475580,1.8573324964312685
0,351266721,28,749799,1.4471580313422192
0,351273339,7,152368,0.8450980400142568
0,351273586,2,4913308,0.3010299956639812
0,351274626,56,377693,1.7481880270062005
0,351276563,2,2845164,0.3010299956639812
0,351276738,19,76805,1.2787536009528289
0,351276852,138,22884221,2.1398790864012365
0,351279641,2,768795,0.3010299956639812
0,351279914,1,5612,0.0
0,351281118,7,1318412,0.8450980400142568
0,351289327,3,467719,0.47712125471966244
0,351292214,2,12518,0.3010299956639812
0,351294228,1,490147,0.0
0,351296090,2,86743,0.3010299956639812
0,351296223,45,2252155,1.6532125137753437
0,351298294,25,199772,1.3979400086720377
0,351298666,11,283690,1.041392685158225
0,351298732,4,264649,0.6020599913279624
0,351299177,3,4177522,0.47712125471966244
0,351302088,4,14915,0.6020599913279624
0,351304050,1,17815,0.0
0,351305180,2,39140,0.3010299956639812
0,351306022,37,27759180,1.568201724066995
0,351308598,7,316044,0.8450980400142568
0,351311121,15,44946,1.1760912590556813
0,351311477,1,135784,0.0
0,351313150,4,93116,0.6020599913279624
0,351316476,41,172500,1.6127838567197355
0,351317110,1,11399,0.0
0,351320890,18,117923,1.255272505103306
0,351322722,4,146160,0.6020599913279624
0,351322730,12,77650,1.0791812460476249
0,351324009,6,2828878,0.7781512503836436
0,351325832,19,760295,1.2787536009528289
0,351327622,2,21536,0.3010299956639812
0,351328836,4,73390,0.6020599913279624
0,351329206,7,12938,0.8450980400142568
0,351329230,29,7226586,1.462397997898956
0,351329289,5,7274,0.6989700043360189
0,351330022,37,2393427,1.568201724066995
0,351332473,59,7203970,1.7708520116421442
0,351338116,91,31633,1.9590413923210936
0,351339882,4,36466,0.6020599913279624
0,351343744,3,151236,0.47712125471966244
0,351344650,2,7217,0.3010299956639812
0,351347232,17,4634181,1.2304489213782739
0,351349584,1,152363,0.0
0,351349741,1,121491,0.0
0,351349998,8,69237,0.9030899869919435
0,351350491,3,55036,0.47712125471966244
0,351354717,1,3190,0.0
0,351356076,28,4271840,1.4471580313422192
0,351357348,572,2878441,2.7573960287930244
0,351357702,10,53487,1.0
0,351357892,8,319031,0.9030899869919435
0,351360284,31,2663563,1.4913616938342726
0,351365192,2,563,0.3010299956639812
0,351366414,1,9307,0.0
0,351370804,1,49124,0.0
0,351372677,15,1844241,1.1760912590556813
0,351376108,4,508857,0.6020599913279624
0,351381959,1,3049,0.0
0,351382429,39,7161426,1.591064607026499
0,351385950,1,4970,0.0
0,351386164,98,5389843,1.9912260756924949
0,351386529,2,33453,0.3010299956639812
0,351386677,6,3975604,0.7781512503836436
0,351387360,3,620977,0.47712125471966244
0,351387691,18,1140244,1.255272505103306
0,351388277,1,72176,0.0
0,351393004,41,1724244,1.6127838567197355
0,351393574,8,356060,0.9030899869919435
0,351397096,4,92286,0.6020599913279624
0,351400825,1,138547,0.0
0,351403910,5,523992,0.6989700043360189
0,351411772,1,1067,0.0
0,351412028,11,969043,1.041392685158225
0,351413745,4,28051,0.6020599913279624
0,351413950,15,1085298,1.1760912590556813
0,351414297,65,8751990,1.8129133566428555
0,351417175,35,346632,1.5440680443502757
0,351417423,1,98337,0.0
0,351420468,3,17703,0.47712125471966244
0,351420625,25,18423,1.3979400086720377
0,351421284,1,103850,0.0
0,351422258,15,982523,1.1760912590556813
0,351422829,10,1837825,1.0
0,351423504,2,256546,0.3010299956639812
0,351424056,1,391677,0.0
0,351427604,24,3449283,1.380211241711606
0,351429923,36,7350051,1.5563025007672873
0,351430806,52,44850218,1.7160033436347992
0,351434709,37,137516,1.568201724066995
0,351436217,3,274409,0.47712125471966244
0,351436902,2,378426,0.3010299956639812
0,351437322,4,62297,0.6020599913279624
0,351440169,3,151387,0.47712125471966244
0,351440177,5,463400,0.6989700043360189
0,351453279,2,12230,0.3010299956639812
0,351455621,5,94772,0.6989700043360189
0,351457858,3,299345,0.47712125471966244
0,351464938,9,74790,0.9542425094393249
0,351466495,153,17907870,2.184691430817599
0,351467659,1,71041,0.0
0,351469093,1,7622,0.0
0,351469176,2,8093,0.3010299956639812
0,351478912,2,18213,0.3010299956639812
0,351480702,3,31819,0.47712125471966244
0,351481593,7,54283,0.8450980400142568
0,351485388,10,82745,1.0
0,351486758,2,110526,0.3010299956639812
0,351488457,3,3814,0.47712125471966244
0,351490560,52,3146763,1.7160033436347992
0,351491303,39,485340,1.591064607026499
0,351492186,7,695059,0.8450980400142568
0,351493044,13,30112,1.1139433523068367
0,351496856,33,363391,1.5185139398778875
0,351497136,211,383548,2.3242824552976926
0,351499801,6,770885,0.7781512503836436
0,351501408,4,802915,0.6020599913279624
0,351504626,4,7387,0.6020599913279624
0,351504659,2,116928,0.3010299956639812
0,351504782,1,226051,0.0
0,351505672,10,1347800,1.0
0,351505722,19,1456555,1.2787536009528289
0,351505821,1,4099,0.0
0,351507728,3,44587,0.47712125471966244
0,351512223,2,1079609,0.3010299956639812
0,351514534,11,160216,1.041392685158225
0,351515317,4,26771,0.6020599913279624
0,351516455,20,708354,1.3010299956639813
0,351521596,1,537,0.0
0,351528229,1,1074,0.0
0,351529235,21,1048278,1.3222192947339193
0,351530340,8,7293825,0.9030899869919435
0,351531322,3,394150,0.47712125471966244
0,351532270,17,37513,1.2304489213782739
0,351533245,1,15961,0.0
0,351534532,37,206202,1.568201724066995
0,351536834,2,125313,0.3010299956639812
0,351537881,2,609919,0.3010299956639812
0,351538004,91,1060799,1.9590413923210936
0,351539986,3,320543,0.47712125471966244
0,351548193,6,117476,0.7781512503836436
0,351548417,9,257846,0.9542425094393249
0,351548888,5,186393,0.6989700043360189
0,351551395,1,473,0.0
0,351554027,25,514442,1.3979400086720377
0,351556774,90,7876611,1.9542425094393248
0,351558937,21,2489355,1.3222192947339193
0,351559018,16,1021781,1.2041199826559248
0,351559307,17,551125,1.2304489213782739
0,351559760,11,273807,1.041392685158225
0,351559927,2,394,0.3010299956639812
0,351562236,1,8882,0.0
0,351562327,4,57225,0.6020599913279624
0,351566781,3,27075,0.47712125471966244
0,351568910,1,4349,0.0
0,351572300,1,2264,0.0
0,351572888,2,6979896,0.3010299956639812
0,351573209,59,289284,1.7708520116421442
0,351573423,11,506636,1.041392685158225
0,351573654,11,33738,1.041392685158225
0,351573928,79,52730692,1.8976270912904414
0,351574017,62,375334,1.792391689498254
0,351575493,4,6763,0.6020599913279624
0,351576145,1,44507,0.0
0,351576376,136,3921806,2.1335389083702174
0,351577226,3,13488,0.47712125471966244
0,351578059,82,241797,1.9138138523837167
0,351580238,12,720842,1.0791812460476249
0,351582937,1,11730,0.0
0,351584065,4,18284,0.6020599913279624
0,351585468,1,9599,0.0
0,351588421,1,234947,0.0
0,351590872,6,1153640,0.7781512503836436
0,351592233,19,111865,1.2787536009528289
0,351592761,4,70384,0.6020599913279624
0,351595418,6,162708298,0.7781512503836436
0,351595640,1,9683,0.0
0,351597166,38,201969,1.5797835966168101
0,351598412,12,1255069,1.0791812460476249
0,351599113,23,1424626,1.3617278360175928
0,351601901,93,1722994,1.968482948553935
0,351601943,77,3161770,1.8864907251724818
0,351603618,4,273103,0.6020599913279624
0,351605969,1,151135,0.0
0,351606314,2,34518,0.3010299956639812
0,351607866,12,191179,1.0791812460476249
0,351609417,38,219432,1.5797835966168101
0,351610829,1,618307,0.0
0,351611835,3,184716,0.47712125471966244
0,351613807,8,55176,0.9030899869919435
0,351618061,1,21477,0.0
0,351621339,4,493898,0.6020599913279624
0,351621867,1,6131,0.0
0,351622048,3,107392,0.47712125471966244
0,351624101,2,73397,0.3010299956639812
0,351624820,5,173273,0.6989700043360189
0,351630009,185,105099,2.2671717284030137
0,351631171,9,19772,0.9542425094393249
0,351632500,2,3851,0.3010299956639812
0,351634670,10,367007,1.0
0,351639315,4,1554590,0.6020599913279624
0,351640461,1,3889,0.0
0,351640495,11,477067,1.041392685158225
0,351642152,18,111646,1.255272505103306
0,351643390,5,60445,0.6989700043360189
0,351644562,12,452605,1.0791812460476249
0,351645544,2,457142,0.3010299956639812
0,351648266,17,212618,1.2304489213782739
0,351648795,34,83283,1.5314789170422551
0,351650163,1,119994,0.0
0,351650411,1,9282,0.0
0,351651104,1,72853,0.0
0,351656897,2,32,0.3010299956639812
0,351657572,23,3204301,1.3617278360175928
0,351657705,5,45812,0.6989700043360189
0,351658737,1,915,0.0
0,351660808,3,27332,0.47712125471966244
0,351662424,1,183430,0.0
0,351663893,1,24379,0.0
0,351667928,10,93943,1.0
0,351668629,32,1470875,1.505149978319906
0,351669767,6,1472909,0.7781512503836436
0,351670567,4,30702,0.6020599913279624
0,351670823,71,272594390,1.8512583487190752
0,351671839,6,14423,0.7781512503836436
0,351677547,2,9852,0.3010299956639812
0,351679410,32,819286,1.505149978319906
0,351680558,1,78340,0.0
0,351684410,9,328908,0.9542425094393249
0,351687728,1,39502,0.0
0,351688536,5,200071,0.6989700043360189
0,351689989,3,17670,0.47712125471966244
0,351690029,4,2571,0.6020599913279624
0,351690243,3,2516179,0.47712125471966244
0,351690292,2,946,0.3010299956639812
0,351697586,6,1071827,0.7781512503836436
0,351697925,2,32355,0.3010299956639812
0,351698659,3,17879,0.47712125471966244
0,351699376,7,455060,0.8450980400142568
0,351699459,1,307650,0.0
0,351701081,2,64541,0.3010299956639812
0,351702055,1,4076,0.0
0,351703194,9,402848,0.9542425094393249
0,351704606,1,285657,0.0
0,351705298,24,117843937,1.380211241711606
0,351705421,17,92421,1.2304489213782739
0,351708433,10,2516237,1.0
0,351709704,13,123731,1.1139433523068367
0,351709795,6,441685,0.7781512503836436
0,351713151,1,1442,0.0
0,351718010,15,220918,1.1760912590556813
0,351722202,2,415574,0.3010299956639812
0,351723440,121,739357,2.08278537031645
0,351724752,1,100407,0.0
0,351725502,5,33668,0.6989700043360189
0,351725833,123,785024,2.089905111439398
0,351734520,1,7047,0.0
0,351735360,1,30430,0.0
0,351738265,2,20240,0.3010299956639812
0,351744669,2,203126,0.3010299956639812
0,351744883,12,36297,1.0791812460476249
