ID,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
352551402,1112549.0,878806.0,738145.0,943428.0,763160.0,863113.0,807099.0,756550.0,801530.0,5220279.0,5605697.0,6036976.0,5391400.0,5442460.0,5296102.0,5312152.0,5630195.0
352554661,20306624.0,20926022.0,20390926.0,20119688.0,21390903.0,36991804.0,35281565.0,34399595.0,34709010.0,33825164.0,32568296.0,30309096.0,27378437.0,26579447.0,28214347.0,24403263.0,27168387.0
352559207,93083.0,70369.0,70992.0,75318.0,78835.0,72272.0,188089.0,31818.0,58496.0,94747.0,187600.0,700873.0,2888579.0,5089854.0,5203397.0,1314950.0,929460.0
352564934,717877.0,571670.0,680256.0,993126.0,731577.0,1006220.0,1473556.0,1120378.0,1739801.0,1079710.0,2032664.0,3200278.0,4216072.0,2192829.0,894501.0,1162371.0,461255.0
352571582,261013.0,675865.0,1055161.0,1135708.0,1109591.0,1684695.0,1715167.0,2005201.0,2708058.0,4137065.0,4519701.0,4281557.0,3132276.0,3584301.0,4305305.0,4447870.0,4620116.0
352572937,1115211.4545454546,1115211.4545454546,1115211.4545454546,1115211.4545454546,1115211.4545454546,5000.0,9336.0,2731.0,89313.0,38337.0,1115211.4545454546,6431495.0,2834779.0,1748508.0,427280.0,673100.0,7447.0
352576805,2328770.0,1409723.0,1612048.0,1845833.0,3124744.0,2447127.0,3513470.0,2629329.0,2534343.0,2381016.0,2016842.0,2024916.0,1933436.0,2496017.0,2380635.0,2685664.0,2419758.0
352577852,15238112.0,15434881.0,84627.0,140592.0,101156.0,105199.0,16719.0,3890346.25,3890346.25,3890346.25,1484.0,3890346.25,3890346.25,3890346.25,3890346.25,3890346.25,3890346.25
352580781,1910516.0,1970069.0,2789933.0,3187424.0,2401515.0,2266612.0,286479.0,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286,2116078.285714286
352581961,2339542.0,1257357.0,1071062.0,614314.0,333530.0,1054161.0,1874755.0,2811066.0,5432.0,725273.0,1100839.6363636365,22744.0,1100839.6363636365,1100839.6363636365,1100839.6363636365,1100839.6363636365,1100839.6363636365
352583090,1935250.0,2042670.0,787857.0,766842.0,2695427.0,3570361.0,4287121.0,505045.0,458802.0,49583.0,111267.0,925928.0,1121050.0,723300.0,810600.0,590110.0,745789.0
352594212,484979.0,510959.0,275201.0,947857.0,1188283.0,1079590.0,906870.0,1324309.0,1708498.0,2206445.0,2949002.0,2844217.0,2177884.0,1973522.0,1173410.0,1450068.4,1450068.4
352600209,415884.0,23254.0,14880563.0,17660860.0,18594587.0,18516404.0,19517044.0,17377092.0,21174657.0,19339166.0,19823084.0,23976002.0,20940627.0,22258649.0,24095275.0,25338530.0,24333638.0
352600456,77014707.0,73275520.0,72254935.0,90876608.0,59785933.0,1975878.0,2764988.0,1575139.0,1001707.0,1218936.0,2037011.0,1773669.0,2927316.0,2447904.0,3628751.0,3141940.0,2423666.0
352610646,15325338.0,18078342.0,14651636.0,17894656.0,20644000.0,19870282.0,17021607.0,16962537.0,18143767.0,28754964.0,27090997.0,23386516.0,11329262.0,12323842.0,12313379.0,8077233.0,6529799.0
352616452,3311918.0,3237310.0,5147537.0,2125340.0,4502312.0,5475438.0,9390355.0,7391220.0,4786940.0,8649899.0,4310625.0,738824.0,947958.0,11649.0,34322.0,12080.0,87964.0
352617633,1378327.0,860126.0,1793147.0,2341345.0,1809521.0,2343538.0,4943040.0,4071606.0,4913236.0,5671041.0,4378766.0,5991419.0,764378.0,2940.0,2947316.4285714286,2947316.4285714286,2947316.4285714286
352618490,2224112.0,5058952.0,4859515.0,5593241.0,7167097.0,4681690.0,7608582.0,6397923.0,5793309.0,5487157.888888889,5487157.888888889,5487157.888888889,5487157.888888889,5487157.888888889,5487157.888888889,5487157.888888889,5487157.888888889
352639991,60401010.0,48573127.0,43032679.0,53543286.0,51419170.0,62362508.0,71348910.0,66014879.0,11500.0,50745229.88888889,50745229.88888889,50745229.88888889,50745229.88888889,50745229.88888889,50745229.88888889,50745229.88888889,50745229.88888889
352645501,685630.0,345801.0,1934468.0,2571914.0,2357525.0,802654.0,1848277.0,1514274.0,1524321.0,2467063.0,2333659.0,4314910.0,1961023.0,1200905.0,1247448.0,1164704.0,1021560.0
352648729,2850436.0,1323536.0,1613397.0,5325851.0,10267616.0,16157822.0,10495644.0,33543221.0,39470893.0,46770709.0,45728746.0,29046339.0,19210748.0,16078381.0,7116870.0,5488310.0,55940.0
352656649,105878235.0,112737899.0,121105257.0,113210019.0,103839530.0,95791442.0,102110744.0,108016782.0,124990430.0,139208081.0,144469941.0,141294013.0,84310156.0,95558746.0,48404221.0,1302227.0,15599.0
352660500,9370721.0,9885352.0,11029773.0,12360056.0,19618.0,259710.0,5583.0,24292447.0,26910572.0,15590267.0,59375.0,28100.0,4452.0,4040.0,7165.0,229662.0,146585.0
352672729,901984.0,1903437.0,2490737.0,2496297.0,1932467.0,1408396.0,733414.0,746736.0,611679.0,545573.0,380008.0,103574.0,309964.0,113667.0,1091141.0625,1143394.0,1636930.0
352678544,20387355.0,24977569.0,24858588.0,28494815.0,29522248.0,33261591.0,35597716.0,34981381.0,36377749.0,33713786.0,36853456.0,40796874.0,33370143.0,26442035.0,38696375.0,35978630.0,27193566.0
352679104,1476872.0,1614851.0,1671361.0,1637495.0,1687918.0,1379215.0,1601380.0,422871.0,1436495.375,1436495.375,1436495.375,1436495.375,1436495.375,1436495.375,1436495.375,1436495.375,1436495.375
352681779,969253.0,1428069.0,1726967.0,1892003.0,1681741.0,1931386.0,1849082.0,1777216.0,1836834.0,2387465.0,2457506.0,2709075.0,2747321.0,3000274.0,3272651.0,3262125.0,3700931.0
352684377,7697.0,22339.0,19380.0,206877.0,1295395.0,1710109.0,1897142.0,2130023.0,3528133.0,3912538.0,6001635.0,6499622.0,6837129.0,9450466.0,9613219.0,8813903.0,9333076.0
352690069,4238961.0,6573772.0,9375628.0,8654133.0,9680669.0,10522011.0,12210166.0,14993215.0,17801230.0,21406817.0,38722832.0,30414242.0,9232145.0,10517056.0,11219350.0,9033818.0,8854353.0
352696850,1821133.6666666667,1821133.6666666667,639021.0,1811271.0,2062010.0,1782952.0,1591459.0,1471266.0,1611882.0,1458209.0,1715770.0,2127062.0,2613901.0,2140033.0,2295126.0,2495994.0,1501049.0
352697346,2572796.714285714,2572796.714285714,2572796.714285714,2572796.714285714,2572796.714285714,2572796.714285714,2572796.714285714,60121.0,2615619.0,5230336.0,3079111.0,2547132.0,4168257.0,309001.0,2572796.714285714,2572796.714285714,2572796.714285714
352703201,36550984.0,52173524.0,52628784.0,75702717.0,75035516.0,68744037.0,80856473.0,85283313.0,85011277.0,90861267.0,96187685.0,97842161.0,92805152.0,107257598.0,111110238.0,106039336.0,110664870.0
352706188,363539.0,1275082.0,1007454.0,631424.0,1055892.0,1703732.0,2042997.0,1210475.0,1694603.0,1910578.0,863114.0,1155145.0,2075308.0,1200376.0,1378076.0,3113604.0,938002.0
352707848,260002.0,452129.0,73346.0,1609125.0833333333,1609125.0833333333,14215.0,16376.0,5166.0,1609125.0833333333,1609125.0833333333,1609125.0833333333,1938945.0,2609909.0,2952816.0,2827653.0,4120669.0,4038275.0
352708127,711741.0,2546298.0,3551803.0,355604.0,226755.0,571053.0,423325.0,65500.0,1056509.875,1056509.875,1056509.875,1056509.875,1056509.875,1056509.875,1056509.875,1056509.875,1056509.875
352711923,1764565.0,1914399.0,1561759.0,2383170.0,2364408.0,5261987.0,3097581.0,3471717.0,2676583.0,2858378.0,1865460.0,1870713.0,984761.0,1768314.0,4136088.0,2312464.0,1828890.0
352713978,1846923.0,2361308.0,705848.0,863496.0,602236.0,1137644.0,884402.0,939142.0,1305348.0,1696319.0,1531905.0,2204332.0,703795.0,531990.0,248403.0,242492.0,177291.0
352714745,183161876.92307693,183161876.92307693,183161876.92307693,183161876.92307693,161681631.0,199340960.0,252161868.0,212939056.0,152530238.0,182669426.0,180817282.0,213444488.0,249040523.0,270139471.0,298837664.0,2886663.0,4615130.0
352715197,24525002.0,15259860.0,16222567.0,28024302.0,53136926.0,43575750.0,42684882.0,27803487.0,6547311.0,5858002.0,3746269.0,4511633.0,3411426.0,5488675.0,7896017.0,12115993.0,13386444.0
352717706,1215469.0,2276870.0,3085396.0,5154566.0,7473973.0,6222226.0,5460930.0,3966863.0,2749605.0,2128730.0,3973462.8,3973462.8,3973462.8,3973462.8,3973462.8,3973462.8,3973462.8
352718621,15916363.0,10876740.0,13308301.0,29975412.0,36304911.0,39981311.0,24679310.0,19243842.0,3365317.0,2385913.0,676011.0,81206.0,250675.0,235320.0,319527.0,393410.0,223952.0
352726194,99853827.0,159180357.0,162557825.0,164502606.0,180279575.0,136103888.0,106822126.0,105351129.0,96426026.0,96260067.0,96511978.0,16232182.0,4457.0,109237387.92307693,109237387.92307693,109237387.92307693,109237387.92307693
352729438,1193927.0,869160.0,552138.0,2091803.0,2575177.0,7338860.0,9631302.0,9500964.0,7400214.0,6742033.0,6051170.0,3963514.0,104138.0,69226.0,39049.0,145719.0,3282.0
352729982,31432.0,63153.0,308227.0,90020.0,227311.0,976811.0,934881.0,2548764.0,1915879.0,4982024.0,5104905.0,5217024.0,1599206.0,16802244.0,24442844.0,19630259.0,23762482.0
352742282,144850.0,94689.0,330790.0,2005706.5555555555,445730.0,682414.0,7441980.0,8602852.0,142154.0,2005706.5555555555,2005706.5555555555,2005706.5555555555,2005706.5555555555,165900.0,2005706.5555555555,2005706.5555555555,2005706.5555555555
352751143,32901699.0,50526401.0,44648903.0,21769678.0,9773150.0,7963582.0,13449447.0,2941654.0,4835796.0,2165357.0,1359631.0,301553.0,113329.0,7407276.0,1369190.0,3857127.0,437957.0
352754832,12691508.777777778,12691508.777777778,12691508.777777778,12691508.777777778,12691508.777777778,24757548.0,26117313.0,29238877.0,32349203.0,1242564.0,183088.0,183662.0,145229.0,6095.0,12691508.777777778,12691508.777777778,12691508.777777778
352759971,958765.0,731988.0,1156262.0,1257695.0,1193887.0,1332387.0,1590110.0,1995418.0,2272666.0,3911067.0,4707077.0,5082694.0,5269178.0,4838085.0,3894550.0,3872033.0,4529216.0
352761597,8725506.0,6840249.0,6421009.0,10660332.0,10631326.0,10173099.0,9773855.0,14264208.0,163152.0,56889.0,261989.0,932083.0,6575308.083333333,6575308.083333333,6575308.083333333,6575308.083333333,6575308.083333333
352765507,97750.0,909692.0,1325490.0,1008058.0,671693.0,718327.0,791280.0,837556.0,986468.0,1039463.0,1258503.0,956137.0,2283810.0,4070534.0,4267627.0,3452644.0,3500285.0
352774079,1145945.0,1981673.0,2946972.0,5285970.0,8734397.0,15027159.0,9503368.0,12247978.0,13974841.0,18686276.0,26999320.0,33533718.0,26971497.0,28830104.0,33036968.0,29902814.0,32448799.0
352774095,78284.0,106465.0,232353.0,259651.0,632123.0,1014512.0,696452.0,1544251.0,1128656.0,1472122.0,2215982.0,1714059.0,1390348.0,1414761.0,1214332.0,1382286.0,1704942.0
352779862,7346612.0,9258387.0,9161400.0,5607558.0,2647749.0,2827092.0,5815578.0,4009950.0,2892113.0,1242504.0,38081.0,1368.0,3146.0,3911656.769230769,3911656.769230769,3911656.769230769,3911656.769230769
352779979,20212822.0,18872887.0,14003323.0,58247025.0,44254636.0,4637644.0,5169505.0,6078438.0,8109959.0,9508591.0,9465528.0,5666072.0,5351875.0,6538896.0,10245012.0,11605370.0,14960316.0
352786875,3544184.0,4442042.0,4392312.0,3905060.0,3653925.0,7170244.0,3170940.0,3785376.75,3785376.75,3785376.75,3785376.75,4307.0,3785376.75,3785376.75,3785376.75,3785376.75,3785376.75
352801757,29039602.0,36327132.0,32472711.0,43820227.0,44236558.0,47675800.0,53312798.0,53117967.0,48357075.0,45317656.0,44066235.0,37900124.0,28859864.0,38926036.0,43500889.0,50385936.0,58366784.0
352802748,1091224.0,870096.0,1188978.0,1442172.0,1445364.0,1299011.0,1103493.0,1426718.0,1586731.0,1345095.0,1695188.0,1610703.0,954196.0,922873.0,807719.0,762854.0,812568.0
352811939,448070.0,873238.0,772970.0,1102826.0,1212744.0,955065.0,839448.0,1251348.0,2155213.0,3165234.0,5004610.0,4859581.0,1767201.0,4911670.0,6043432.0,5629143.0,6543983.0
352811954,4634717.916666667,1835349.0,4392238.0,4470703.0,4805572.0,4536383.0,3566572.0,6746184.0,6546983.0,6046628.0,3937415.0,5646387.0,3086201.0,4634717.916666667,4634717.916666667,4634717.916666667,4634717.916666667
352812861,241979.0,550041.0,1709845.0,2307239.0,2538508.0,1110128.0,1335551.0,1487411.0,1178576.0,2043360.0,2412939.0,2353210.0,2128671.0,2030300.0,1673411.2857142857,1673411.2857142857,1673411.2857142857
352819205,21815175.0,25872035.0,19253438.0,22819953.0,22911867.0,20350395.0,14210450.0,14896556.0,14384261.0,17616728.0,19765215.0,15410237.0,9563600.0,6200831.0,565566.0,14399.0,4113.0
352824254,10483518.0,9853637.0,11162457.0,1030150.0,366275.0,477316.0,486030.0,220574.0,156881.0,107921.0,122247.0,47487.0,64034.0,2659886.6923076925,2659886.6923076925,2659886.6923076925,2659886.6923076925
352826960,1053537.0,929045.0,1088583.0,1311604.0,1457958.0,1482630.0,2177000.0,2213957.0,1425406.0,1692250.0,1363997.0,1361217.0,1097516.0,1565893.0,2095670.0,1952626.0,1823811.0
352827018,15672696.0,30815728.0,17381454.0,15747909.0,16768536.0,13224822.0,10137360.0,12837456.0,9867085.0,9037354.0,6474222.0,4795990.0,9557.0,9715.0,39058.0,19605.0,175386.0
352837561,1197431.0,4759972.0,11976932.0,13490699.0,10838881.0,3245638.0,1537408.0,1709768.0,2539914.0,190518.0,2239.0,53800.0,4295266.666666667,4295266.666666667,4295266.666666667,4295266.666666667,4295266.666666667
352837629,6552193.0,14369820.0,11485927.0,5798137.0,4822171.0,11104148.0,10654712.0,5092843.0,4640970.0,1952812.0,7647373.3,7647373.3,7647373.3,7647373.3,7647373.3,7647373.3,7647373.3
352837660,52870973.0,57697898.0,49694892.0,51370810.0,48800262.0,33641431.0,24370558.0,23499430.0,19555761.0,15062863.0,13748607.0,11653781.0,8756942.0,1932127.0,105706.0,62185.0,34944.0
352840789,1845.0,1456032.7857142857,1456032.7857142857,1456032.7857142857,322542.0,267246.0,222998.0,296656.0,1011945.0,1078410.0,930926.0,378517.0,973363.0,2546789.0,4070399.0,4287105.0,3995718.0
352842991,4265354.923076923,4265354.923076923,4265354.923076923,4265354.923076923,1989483.0,2378288.0,3743902.0,5262360.0,4647590.0,6012630.0,6487637.0,3402664.0,2870325.0,4310052.0,4669723.0,5890291.0,3784669.0
352844872,13449519.0,12628788.0,15146531.0,16660607.0,16152464.0,15835970.0,16149867.0,14387764.0,14119862.0,14440698.0,11820214.0,11101070.0,8553623.0,10823085.0,1484968.0,62471.0,23040.0
352846091,4113318.0,6037668.0,3741596.0,3827419.0,3290283.0,4036596.0,3983957.0,2184434.0,2856960.0,5497074.0,7041526.0,6795076.0,5442753.0,5979943.0,5461239.0,5300798.0,6006397.0
352846232,1216049.0,1717195.0,1790773.0,1667110.0,1560707.0,2093921.0,1426794.0,995899.0,827643.0,281796.0,134856.0,15739.0,1144040.1666666667,1144040.1666666667,1144040.1666666667,1144040.1666666667,1144040.1666666667
352847248,2063151.0,1312456.0,1512910.0,1166492.0,1058027.0,859954.0,549018.0,636541.0,886323.0,1328154.0,2581026.0,2429596.0,1233240.0,1594345.0,1527629.0,1720853.0,1875192.0
352848725,49191093.928571425,49191093.928571425,49191093.928571425,543413.0,31081734.0,35833426.0,28806727.0,29701504.0,35241109.0,45045330.0,55658016.0,48928338.0,42432062.0,78458981.0,90246742.0,85516348.0,81181585.0
352849137,41095314.75,56748.0,41095314.75,41095314.75,41095314.75,41095314.75,41095314.75,99549.0,8368.0,41095314.75,92600.0,41095314.75,41095314.75,30298444.0,63293945.0,138328257.0,96584607.0
352849160,16052819.0,16447326.0,19033803.0,18673542.0,17498613.0,16562581.0,14936222.0,15887558.0,3573477.0,2252164.0,23697.0,24438.0,32711.0,10846073.153846154,10846073.153846154,10846073.153846154,10846073.153846154
352853295,22558421.0,19070478.0,21277724.0,26486473.0,16857433.0,27652665.0,23111032.0,27036540.0,34285160.0,8829580.0,22716550.6,22716550.6,22716550.6,22716550.6,22716550.6,22716550.6,22716550.6
352855209,667766.0,1793199.0,631492.0,187267.0,268069.0,790328.0,1511816.0,2257031.0,3167125.0,2483048.0,2533768.0,4550931.0,4358122.0,4737706.0,4435808.0,4155626.0,4099923.0
352858831,1071198.75,10969.0,32833.0,95688.0,396717.0,414020.0,496379.0,1486269.0,2515792.0,2589450.0,2457822.0,1942798.0,1367876.0,1200203.0,1199907.0,591673.0,340784.0
352859276,3703482.0,6426376.0,8085377.0,6401495.0,5625659.0,6193276.0,5623653.0,1330342.0,755258.0,4418519.8,4418519.8,4418519.8,40280.0,4418519.8,4418519.8,4418519.8,4418519.8
352860084,6523663.0,5286840.0,3421518.0,2144073.0,1581138.0,14771611.0,18734139.0,26522585.0,23808877.0,21686454.0,25434721.0,30627447.0,31206425.0,41469362.0,48577604.0,54307951.0,79371285.0
352862387,203072.0,768263.0,1376019.0,2305166.0,1771552.0,1480821.0,1187795.0,2667920.0,3793699.0,4282520.0,5146697.0,4436311.0,2950947.0,3131290.0,4383239.0,2098171.0,3089862.0
352863732,9340649.0,11987510.0,10982918.0,10769397.0,476373.0,1084638.0,4970868.888888889,4970868.888888889,49373.0,37722.0,9240.0,4970868.888888889,4970868.888888889,4970868.888888889,4970868.888888889,4970868.888888889,4970868.888888889
352870471,146167615.0,107554568.0,115897469.0,148249812.0,156232748.0,134186934.0,123258075.0,201126510.0,210145592.0,320414037.0,430049732.0,139568621.26666668,147725.0,39511.0,53210.0,5781.0,139568621.26666668
352874671,33303371.0,44065430.0,25226802.0,4433657.0,7497356.0,15188.0,14318062.375,14318062.375,14318062.375,14318062.375,14318062.375,1051.0,1644.0,14318062.375,14318062.375,14318062.375,14318062.375
352884282,4448158.0,4701771.0,4198441.0,4787955.0,5153181.0,9067464.0,8046015.0,13956907.0,13247819.0,15599314.0,18721319.0,17407038.0,19815647.0,14650953.0,20195408.0,18620428.0,14083703.0
352898308,9563960.0,8632463.0,8468773.0,11411560.0,17136958.0,22866553.0,21724202.0,19441029.0,17923075.0,13932870.0,14693896.0,14976481.0,15814760.0,16322258.0,18384089.0,21418375.0,25037146.0
352900682,3448745.0,5513655.0,8695643.0,8858309.0,8908427.0,7918790.0,10525228.0,12653742.0,13950793.0,12674486.0,19258367.0,21048924.0,12548641.0,16367892.0,13040202.0,7245455.0,8229150.0
352900963,1846898.1666666667,1846898.1666666667,913245.0,286041.0,1846898.1666666667,1846898.1666666667,1846898.1666666667,982995.0,1340515.0,755987.0,701217.0,1532586.0,1317697.0,4623938.0,4084158.0,2564627.0,3059772.0
352904130,2717941.0,3569362.0,2429738.0,1058602.0,451703.0,243309.0,93818.0,952670.0,3194.0,4989.0,1152532.6,1152532.6,1152532.6,1152532.6,1152532.6,1152532.6,1152532.6
352910368,2372534.0,4782112.0,2399115.0,2777963.0,9908719.0,11503239.0,9275645.0,9086513.0,9910277.0,8525788.0,10028686.0,7729252.0,6676470.0,7176394.0,7331459.0,6702228.0,3235257.0
352913883,919716.0,553651.0,689921.0,1064647.0,1250274.0,1819284.0,1886038.0,1948371.0,1745525.0,1673642.0,1691041.0,1850119.0,1393729.0,2041085.0,1975664.0,2008865.0,1520206.0
352914592,3937284.0,5742046.0,5273856.0,7357283.0,3121615.0,2198823.0,2336348.0,3546343.0,7014520.0,10254912.0,9435205.0,11662166.0,11879885.0,13897671.0,12770490.0,8497384.0,5572609.0
352915037,1637656.0,954814.0,888517.0,1040557.0,999594.0,1284185.0,1183881.0,1233932.0,1404756.0,1552372.0,1447403.0,1437891.0,1433152.0,1370349.0,1647111.0,1642538.0,1480286.0
352920417,1086761.5714285714,1086761.5714285714,1086761.5714285714,49322.0,89292.0,383140.0,175475.0,286586.0,1883033.0,1761340.0,1175908.0,1434672.0,525619.0,798684.0,1078860.0,2375240.0,3197491.0
352921795,15954285.0,17093040.0,21406987.0,23695065.0,18642468.0,13378274.0,11822389.0,8790573.0,16347885.125,16347885.125,16347885.125,16347885.125,16347885.125,16347885.125,16347885.125,16347885.125,16347885.125
352926398,12510.0,14119.0,36853.0,45028.0,57192.0,95407.0,20220.0,21956.0,2038.0,4289.0,9254.0,32440.0,2654328.0,3649975.0,4981639.0,6440038.0,6464174.0
352927909,277063.0,44748.0,642919.0,834766.0,3602365.0,3591376.0,8434074.0,25083064.0,23124188.0,21639566.0,27304397.0,27275314.0,17360384.0,17167341.0,1497598.0,11117709.4375,4188.0
352929327,1422030.0,1206696.0,1508387.0,1576944.0,1553371.0,1759635.0,1754053.0,554502.0,1416952.25,1416952.25,1416952.25,1416952.25,1416952.25,1416952.25,1416952.25,1416952.25,1416952.25
352929848,717633.0,3913293.0,4346640.0,3466400.0,2814910.0,2684421.0,3463414.0,3717645.0,4119900.0,4125529.0,4072600.0,2207893.0,1234830.0,456866.0,52017.0,2589313.0625,35018.0
352940373,7001375.0,5482751.0,3259853.0,1800843.0,1408784.0,1849313.0,1621551.0,1097022.0,1265383.0,791332.0,763374.0,2394689.1818181816,2394689.1818181816,2394689.1818181816,2394689.1818181816,2394689.1818181816,2394689.1818181816
352948434,9629368.0,16223006.0,18877615.0,26640847.0,29019895.0,33628194.0,37544666.0,38466371.0,40747605.0,46952206.0,51781897.0,49587250.0,43351809.0,61638663.0,68067513.0,71106212.0,73763960.0
352949960,51617.0,273742.0,448688.0,661648.0,902583.0,2046396.0,1166731.0,1877459.0,1756935.0,2208470.0,1973903.0,4159715.0,3806553.0,4613147.0,4437783.0,4238894.0,5183558.0
352959886,1194245.0,1523815.0,1590524.0,1779771.0,2382030.0,2047904.0,1363590.0,566714.0,59400.0,1286460.3,1286460.3,356610.0,1286460.3,1286460.3,1286460.3,1286460.3,1286460.3
352960702,5855783.0,5672816.0,6885430.0,7247934.0,7543332.0,11477577.0,6762338.0,7885252.0,9554271.0,14170211.0,16386255.0,14431363.0,13478930.0,9030642.0,11352071.0,13003147.0,13219248.0
352960777,3458638.0,5269181.0,5612617.0,3802617.0,6386424.0,7559586.0,7388999.0,3101967.0,2908442.0,622213.0,151087.0,7578080.0,2330.0,3421515.1875,453916.0,252349.0,195797.0
352973622,1213375.0,2337884.0,3764761.0,3860972.0,4615323.0,8992316.0,7360941.0,6763038.0,7244332.0,4834243.0,3147357.0,37811.0,30267.0,89259.0,56768.0,59184.0,95273.0
352978852,850448.0,471488.0,509814.0,629038.0,569269.0,383166.0,384551.0,691441.0,889225.0,1525517.0,1636339.0,1410231.0,1561371.0,3294182.0,3609122.0,2932590.0,1979826.0
352983894,16218.0,88421.0,15397.0,4053.0,3049.0,74923.0,271118721.0,327001746.0,52507959.0,12090.0,65084257.7,65084257.7,65084257.7,65084257.7,65084257.7,65084257.7,65084257.7
353004112,5879241.0,14366144.0,15941965.0,7945787.0,107015.0,98363.0,37753.0,496162.0,168032.0,114086.0,2145.0,4105153.909090909,4105153.909090909,4105153.909090909,4105153.909090909,4105153.909090909,4105153.909090909
353015266,16501701.0,14458350.0,11627009.0,17889417.0,19455145.0,18106006.0,11008497.0,1246318.0,11511.0,12255994.888888888,12255994.888888888,12255994.888888888,12255994.888888888,12255994.888888888,12255994.888888888,12255994.888888888,12255994.888888888
353016132,3144575.0,3398377.0,3006701.0,3148071.0,2577661.0,2501419.0,2759488.0,2808598.0,2686429.0,2776645.0,2269408.0,2210537.0,2099109.0,2253874.0,2436527.0,2625025.0,2355583.0
353019243,353115.0,352882.0,756056.0,1525620.0,1647359.0,1640640.0,2661324.0,3482213.0,4060975.0,4611292.0,5840938.0,5720967.0,5060366.0,6907504.0,6286404.0,6586652.0,6869312.0
353033046,801076.0,1876254.0,2208012.0,2068685.0,3198601.0,2787543.0,2235288.0,2491422.0,1365108.0,11978578.0,3669090.0,6071930.0,2470882.0,173088.0,1069478.0,1613946.0,57300.0
353043706,1711776.0,1365872.0,643109.0,1826328.0,4745447.0,2828043.0,7660995.0,6131239.0,5424606.0,70530.0,3240794.5,3240794.5,3240794.5,3240794.5,3240794.5,3240794.5,3240794.5
353047798,340885.0,327892.0,114014.0,152237.0,484277.0,268354.0,695165.0,1181475.0,2475666.0,2387761.0,1539604.0,1293304.0,1418089.0,1969535.0,1451722.0,1147397.0,1578153.0
353078132,2082707.1538461538,2082707.1538461538,2082707.1538461538,2082707.1538461538,404669.0,713296.0,1701687.0,1467835.0,1754723.0,2687429.0,2506845.0,2343044.0,2530139.0,3185491.0,2782936.0,1979499.0,3017600.0
353092562,10537439.0,3978297.0,12209034.0,19032319.0,5275020.0,17418675.0,25161009.0,13401377.0,8893555.0,3060428.0,9864933.23076923,849128.0,1712815.0,6715036.0,9864933.23076923,9864933.23076923,9864933.23076923
353095656,5838904.0625,2031271.0,3569260.0,4224326.0,4944136.0,5433836.0,5356603.0,6729156.0,7603936.0,7526335.0,8448637.0,8391275.0,6450903.0,6270061.0,5973067.0,5173566.0,5296097.0
353098841,65686.0,238932.0,289371.0,335217.0,414757.0,687049.0,1058017.0,1767278.0,1982891.0,2163660.0,2697955.0,2492144.0,2431663.0,2098436.0,2088973.0,2653308.0,2758372.0
353108764,1240906.0,1960540.0,2448774.0,2660480.0,2936732.0,2337360.0,1161640.0,763345.0,501066.0,275517.0,34186.0,12654.0,15764.0,1257612.6153846155,1257612.6153846155,1257612.6153846155,1257612.6153846155
353112188,2178251.0,2745257.0,1330155.0,1663752.0,3725814.0,4016135.0,3069162.0,267114.0,2374455.0,2374455.0,2374455.0,2374455.0,2374455.0,2374455.0,2374455.0,2374455.0,2374455.0
353129612,4647980.0,9347259.0,9887328.0,13087833.0,11778915.0,12605301.0,9980166.0,7373549.0,10558510.0,606778.0,8987361.9,8987361.9,8987361.9,8987361.9,8987361.9,8987361.9,8987361.9
353131881,642141.0,412457.0,556893.0,964913.0,2400535.0,2396973.0,2564769.0,2539430.0,1390053.0,1348451.0,976892.0,931229.0,966009.0,1098525.0,1609178.0,1293766.0,740094.0
353143522,435025.0,398081.0,354011.0,488260.0,504070.0,459888.0,1963364.0,2384833.0,2091584.0,1686807.0,1988460.0,3973198.0,4067565.0,4683176.0,6586794.0,8049803.0,6742515.0
353145113,100507.0,205320.0,277194.0,477930.0,1279564.0,1410941.0,1616134.0,2558601.0,2886940.0,2091835.0,3562413.0,2231241.0,2030732.0,2506762.0,2413207.0,2485219.0,2216534.0
353148463,8531626.0,7387390.0,6274102.0,5747473.0,6680675.0,8122178.0,6761935.0,7361518.0,6982924.0,13368902.0,18098576.0,18031302.0,17797776.0,19786282.0,27235996.0,32167139.0,34111604.0
353155492,101421799.0,101953422.0,93668343.0,105072579.0,113924474.0,127222068.0,127590299.0,135751496.0,126806663.0,137289474.0,161659307.0,184986874.0,227572984.0,267084884.0,313507770.0,335543483.0,364255585.0
353166044,164425.0,244362.0,886185.0,1167638.0,1487878.0,1411021.0,1571214.0,1260433.0,1618435.0,1358504.0,1846135.0,2025653.0,1164466.0,1722785.0,2351994.0,2774078.0,3375858.0
353166440,866223.0,541836.0,330902.0,111656.0,269505.0,398904.0,478721.0,1825175.0,2672320.0,2260507.0,2135783.0,883340.0,617814.0,1373003.0,1194228.0,2334055.0,1018605.0
353179237,811448.0,1178079.0,1332155.0,1386895.0,3138955.0,5227948.0,6543270.0,1857993.0,952533.0,661918.0,589941.0,675447.0,324850.0,793280.0,336839.0,84949.0,38253.0
